RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	TRIAL_INDEX	TRIAL_LABEL
18EB3	NONE	487.10	404.90	577	833	123	Trial: 123
18EB3	NONE	513.20	387.00	843	2085	123	Trial: 123
18EB3	NONE	514.50	397.20	7	2078	124	Trial: 124
18EB3	NONE	516.10	386.70	7	676	125	Trial: 125
18EB3	NONE	508.80	395.80	683	917	125	Trial: 125
18EB3	NONE	504.50	388.00	935	2081	125	Trial: 125
18EB3	NONE	499.80	400.70	7	2087	126	Trial: 126
18EB3	NONE	496.90	395.00	7	2080	127	Trial: 127
18EB3	NONE	493.90	412.20	7	2091	128	Trial: 128
18EB3	NONE	501.00	394.10	7	2078	129	Trial: 129
18EB3	NONE	515.20	394.50	7	2078	130	Trial: 130
18EB3	NONE	492.40	413.40	7	2079	131	Trial: 131
18EB3	NONE	500.40	384.80	7	2089	132	Trial: 132
18EB3	NONE	511.50	393.60	7	2078	133	Trial: 133
18EB3	NONE	519.00	393.50	7	2078	134	Trial: 134
18EB3	NONE	515.00	384.70	7	2081	135	Trial: 135
18EB3	NONE	509.80	400.90	7	669	136	Trial: 136
18EB3	NONE	499.70	421.80	676	909	136	Trial: 136
18EB3	NONE	508.60	412.20	917	2080	136	Trial: 136
18EB3	NONE	500.40	403.80	7	2081	137	Trial: 137
18EB3	NONE	503.70	398.10	7	2079	138	Trial: 138
18EB3	NONE	501.80	393.20	7	2086	139	Trial: 139
18EB3	NONE	513.80	392.50	7	642	140	Trial: 140
18EB3	NONE	509.20	400.40	650	2078	140	Trial: 140
18EB3	NONE	496.30	394.70	7	2095	141	Trial: 141
18EB3	NONE	501.40	399.80	7	1801	142	Trial: 142
18EB3	NONE	502.10	400.40	1810	2087	142	Trial: 142
18EB3	NONE	506.50	389.10	7	2078	143	Trial: 143
18EB3	NONE	501.40	413.70	7	2078	144	Trial: 144
18EB3	NONE	498.50	411.90	7	2087	145	Trial: 145
18EB3	NONE	510.10	374.40	7	2081	146	Trial: 146
18EB3	NONE	507.10	387.10	7	2082	147	Trial: 147
18EB3	NONE	514.50	381.70	7	281	148	Trial: 148
18EB3	NONE	500.20	377.00	289	2079	148	Trial: 148
18EB3	NONE	496.00	401.30	7	2090	149	Trial: 149
18EB3	NONE	496.30	391.40	7	2088	150	Trial: 150
18EB3	NONE	515.50	398.70	7	2082	151	Trial: 151
18EB3	NONE	504.00	405.90	7	2091	152	Trial: 152
18EB3	NONE	499.90	396.90	7	1032	153	Trial: 153
18EB3	NONE	502.20	410.60	1040	2088	153	Trial: 153
18EB3	NONE	510.30	396.40	7	707	154	Trial: 154
18EB3	NONE	502.20	397.60	713	2080	154	Trial: 154
18EB3	NONE	499.50	400.40	7	2079	155	Trial: 155
18EB3	NONE	514.50	378.40	7	2077	156	Trial: 156
18EB3	NONE	509.20	404.10	7	2085	157	Trial: 157
18EB3	NONE	501.50	388.40	7	2086	158	Trial: 158
18EB3	NONE	506.50	388.10	7	2088	159	Trial: 159
18EB3	NONE	512.30	400.40	7	2082	160	Trial: 160
18EB3	NONE	507.60	387.20	7	2087	161	Trial: 161
18EB3	NONE	511.40	389.80	153	2077	162	Trial: 162
18EB3	NONE	507.60	395.60	7	2088	163	Trial: 163
18EB3	NONE	509.10	398.00	7	2082	164	Trial: 164
18EB3	NONE	506.00	395.20	7	891	165	Trial: 165
18EB3	NONE	510.10	402.20	898	2078	165	Trial: 165
18EB3	NONE	503.50	400.60	7	1713	166	Trial: 166
18EB3	NONE	469.80	347.30	1737	2078	166	Trial: 166
18EB3	NONE	506.60	400.30	7	2084	167	Trial: 167
18EB3	NONE	505.70	407.50	7	2095	168	Trial: 168
18EB3	NONE	505.50	393.70	7	2088	169	Trial: 169
18EB3	NONE	504.90	410.30	7	2082	170	Trial: 170
18EB3	NONE	506.70	392.40	7	2088	171	Trial: 171
18EB3	NONE	503.90	406.50	7	1867	172	Trial: 172
18EB3	NONE	462.10	412.50	1890	2096	172	Trial: 172
18EB3	NONE	500.90	397.20	7	2092	173	Trial: 173
18EB3	NONE	503.60	402.30	7	2088	174	Trial: 174
18EB3	NONE	509.60	390.70	7	2097	175	Trial: 175
18EB3	NONE	504.20	390.90	7	604	176	Trial: 176
18EB3	NONE	506.70	379.90	622	2086	176	Trial: 176
18EB3	NONE	500.10	401.30	7	2088	177	Trial: 177
18EB3	NONE	509.70	372.00	7	2097	178	Trial: 178
18EB3	NONE	496.60	402.40	7	1676	179	Trial: 179
18EB3	NONE	516.20	358.90	1699	2087	179	Trial: 179
18EB3	NONE	509.50	393.70	7	2081	180	Trial: 180
18EB3	NONE	510.00	376.90	7	269	181	Trial: 181
18EB3	NONE	483.20	401.80	278	2083	181	Trial: 181
18EB3	NONE	491.90	403.70	7	2085	182	Trial: 182
18EB3	NONE	499.40	402.60	7	2078	183	Trial: 183
18EB3	NONE	501.50	395.10	7	2082	184	Trial: 184
18EB3	NONE	504.20	408.00	7	2078	185	Trial: 185
18EB3	NONE	504.90	392.00	7	2077	186	Trial: 186
18EB3	NONE	503.00	385.80	7	2089	187	Trial: 187
18EB3	NONE	496.20	403.60	7	2089	188	Trial: 188
18EB3	NONE	498.90	401.00	7	2078	189	Trial: 189
18EB3	NONE	512.20	383.30	7	2078	190	Trial: 190
18EB3	NONE	514.20	365.30	7	292	191	Trial: 191
18EB3	NONE	515.60	384.40	301	2080	191	Trial: 191
18EB3	NONE	495.80	413.10	7	2078	192	Trial: 192
18EB3	NONE	503.70	398.20	7	2088	193	Trial: 193
18EB3	NONE	505.60	397.30	7	2086	194	Trial: 194
18EB3	NONE	509.90	398.90	7	2088	195	Trial: 195
18EB3	NONE	504.70	406.60	7	1115	196	Trial: 196
18EB3	NONE	500.50	403.80	1123	1547	196	Trial: 196
18EB3	NONE	572.80	392.80	1575	2078	196	Trial: 196
18EB3	NONE	496.50	394.50	7	2079	197	Trial: 197
18EB3	NONE	505.90	396.90	7	798	198	Trial: 198
18EB3	NONE	499.10	400.70	806	2086	198	Trial: 198
18EB3	NONE	504.90	385.20	7	2079	199	Trial: 199
18EB3	NONE	511.80	385.80	7	2083	200	Trial: 200
18EB3	NONE	514.20	402.30	7	2087	201	Trial: 201
18EB3	NONE	510.50	397.30	7	2083	202	Trial: 202
18EB3	NONE	505.40	384.80	7	2078	203	Trial: 203
18EB3	NONE	511.10	400.40	7	2078	204	Trial: 204
18EB3	NONE	505.40	417.50	7	2087	205	Trial: 205
18EB3	NONE	514.00	381.20	7	2086	206	Trial: 206
18EB3	NONE	511.50	390.80	7	2089	207	Trial: 207
18EB3	NONE	518.10	368.20	7	2090	208	Trial: 208
18EB3	NONE	503.50	409.10	7	2082	209	Trial: 209
18EB3	NONE	502.10	412.80	7	2091	210	Trial: 210
18EB3	NONE	505.50	383.40	7	2078	211	Trial: 211
18EB3	NONE	511.50	395.60	7	2087	212	Trial: 212
18EB3	AFTER	495.00	412.90	7	775	213	Trial: 213
18EB3	BEFORE	482.90	431.60	1073	2078	213	Trial: 213
18EB3	NONE	496.60	410.20	7	2078	214	Trial: 214
18EB3	NONE	500.20	409.50	7	2078	215	Trial: 215
18EB3	NONE	506.40	378.00	7	2088	216	Trial: 216
18EB3	NONE	508.70	377.80	7	2082	217	Trial: 217
18EB3	NONE	504.40	386.60	7	2088	218	Trial: 218
18EB3	NONE	502.90	378.50	7	2078	219	Trial: 219
18EB3	NONE	521.10	376.00	7	2081	220	Trial: 220
18EB3	NONE	511.00	385.00	7	2088	221	Trial: 221
18EB3	NONE	501.80	388.80	7	1856	222	Trial: 222
18EB3	NONE	502.60	390.50	1864	2076	222	Trial: 222
18EB3	NONE	495.20	394.40	7	2078	223	Trial: 223
18EB3	NONE	502.10	395.00	7	805	224	Trial: 224
18EB3	NONE	493.70	390.00	813	1066	224	Trial: 224
18EB3	NONE	509.90	386.50	1086	2081	224	Trial: 224
18EB3	NONE	510.50	383.10	7	45	225	Trial: 225
18EB3	NONE	495.50	365.70	54	2088	225	Trial: 225
18EB3	NONE	508.20	380.10	7	1741	226	Trial: 226
18EB3	NONE	448.60	367.10	1766	2003	226	Trial: 226
18EB3	NONE	430.70	359.80	2018	2078	226	Trial: 226
18EB3	NONE	515.80	390.20	7	2077	227	Trial: 227
18EB3	NONE	502.50	394.40	7	2084	228	Trial: 228
18EB3	NONE	506.10	391.00	7	599	229	Trial: 229
18EB3	NONE	501.70	389.50	606	1596	229	Trial: 229
18EB3	NONE	448.00	372.10	1624	1860	229	Trial: 229
18EB3	NONE	429.30	373.50	1879	2078	229	Trial: 229
18EB3	NONE	498.40	389.30	7	2079	230	Trial: 230
18EB3	NONE	504.10	397.50	7	2081	231	Trial: 231
18EB3	NONE	504.80	384.80	7	2079	232	Trial: 232
18EB3	NONE	506.10	387.00	7	1765	233	Trial: 233
18EB3	NONE	510.40	382.20	1781	2084	233	Trial: 233
18EB3	NONE	507.60	387.70	7	2082	234	Trial: 234
18EB3	NONE	496.50	402.90	7	2086	235	Trial: 235
18EB3	NONE	513.10	383.20	7	793	236	Trial: 236
18EB3	NONE	512.90	390.80	802	1875	236	Trial: 236
18EB3	NONE	505.70	384.20	1884	2078	236	Trial: 236
18EB3	NONE	509.00	423.60	7	1800	237	Trial: 237
18EB3	NONE	496.80	424.50	1819	2081	237	Trial: 237
18EB3	NONE	511.70	393.00	7	2077	238	Trial: 238
18EB3	NONE	512.70	393.80	7	2087	239	Trial: 239
18EB3	NONE	503.00	408.10	7	2079	240	Trial: 240
18EB3	NONE	500.30	382.60	7	2079	241	Trial: 241
18EB3	NONE	500.20	395.90	7	2082	242	Trial: 242
18EB3	NONE	515.80	384.20	7	265	243	Trial: 243
18EB3	NONE	505.00	399.50	272	2083	243	Trial: 243
18EB3	NONE	503.90	399.60	7	2086	244	Trial: 244
18EB3	NONE	511.80	391.80	7	2087	245	Trial: 245
18EB3	NONE	501.30	397.60	7	1102	246	Trial: 246
18EB3	NONE	513.60	400.40	1110	2089	246	Trial: 246
18EB3	NONE	490.90	399.80	7	2082	247	Trial: 247
18EB3	NONE	517.20	388.90	7	2093	248	Trial: 248
18EB3	NONE	503.90	385.00	9	866	249	Trial: 249
18EB3	NONE	511.10	376.70	876	1864	249	Trial: 249
18EB3	NONE	510.70	369.00	1883	2088	249	Trial: 249
18EB3	NONE	506.60	397.00	7	2084	250	Trial: 250
18EB3	NONE	504.50	380.40	7	2078	251	Trial: 251
18EB3	NONE	490.90	364.50	7	261	252	Trial: 252
18EB3	NONE	495.20	380.10	269	2078	252	Trial: 252
18EB3	NONE	510.90	389.40	7	605	253	Trial: 253
18EB3	NONE	503.80	386.20	614	1210	253	Trial: 253
18EB3	NONE	496.40	401.80	1220	1791	253	Trial: 253
18EB3	NONE	511.20	383.40	1806	2082	253	Trial: 253
18EB3	NONE	506.30	407.60	7	2087	254	Trial: 254
18EB3	NONE	505.20	401.60	7	2084	255	Trial: 255
18EB3	NONE	493.10	421.50	7	2081	256	Trial: 256
18EB3	NONE	505.00	378.10	7	2087	257	Trial: 257
18EB3	NONE	503.40	392.40	7	2078	258	Trial: 258
18EB3	NONE	510.10	375.10	7	2079	259	Trial: 259
18EB3	NONE	514.50	393.70	7	1653	260	Trial: 260
18EB3	NONE	492.20	422.20	1678	1973	260	Trial: 260
18EB3	NONE	525.20	389.50	1997	2090	260	Trial: 260
18EB3	NONE	509.20	396.40	7	2079	261	Trial: 261
18EB3	NONE	495.00	411.10	7	2078	262	Trial: 262
18EB3	NONE	500.30	405.80	7	2078	263	Trial: 263
18EB3	NONE	509.00	382.40	7	640	264	Trial: 264
18EB3	NONE	505.80	384.80	648	2078	264	Trial: 264
18EB3	NONE	506.10	377.20	280	2087	265	Trial: 265
18EB3	NONE	505.60	396.40	7	2078	266	Trial: 266
18EB3	NONE	507.90	385.30	7	618	267	Trial: 267
18EB3	NONE	488.00	394.00	627	838	267	Trial: 267
18EB3	NONE	502.80	394.00	857	2086	267	Trial: 267
18EB3	NONE	512.20	392.10	7	657	268	Trial: 268
18EB3	NONE	509.90	391.10	668	2077	268	Trial: 268
18EB3	NONE	502.80	395.70	7	1693	269	Trial: 269
18EB3	NONE	478.90	342.70	1718	2078	269	Trial: 269
18EB3	NONE	511.00	393.30	7	2085	270	Trial: 270
18EB3	NONE	502.30	414.50	7	2078	271	Trial: 271
18EB3	NONE	508.30	379.60	7	1886	272	Trial: 272
18EB3	NONE	519.30	376.40	1896	2079	272	Trial: 272
18EB3	NONE	499.20	404.60	7	2082	273	Trial: 273
18EB3	NONE	502.60	409.70	7	2081	274	Trial: 274
18EB3	NONE	510.40	410.50	8	2078	275	Trial: 275
18EB3	NONE	513.30	375.40	7	2083	276	Trial: 276
18EB3	NONE	502.90	376.50	7	2078	277	Trial: 277
18EB3	NONE	508.70	394.40	7	1901	278	Trial: 278
18EB3	NONE	483.80	375.30	1922	2079	278	Trial: 278
18EB3	NONE	508.70	392.10	7	811	279	Trial: 279
18EB3	NONE	505.20	397.70	818	2084	279	Trial: 279
18EB3	NONE	512.40	381.80	7	2078	280	Trial: 280
18EB3	NONE	507.20	438.00	7	482	281	Trial: 281
18EB3	NONE	498.90	391.90	499	1065	281	Trial: 281
18EB3	NONE	489.10	403.20	1081	1360	281	Trial: 281
18EB3	NONE	491.30	402.70	1369	2078	281	Trial: 281
18EB3	NONE	508.30	388.60	7	1858	282	Trial: 282
18EB3	NONE	520.80	384.00	1866	2078	282	Trial: 282
18EB3	NONE	518.90	398.60	7	2082	283	Trial: 283
18EB3	NONE	499.80	387.40	9	2077	284	Trial: 284
18EB3	NONE	505.60	415.40	7	2078	285	Trial: 285
18EB3	NONE	502.00	389.80	239	2085	286	Trial: 286
18EB3	NONE	497.50	402.40	7	2080	287	Trial: 287
18EB3	NONE	515.80	385.00	7	766	288	Trial: 288
18EB3	NONE	492.60	391.70	777	2077	288	Trial: 288
18EB3	NONE	513.00	401.20	7	2079	289	Trial: 289
18EB3	NONE	493.90	413.70	7	2081	290	Trial: 290
18EB3	NONE	504.20	386.10	7	1801	291	Trial: 291
18EB3	NONE	437.20	380.60	1826	1879	291	Trial: 291
18EB3	NONE	501.50	405.10	7	2078	292	Trial: 292
18EB3	NONE	505.30	394.70	7	2086	293	Trial: 293
18EB3	NONE	502.80	386.30	7	2087	294	Trial: 294
18EB3	NONE	513.40	387.60	7	542	295	Trial: 295
18EB3	NONE	502.50	395.00	551	2081	295	Trial: 295
18EB3	NONE	504.20	388.80	7	2079	296	Trial: 296
18EB3	NONE	504.80	389.10	7	1531	297	Trial: 297
18EB3	NONE	500.20	386.60	1542	2086	297	Trial: 297
18EB3	NONE	507.90	379.90	7	2084	298	Trial: 298
18EB3	NONE	495.20	402.80	7	2081	299	Trial: 299
18EB3	NONE	509.00	373.40	7	790	300	Trial: 300
18EB3	NONE	516.20	379.40	797	2033	300	Trial: 300
18EB3	NONE	497.20	378.70	2047	2085	300	Trial: 300
18EB3	NONE	506.20	391.70	7	2088	301	Trial: 301
18EB3	NONE	504.80	408.80	7	2087	302	Trial: 302
18EB3	NONE	505.30	410.50	7	2079	303	Trial: 303
18EB3	NONE	509.30	387.80	7	2078	304	Trial: 304
18EB3	NONE	510.30	383.80	7	2081	305	Trial: 305
18EB3	NONE	504.60	387.50	7	2078	306	Trial: 306
18EB3	NONE	493.50	397.30	7	2061	307	Trial: 307
18EB3	NONE	512.00	398.90	7	2079	308	Trial: 308
18EB3	NONE	522.50	377.60	7	286	309	Trial: 309
18EB3	AFTER	531.40	397.50	292	484	309	Trial: 309
18EB3	BEFORE	526.50	383.10	659	2087	309	Trial: 309
18EB3	NONE	506.50	391.40	7	2083	310	Trial: 310
18EB3	NONE	494.10	389.20	7	2087	311	Trial: 311
18EB3	AFTER	504.20	385.30	7	740	312	Trial: 312
18EB3	BEFORE	508.90	399.10	928	2081	312	Trial: 312
18EB3	NONE	512.60	391.30	7	486	313	Trial: 313
18EB3	NONE	497.50	409.30	494	2084	313	Trial: 313
18EB3	NONE	506.60	398.70	7	2096	314	Trial: 314
18EB3	NONE	510.10	384.60	7	2082	315	Trial: 315
18EB3	NONE	502.30	394.10	7	2095	316	Trial: 316
18EB3	NONE	507.80	380.30	7	1619	317	Trial: 317
18EB3	NONE	535.30	323.90	1645	1912	317	Trial: 317
18EB3	NONE	560.70	304.50	1934	2086	317	Trial: 317
18EB3	NONE	505.30	393.50	7	2079	318	Trial: 318
18EB3	NONE	507.40	389.00	7	1612	319	Trial: 319
18EB3	NONE	484.70	408.40	1636	2086	319	Trial: 319
18EB3	NONE	503.70	380.20	7	2086	320	Trial: 320
18EB3	NONE	512.60	398.00	7	2097	321	Trial: 321
18EB3	NONE	504.60	391.10	7	2081	322	Trial: 322
18EB3	NONE	508.00	418.80	7	2079	323	Trial: 323
18EB3	NONE	512.70	409.10	8	1084	324	Trial: 324
18EB3	NONE	503.30	416.70	1091	2080	324	Trial: 324
18EB3	NONE	502.30	420.80	7	2087	325	Trial: 325
18EB3	NONE	504.40	408.10	7	2077	326	Trial: 326
18EB3	NONE	516.80	378.10	7	2088	327	Trial: 327
18EB3	NONE	510.00	388.00	7	476	328	Trial: 328
18EB3	NONE	501.50	407.50	484	2079	328	Trial: 328
18EB3	NONE	510.30	380.90	7	2093	329	Trial: 329
18EB3	NONE	503.70	400.20	7	2078	330	Trial: 330
18EB3	NONE	508.40	385.80	7	2079	331	Trial: 331
18EB3	NONE	516.50	390.80	7	2090	332	Trial: 332
18EB3	NONE	515.20	397.30	7	2078	333	Trial: 333
18EB3	NONE	514.30	387.40	7	2079	334	Trial: 334
18EB3	NONE	504.30	391.70	7	2085	335	Trial: 335
18EB3	NONE	507.90	396.90	7	2079	336	Trial: 336
18EB3	NONE	508.40	389.90	7	1735	337	Trial: 337
18EB3	NONE	469.90	405.60	1753	2081	337	Trial: 337
18EB3	NONE	508.50	381.40	7	2078	338	Trial: 338
18EB3	NONE	512.50	394.60	7	2091	339	Trial: 339
18EB3	NONE	497.10	420.00	7	2078	340	Trial: 340
18EB3	NONE	504.20	383.00	7	2079	341	Trial: 341
18EB3	NONE	501.40	406.80	7	1923	342	Trial: 342
18EB3	NONE	499.90	402.40	1937	2089	342	Trial: 342
18EB3	NONE	512.90	373.70	7	2079	343	Trial: 343
18EB3	NONE	505.00	384.00	7	2087	344	Trial: 344
18EB3	NONE	515.90	385.50	7	1533	345	Trial: 345
18EB3	NONE	580.60	382.10	1558	1926	345	Trial: 345
