RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
18JG	NONE	512.60	389.20	38	Trial: 38
18JG	NONE	508.80	396.70	39	Trial: 39
18JG	NONE	513.60	391.00	40	Trial: 40
18JG	NONE	507.00	400.70	40	Trial: 40
18JG	NONE	513.00	388.10	41	Trial: 41
18JG	NONE	510.60	391.90	41	Trial: 41
18JG	NONE	515.50	394.30	42	Trial: 42
18JG	NONE	512.40	405.30	43	Trial: 43
18JG	NONE	518.00	391.80	44	Trial: 44
18JG	NONE	518.90	393.50	45	Trial: 45
18JG	AFTER	520.20	387.60	46	Trial: 46
18JG	BEFORE	522.70	362.70	46	Trial: 46
18JG	NONE	512.00	378.10	47	Trial: 47
18JG	NONE	515.50	382.40	48	Trial: 48
18JG	NONE	508.50	380.90	48	Trial: 48
18JG	NONE	530.90	386.00	48	Trial: 48
18JG	NONE	509.10	395.50	48	Trial: 48
18JG	NONE	510.30	387.20	49	Trial: 49
18JG	NONE	511.50	391.80	49	Trial: 49
18JG	NONE	510.40	380.20	49	Trial: 49
18JG	NONE	510.20	389.70	50	Trial: 50
18JG	NONE	502.80	407.90	50	Trial: 50
18JG	AFTER	511.30	378.50	51	Trial: 51
18JG	BEFORE	520.70	374.60	51	Trial: 51
18JG	NONE	511.50	392.70	52	Trial: 52
18JG	NONE	508.80	387.80	53	Trial: 53
18JG	NONE	510.50	390.20	54	Trial: 54
18JG	NONE	506.10	383.90	54	Trial: 54
18JG	NONE	518.90	391.60	55	Trial: 55
18JG	NONE	512.00	393.10	56	Trial: 56
18JG	NONE	510.20	401.10	56	Trial: 56
18JG	NONE	516.50	381.70	57	Trial: 57
18JG	NONE	512.10	374.50	57	Trial: 57
18JG	NONE	532.30	369.30	57	Trial: 57
18JG	NONE	514.40	365.70	57	Trial: 57
18JG	NONE	512.30	393.20	58	Trial: 58
18JG	NONE	513.90	387.80	59	Trial: 59
18JG	NONE	508.80	397.10	59	Trial: 59
18JG	NONE	517.80	395.40	60	Trial: 60
18JG	NONE	517.20	390.70	60	Trial: 60
18JG	NONE	509.10	387.60	61	Trial: 61
18JG	NONE	505.30	384.20	62	Trial: 62
18JG	NONE	501.60	393.70	62	Trial: 62
18JG	NONE	510.80	393.70	63	Trial: 63
18JG	NONE	508.30	389.60	63	Trial: 63
18JG	NONE	511.90	389.80	64	Trial: 64
18JG	NONE	511.60	397.70	64	Trial: 64
18JG	NONE	517.00	395.10	65	Trial: 65
18JG	NONE	517.90	384.10	66	Trial: 66
18JG	NONE	508.40	381.30	66	Trial: 66
18JG	NONE	525.20	379.80	66	Trial: 66
18JG	NONE	506.00	387.20	66	Trial: 66
18JG	NONE	532.80	385.30	67	Trial: 67
18JG	NONE	508.00	389.00	67	Trial: 67
18JG	NONE	518.30	392.50	68	Trial: 68
18JG	NONE	513.50	397.40	69	Trial: 69
18JG	NONE	517.80	391.40	70	Trial: 70
18JG	AFTER	509.00	397.50	71	Trial: 71
18JG	BEFORE	516.80	386.50	71	Trial: 71
18JG	NONE	513.00	385.90	72	Trial: 72
18JG	NONE	516.30	380.50	73	Trial: 73
18JG	NONE	510.60	392.50	74	Trial: 74
18JG	AFTER	511.30	390.70	75	Trial: 75
18JG	BEFORE	504.60	387.20	75	Trial: 75
18JG	NONE	513.00	389.70	76	Trial: 76
18JG	NONE	520.70	390.00	77	Trial: 77
18JG	NONE	506.60	406.30	78	Trial: 78
18JG	AFTER	514.00	386.90	79	Trial: 79
18JG	BEFORE	512.40	383.50	79	Trial: 79
18JG	NONE	514.60	389.80	80	Trial: 80
18JG	NONE	515.00	389.60	80	Trial: 80
18JG	AFTER	515.40	392.40	81	Trial: 81
18JG	BEFORE	520.50	378.00	81	Trial: 81
18JG	NONE	512.90	381.40	82	Trial: 82
18JG	NONE	511.00	393.20	83	Trial: 83
18JG	AFTER	536.30	364.20	83	Trial: 83
18JG	BEFORE	513.00	379.10	83	Trial: 83
18JG	NONE	510.00	378.70	83	Trial: 83
18JG	NONE	513.20	388.00	84	Trial: 84
18JG	NONE	518.50	391.10	85	Trial: 85
18JG	NONE	516.90	380.90	85	Trial: 85
18JG	NONE	538.50	378.80	85	Trial: 85
18JG	NONE	512.40	382.60	85	Trial: 85
18JG	NONE	516.00	389.80	86	Trial: 86
18JG	NONE	509.10	391.70	86	Trial: 86
18JG	NONE	526.90	391.00	86	Trial: 86
18JG	NONE	505.80	390.80	86	Trial: 86
18JG	NONE	512.40	386.80	87	Trial: 87
18JG	NONE	502.20	397.50	87	Trial: 87
18JG	AFTER	481.20	369.50	87	Trial: 87
18JG	BEFORE	507.00	387.20	87	Trial: 87
18JG	NONE	516.90	390.00	88	Trial: 88
18JG	NONE	524.90	384.60	88	Trial: 88
18JG	NONE	511.70	390.00	89	Trial: 89
18JG	NONE	509.60	378.90	89	Trial: 89
18JG	NONE	537.30	378.90	89	Trial: 89
18JG	NONE	516.60	378.00	89	Trial: 89
18JG	NONE	514.30	389.00	90	Trial: 90
18JG	NONE	504.40	387.60	90	Trial: 90
18JG	NONE	538.70	387.90	90	Trial: 90
18JG	NONE	510.90	386.60	90	Trial: 90
18JG	NONE	511.50	380.00	91	Trial: 91
18JG	NONE	512.50	396.00	92	Trial: 92
18JG	NONE	511.90	385.50	93	Trial: 93
18JG	NONE	500.60	391.50	93	Trial: 93
18JG	NONE	555.90	387.20	93	Trial: 93
18JG	NONE	513.60	385.90	93	Trial: 93
18JG	NONE	506.00	379.60	93	Trial: 93
18JG	NONE	531.70	379.90	93	Trial: 93
18JG	AFTER	509.20	381.80	93	Trial: 93
18JG	BEFORE	510.50	385.20	93	Trial: 93
18JG	NONE	515.10	384.00	94	Trial: 94
18JG	NONE	512.80	374.10	94	Trial: 94
18JG	NONE	544.70	364.40	94	Trial: 94
18JG	NONE	515.60	376.50	94	Trial: 94
18JG	NONE	553.30	363.00	94	Trial: 94
18JG	AFTER	504.10	371.10	94	Trial: 94
18JG	BEFORE	551.10	402.40	94	Trial: 94
18JG	NONE	512.90	383.20	94	Trial: 94
18JG	NONE	509.90	394.40	95	Trial: 95
18JG	NONE	502.70	390.30	96	Trial: 96
18JG	NONE	510.90	379.90	97	Trial: 97
18JG	NONE	514.30	390.70	98	Trial: 98
18JG	NONE	487.70	377.40	98	Trial: 98
18JG	NONE	504.60	405.40	98	Trial: 98
18JG	NONE	515.50	387.20	99	Trial: 99
18JG	NONE	516.10	384.80	100	Trial: 100
18JG	NONE	517.30	388.40	101	Trial: 101
18JG	NONE	508.60	383.80	101	Trial: 101
18JG	NONE	538.70	388.30	101	Trial: 101
18JG	NONE	504.90	389.60	101	Trial: 101
18JG	NONE	516.00	391.10	102	Trial: 102
18JG	NONE	512.20	394.30	103	Trial: 103
18JG	NONE	514.60	391.60	104	Trial: 104
18JG	NONE	507.60	384.20	105	Trial: 105
18JG	NONE	506.30	391.20	105	Trial: 105
18JG	NONE	508.30	386.40	105	Trial: 105
18JG	AFTER	516.60	386.50	106	Trial: 106
18JG	BEFORE	516.60	378.80	106	Trial: 106
18JG	NONE	509.80	377.10	107	Trial: 107
18JG	NONE	506.70	381.50	107	Trial: 107
18JG	NONE	502.00	376.40	107	Trial: 107
18JG	NONE	511.70	386.20	108	Trial: 108
18JG	NONE	514.50	386.10	109	Trial: 109
18JG	NONE	515.00	389.10	110	Trial: 110
18JG	NONE	516.00	389.70	111	Trial: 111
18JG	NONE	516.40	390.10	112	Trial: 112
18JG	NONE	510.90	386.10	112	Trial: 112
18JG	NONE	527.00	404.40	112	Trial: 112
18JG	NONE	540.80	424.30	112	Trial: 112
18JG	NONE	513.40	380.60	112	Trial: 112
18JG	NONE	513.80	377.40	113	Trial: 113
18JG	NONE	507.70	376.00	113	Trial: 113
18JG	NONE	518.10	378.00	113	Trial: 113
18JG	NONE	494.80	381.70	113	Trial: 113
18JG	NONE	504.20	385.80	113	Trial: 113
18JG	AFTER	513.50	392.10	114	Trial: 114
18JG	BEFORE	514.20	402.60	114	Trial: 114
18JG	NONE	502.40	397.80	114	Trial: 114
18JG	NONE	553.60	395.50	114	Trial: 114
18JG	NONE	508.10	392.00	115	Trial: 115
18JG	AFTER	538.80	384.20	116	Trial: 116
18JG	BEFORE	511.70	391.80	116	Trial: 116
18JG	NONE	516.80	385.20	117	Trial: 117
18JG	NONE	507.30	384.70	118	Trial: 118
18JG	NONE	504.30	389.60	118	Trial: 118
18JG	NONE	515.90	392.10	119	Trial: 119
18JG	NONE	513.10	394.50	120	Trial: 120
18JG	NONE	504.50	385.20	120	Trial: 120
18JG	NONE	509.50	389.20	121	Trial: 121
18JG	NONE	512.10	389.10	122	Trial: 122
18JG	NONE	534.10	386.80	122	Trial: 122
18JG	NONE	510.80	379.60	122	Trial: 122
18JG	NONE	516.60	385.40	123	Trial: 123
18JG	AFTER	507.60	390.20	124	Trial: 124
18JG	BEFORE	508.90	381.00	124	Trial: 124
18JG	NONE	503.70	387.60	125	Trial: 125
18JG	NONE	515.60	389.40	126	Trial: 126
18JG	NONE	512.80	385.20	127	Trial: 127
18JG	NONE	511.60	378.80	127	Trial: 127
18JG	AFTER	507.90	389.90	128	Trial: 128
18JG	BEFORE	517.20	401.30	128	Trial: 128
18JG	NONE	501.00	398.50	128	Trial: 128
18JG	NONE	540.80	393.90	128	Trial: 128
18JG	NONE	497.40	397.90	128	Trial: 128
18JG	NONE	514.90	393.00	128	Trial: 128
18JG	NONE	516.80	391.30	129	Trial: 129
18JG	NONE	516.70	386.00	130	Trial: 130
18JG	NONE	513.20	385.60	130	Trial: 130
18JG	NONE	509.70	384.90	131	Trial: 131
18JG	NONE	510.20	381.00	131	Trial: 131
18JG	NONE	511.10	387.30	132	Trial: 132
18JG	NONE	511.70	388.50	133	Trial: 133
18JG	NONE	541.90	385.20	134	Trial: 134
18JG	NONE	511.30	388.00	134	Trial: 134
18JG	NONE	487.60	371.50	134	Trial: 134
18JG	NONE	510.90	378.30	134	Trial: 134
18JG	NONE	512.90	389.10	135	Trial: 135
18JG	NONE	512.70	387.30	135	Trial: 135
18JG	NONE	515.00	396.30	136	Trial: 136
18JG	NONE	508.10	386.60	137	Trial: 137
18JG	NONE	507.40	391.20	138	Trial: 138
18JG	AFTER	509.40	389.40	139	Trial: 139
18JG	BEFORE	510.40	391.60	139	Trial: 139
18JG	NONE	547.30	385.50	139	Trial: 139
18JG	NONE	514.60	390.50	140	Trial: 140
18JG	NONE	510.80	387.60	141	Trial: 141
18JG	NONE	505.80	385.20	142	Trial: 142
18JG	NONE	508.40	391.20	143	Trial: 143
18JG	NONE	516.40	384.90	144	Trial: 144
18JG	NONE	507.60	389.60	145	Trial: 145
18JG	NONE	512.30	387.80	146	Trial: 146
18JG	NONE	511.60	389.80	147	Trial: 147
18JG	NONE	510.50	382.50	148	Trial: 148
18JG	NONE	512.50	387.90	149	Trial: 149
18JG	NONE	505.70	384.90	149	Trial: 149
18JG	AFTER	546.20	383.50	149	Trial: 149
18JG	BEFORE	502.60	381.60	149	Trial: 149
18JG	NONE	513.60	383.90	149	Trial: 149
18JG	NONE	516.00	377.00	149	Trial: 149
18JG	NONE	509.30	391.80	150	Trial: 150
18JG	NONE	508.50	379.40	151	Trial: 151
18JG	NONE	506.60	378.00	151	Trial: 151
18JG	NONE	512.70	382.20	152	Trial: 152
18JG	NONE	506.40	379.30	152	Trial: 152
18JG	NONE	507.50	382.80	153	Trial: 153
18JG	NONE	503.50	376.20	154	Trial: 154
18JG	NONE	513.40	391.90	155	Trial: 155
18JG	NONE	517.20	381.10	156	Trial: 156
18JG	NONE	514.00	392.90	157	Trial: 157
18JG	AFTER	509.00	388.50	158	Trial: 158
18JG	BEFORE	505.50	390.80	158	Trial: 158
18JG	NONE	511.70	381.90	159	Trial: 159
18JG	NONE	499.40	384.00	159	Trial: 159
18JG	NONE	527.40	387.80	159	Trial: 159
18JG	NONE	504.70	393.10	159	Trial: 159
18JG	AFTER	509.10	383.90	160	Trial: 160
18JG	BEFORE	505.60	381.10	160	Trial: 160
18JG	NONE	513.80	380.30	161	Trial: 161
18JG	AFTER	514.80	381.20	161	Trial: 161
18JG	BEFORE	518.00	377.10	161	Trial: 161
18JG	NONE	508.30	384.60	162	Trial: 162
18JG	NONE	512.40	387.50	163	Trial: 163
18JG	NONE	507.20	391.50	164	Trial: 164
18JG	NONE	500.00	384.70	165	Trial: 165
18JG	NONE	507.90	389.20	166	Trial: 166
18JG	NONE	512.60	389.90	167	Trial: 167
18JG	NONE	510.30	397.70	167	Trial: 167
18JG	NONE	509.20	393.10	168	Trial: 168
18JG	NONE	513.00	386.50	169	Trial: 169
18JG	NONE	517.10	389.60	170	Trial: 170
18JG	NONE	510.90	392.50	171	Trial: 171
18JG	AFTER	507.20	390.20	172	Trial: 172
18JG	BEFORE	499.40	381.80	172	Trial: 172
18JG	NONE	512.40	386.70	173	Trial: 173
18JG	NONE	516.10	392.10	174	Trial: 174
18JG	NONE	512.80	386.00	175	Trial: 175
18JG	NONE	510.40	389.40	176	Trial: 176
18JG	NONE	514.60	389.80	177	Trial: 177
18JG	NONE	511.10	385.30	178	Trial: 178
18JG	NONE	510.20	395.80	179	Trial: 179
18JG	NONE	517.50	380.30	180	Trial: 180
18JG	NONE	512.90	370.10	180	Trial: 180
18JG	AFTER	534.30	369.90	180	Trial: 180
18JG	BEFORE	529.60	368.20	180	Trial: 180
18JG	NONE	508.80	392.50	181	Trial: 181
18JG	NONE	532.70	390.70	181	Trial: 181
18JG	NONE	509.30	394.00	181	Trial: 181
18JG	NONE	511.90	382.20	182	Trial: 182
18JG	NONE	463.00	385.90	182	Trial: 182
18JG	NONE	519.40	384.80	182	Trial: 182
18JG	NONE	509.90	383.10	183	Trial: 183
18JG	AFTER	507.70	398.40	184	Trial: 184
18JG	BEFORE	506.50	398.70	184	Trial: 184
18JG	NONE	510.50	381.60	185	Trial: 185
18JG	NONE	503.30	379.40	185	Trial: 185
18JG	NONE	512.50	385.80	185	Trial: 185
18JG	NONE	510.50	388.10	186	Trial: 186
18JG	NONE	508.80	389.80	187	Trial: 187
18JG	NONE	509.10	398.40	187	Trial: 187
18JG	NONE	514.70	399.70	188	Trial: 188
18JG	NONE	515.40	389.20	189	Trial: 189
18JG	NONE	509.80	386.70	190	Trial: 190
18JG	NONE	511.10	386.50	190	Trial: 190
18JG	NONE	507.40	387.40	190	Trial: 190
18JG	NONE	511.40	388.40	191	Trial: 191
18JG	NONE	518.30	384.40	192	Trial: 192
18JG	NONE	542.00	382.30	193	Trial: 193
18JG	NONE	514.40	381.30	193	Trial: 193
18JG	NONE	512.50	378.50	193	Trial: 193
18JG	NONE	508.40	390.00	194	Trial: 194
18JG	NONE	513.70	388.20	195	Trial: 195
18JG	NONE	508.80	389.70	195	Trial: 195
18JG	NONE	510.30	393.90	196	Trial: 196
18JG	NONE	514.20	385.90	196	Trial: 196
18JG	NONE	519.30	385.80	197	Trial: 197
18JG	AFTER	510.30	381.20	198	Trial: 198
18JG	BEFORE	511.90	394.40	198	Trial: 198
18JG	NONE	511.20	378.10	198	Trial: 198
18JG	NONE	515.90	395.80	199	Trial: 199
18JG	NONE	512.50	377.30	200	Trial: 200
18JG	NONE	510.50	389.00	201	Trial: 201
18JG	NONE	512.40	386.60	202	Trial: 202
18JG	NONE	510.10	383.20	202	Trial: 202
18JG	NONE	509.30	387.60	203	Trial: 203
18JG	NONE	503.80	385.40	203	Trial: 203
18JG	NONE	518.70	392.70	203	Trial: 203
18JG	NONE	506.50	393.10	203	Trial: 203
18JG	NONE	513.50	385.30	204	Trial: 204
18JG	NONE	514.90	382.20	204	Trial: 204
18JG	NONE	512.00	390.00	205	Trial: 205
18JG	NONE	513.80	378.70	205	Trial: 205
18JG	NONE	512.50	385.70	206	Trial: 206
18JG	NONE	512.90	385.70	206	Trial: 206
18JG	NONE	516.20	395.00	207	Trial: 207
18JG	NONE	516.30	389.10	208	Trial: 208
18JG	NONE	510.50	392.20	209	Trial: 209
18JG	NONE	512.00	384.90	210	Trial: 210
18JG	NONE	509.10	379.60	210	Trial: 210
18JG	NONE	505.60	372.70	210	Trial: 210
18JG	NONE	519.40	386.40	211	Trial: 211
18JG	NONE	516.70	384.90	212	Trial: 212
18JG	NONE	519.50	360.50	212	Trial: 212
18JG	NONE	512.50	385.20	213	Trial: 213
18JG	AFTER	515.80	387.00	214	Trial: 214
18JG	BEFORE	510.30	386.70	214	Trial: 214
18JG	NONE	519.20	379.00	215	Trial: 215
18JG	NONE	508.90	391.40	215	Trial: 215
18JG	AFTER	509.70	386.20	216	Trial: 216
18JG	BEFORE	513.60	394.40	216	Trial: 216
18JG	NONE	504.40	390.80	216	Trial: 216
18JG	NONE	514.70	381.50	217	Trial: 217
18JG	NONE	512.80	388.00	218	Trial: 218
18JG	NONE	510.70	390.50	219	Trial: 219
18JG	AFTER	512.50	384.70	220	Trial: 220
18JG	BEFORE	520.80	382.00	220	Trial: 220
18JG	NONE	508.20	382.90	221	Trial: 221
18JG	NONE	516.70	369.70	222	Trial: 222
18JG	NONE	519.10	383.10	222	Trial: 222
18JG	NONE	512.70	390.10	223	Trial: 223
18JG	NONE	515.40	385.30	224	Trial: 224
18JG	NONE	511.00	391.40	225	Trial: 225
18JG	NONE	505.00	400.40	225	Trial: 225
18JG	AFTER	512.10	387.10	226	Trial: 226
18JG	BEFORE	509.60	372.50	226	Trial: 226
18JG	NONE	509.60	381.30	227	Trial: 227
18JG	NONE	519.40	389.70	228	Trial: 228
18JG	NONE	517.10	391.00	228	Trial: 228
18JG	NONE	514.40	383.10	229	Trial: 229
18JG	NONE	508.90	384.90	229	Trial: 229
18JG	NONE	529.20	387.10	229	Trial: 229
18JG	NONE	510.50	381.20	229	Trial: 229
18JG	NONE	511.00	388.00	230	Trial: 230
18JG	AFTER	510.20	387.10	231	Trial: 231
18JG	BEFORE	515.70	374.90	231	Trial: 231
18JG	NONE	514.80	380.60	232	Trial: 232
18JG	NONE	509.90	383.10	233	Trial: 233
18JG	NONE	507.60	388.20	233	Trial: 233
18JG	NONE	515.90	380.80	233	Trial: 233
18JG	NONE	508.00	387.50	234	Trial: 234
18JG	NONE	528.40	393.50	234	Trial: 234
18JG	NONE	514.30	382.10	234	Trial: 234
18JG	NONE	511.30	379.40	235	Trial: 235
18JG	NONE	514.30	386.40	236	Trial: 236
18JG	NONE	515.10	391.50	237	Trial: 237
18JG	NONE	508.40	394.10	238	Trial: 238
18JG	NONE	515.00	390.50	239	Trial: 239
18JG	NONE	513.70	381.20	239	Trial: 239
18JG	NONE	517.00	391.50	240	Trial: 240
18JG	NONE	510.50	382.80	241	Trial: 241
18JG	NONE	506.20	392.10	241	Trial: 241
18JG	NONE	515.70	380.70	242	Trial: 242
18JG	NONE	515.80	381.70	243	Trial: 243
18JG	NONE	509.60	392.10	243	Trial: 243
18JG	NONE	510.40	383.30	244	Trial: 244
18JG	NONE	509.10	384.60	244	Trial: 244
18JG	NONE	506.70	386.30	245	Trial: 245
18JG	NONE	505.10	381.20	246	Trial: 246
18JG	NONE	517.60	386.40	246	Trial: 246
18JG	NONE	510.70	392.10	246	Trial: 246
18JG	NONE	513.10	388.50	247	Trial: 247
18JG	NONE	514.00	392.80	247	Trial: 247
18JG	NONE	514.20	380.90	247	Trial: 247
18JG	NONE	510.80	387.60	248	Trial: 248
18JG	NONE	501.20	395.80	248	Trial: 248
18JG	NONE	524.60	396.00	248	Trial: 248
18JG	NONE	503.90	395.00	248	Trial: 248
18JG	NONE	514.20	392.70	249	Trial: 249
18JG	NONE	506.90	362.20	249	Trial: 249
18JG	NONE	515.20	385.40	250	Trial: 250
18JG	NONE	513.60	384.70	250	Trial: 250
18JG	NONE	510.20	390.60	251	Trial: 251
18JG	NONE	506.10	394.60	252	Trial: 252
18JG	NONE	513.80	387.80	253	Trial: 253
18JG	NONE	516.40	381.00	254	Trial: 254
18JG	NONE	512.00	385.70	255	Trial: 255
18JG	NONE	509.90	388.60	255	Trial: 255
18JG	NONE	514.90	390.10	256	Trial: 256
18JG	NONE	514.80	389.50	257	Trial: 257
18JG	NONE	514.10	461.30	257	Trial: 257
18JG	NONE	514.10	397.80	257	Trial: 257
18JG	NONE	512.50	390.20	258	Trial: 258
18JG	NONE	509.30	385.00	258	Trial: 258
18JG	NONE	505.60	379.80	258	Trial: 258
18JG	NONE	513.20	387.70	259	Trial: 259
18JG	NONE	514.80	374.90	259	Trial: 259
18JG	NONE	507.70	391.70	259	Trial: 259
18JG	NONE	531.00	373.70	259	Trial: 259
18JG	NONE	510.40	384.90	259	Trial: 259
18JG	NONE	513.40	388.60	260	Trial: 260
18JG	NONE	510.50	388.20	260	Trial: 260
18JG	NONE	512.90	398.40	261	Trial: 261
18JG	NONE	515.60	384.70	261	Trial: 261
18JG	NONE	511.70	382.10	262	Trial: 262
18JG	NONE	514.00	392.00	263	Trial: 263
18JG	NONE	518.40	384.70	263	Trial: 263
18JG	NONE	512.50	384.30	264	Trial: 264
18JG	NONE	525.50	380.70	264	Trial: 264
18JG	NONE	522.20	383.90	265	Trial: 265
18JG	NONE	523.10	378.40	265	Trial: 265
18JG	NONE	530.10	385.70	266	Trial: 266
18JG	NONE	511.70	390.80	266	Trial: 266
18JG	NONE	509.60	382.90	266	Trial: 266
18JG	NONE	517.00	385.20	267	Trial: 267
18JG	NONE	514.00	385.00	267	Trial: 267
18JG	NONE	510.40	394.90	268	Trial: 268
18JG	NONE	508.80	385.40	269	Trial: 269
18JG	NONE	513.00	385.70	270	Trial: 270
18JG	NONE	507.70	380.00	270	Trial: 270
18JG	NONE	538.40	378.30	270	Trial: 270
18JG	NONE	515.50	387.60	270	Trial: 270
