RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
18RP	NONE	2090	7	510.90	387.10	42	Trial: 42
18RP	AFTER	1775	7	505.10	387.50	43	Trial: 43
18RP	BEFORE	2098	1941	556.00	431.10	43	Trial: 43
18RP	NONE	2099	7	520.10	379.50	44	Trial: 44
18RP	NONE	2088	7	509.60	382.20	45	Trial: 45
18RP	NONE	2089	7	513.40	380.90	46	Trial: 46
18RP	AFTER	260	7	517.00	387.90	47	Trial: 47
18RP	BEFORE	2088	390	513.90	379.80	47	Trial: 47
18RP	AFTER	1825	7	511.80	382.20	48	Trial: 48
18RP	BEFORE	2092	2001	539.10	418.80	48	Trial: 48
18RP	NONE	2098	7	511.20	381.70	49	Trial: 49
18RP	AFTER	1846	7	514.30	384.90	50	Trial: 50
18RP	BEFORE	2095	2021	547.70	399.70	50	Trial: 50
18RP	NONE	2078	7	509.20	387.10	51	Trial: 51
18RP	NONE	2082	7	508.50	378.10	52	Trial: 52
18RP	NONE	2097	7	514.80	376.10	53	Trial: 53
18RP	NONE	2092	7	512.30	381.50	54	Trial: 54
18RP	NONE	2093	7	503.60	380.20	55	Trial: 55
18RP	NONE	2088	7	512.30	384.80	56	Trial: 56
18RP	NONE	2092	7	513.80	384.50	57	Trial: 57
18RP	NONE	2079	7	513.20	383.10	58	Trial: 58
18RP	NONE	2091	7	508.20	379.90	59	Trial: 59
18RP	NONE	2079	7	509.30	382.40	60	Trial: 60
18RP	NONE	2097	7	511.60	378.90	61	Trial: 61
18RP	NONE	2089	7	507.50	380.60	62	Trial: 62
18RP	NONE	2047	7	508.80	379.80	63	Trial: 63
18RP	NONE	2089	7	512.90	379.00	64	Trial: 64
18RP	AFTER	1732	7	509.50	380.80	65	Trial: 65
18RP	BEFORE	2089	1961	523.90	388.90	65	Trial: 65
18RP	NONE	2098	115	515.10	387.20	66	Trial: 66
18RP	NONE	2073	7	506.50	380.60	67	Trial: 67
18RP	NONE	264	7	520.10	348.60	68	Trial: 68
18RP	AFTER	526	277	519.50	369.50	68	Trial: 68
18RP	BEFORE	2078	667	513.80	381.90	68	Trial: 68
18RP	NONE	2089	7	510.60	380.50	69	Trial: 69
18RP	NONE	2102	7	512.00	380.00	70	Trial: 70
18RP	NONE	2082	7	514.40	386.20	71	Trial: 71
18RP	NONE	2087	7	508.70	383.20	72	Trial: 72
18RP	NONE	2102	7	512.70	388.20	73	Trial: 73
18RP	NONE	2088	7	513.60	385.10	74	Trial: 74
18RP	AFTER	1680	7	518.60	386.30	75	Trial: 75
18RP	BEFORE	2084	1941	528.50	409.80	75	Trial: 75
18RP	NONE	2099	7	512.70	377.70	76	Trial: 76
18RP	NONE	2078	7	510.40	385.70	77	Trial: 77
18RP	NONE	2086	7	510.10	382.80	78	Trial: 78
18RP	NONE	2094	7	514.40	374.60	79	Trial: 79
18RP	NONE	2078	7	514.70	391.80	80	Trial: 80
18RP	NONE	2013	7	514.20	386.50	81	Trial: 81
18RP	NONE	1943	7	516.90	381.10	82	Trial: 82
18RP	NONE	598	7	510.70	381.10	83	Trial: 83
18RP	NONE	2095	606	502.40	372.30	83	Trial: 83
18RP	NONE	2094	7	512.40	383.90	84	Trial: 84
18RP	NONE	412	7	511.70	385.50	85	Trial: 85
18RP	NONE	2084	420	503.70	385.40	85	Trial: 85
18RP	AFTER	1819	7	516.70	378.90	86	Trial: 86
18RP	BEFORE	2067	1999	534.30	417.20	86	Trial: 86
18RP	AFTER	1658	7	514.50	383.00	87	Trial: 87
18RP	BEFORE	2094	1899	512.80	347.30	87	Trial: 87
18RP	NONE	2099	7	514.90	385.50	88	Trial: 88
18RP	NONE	2102	7	514.50	384.60	89	Trial: 89
18RP	AFTER	1722	7	507.50	385.80	90	Trial: 90
18RP	BEFORE	2099	1964	524.90	413.80	90	Trial: 90
18RP	NONE	318	7	513.60	385.30	91	Trial: 91
18RP	NONE	2091	326	523.50	389.30	91	Trial: 91
18RP	NONE	2088	7	516.50	393.00	92	Trial: 92
18RP	AFTER	524	7	510.70	385.00	93	Trial: 93
18RP	BEFORE	2094	652	512.10	392.40	93	Trial: 93
18RP	AFTER	1832	7	512.70	383.80	94	Trial: 94
18RP	BEFORE	2078	2030	510.20	402.00	94	Trial: 94
18RP	AFTER	508	7	513.10	380.80	95	Trial: 95
18RP	BEFORE	2093	644	514.80	378.30	95	Trial: 95
18RP	NONE	2092	7	511.30	379.20	96	Trial: 96
18RP	AFTER	1839	7	511.70	385.70	97	Trial: 97
18RP	BEFORE	2090	2038	499.00	416.90	97	Trial: 97
18RP	NONE	1942	7	513.90	382.90	98	Trial: 98
18RP	NONE	2092	7	514.30	382.70	99	Trial: 99
18RP	AFTER	251	7	511.30	387.80	100	Trial: 100
18RP	BEFORE	2078	403	514.20	386.70	100	Trial: 100
18RP	NONE	2028	7	514.40	383.70	101	Trial: 101
18RP	NONE	2098	7	510.90	376.40	102	Trial: 102
18RP	AFTER	1817	7	514.70	377.30	103	Trial: 103
18RP	BEFORE	2089	2007	548.40	384.40	103	Trial: 103
18RP	NONE	2016	7	510.70	385.60	104	Trial: 104
18RP	NONE	2089	7	504.80	380.90	105	Trial: 105
18RP	NONE	2090	7	512.30	383.30	106	Trial: 106
18RP	NONE	2078	7	514.50	388.90	107	Trial: 107
18RP	NONE	2089	7	502.90	387.20	108	Trial: 108
18RP	NONE	2074	7	513.00	381.00	109	Trial: 109
18RP	NONE	2090	7	508.10	380.50	110	Trial: 110
18RP	NONE	2093	7	513.50	386.30	111	Trial: 111
18RP	NONE	428	7	507.90	382.70	112	Trial: 112
18RP	NONE	2103	530	508.20	385.80	112	Trial: 112
18RP	NONE	2079	7	513.00	386.30	113	Trial: 113
18RP	NONE	1992	7	511.80	383.80	114	Trial: 114
18RP	AFTER	1882	7	510.00	379.90	115	Trial: 115
18RP	BEFORE	2089	2044	488.10	382.60	115	Trial: 115
18RP	NONE	2098	7	505.20	384.20	116	Trial: 116
18RP	AFTER	1761	7	510.00	388.70	117	Trial: 117
18RP	BEFORE	2092	1955	526.30	370.20	117	Trial: 117
18RP	NONE	2090	7	513.10	379.10	118	Trial: 118
18RP	AFTER	1837	7	513.40	386.80	119	Trial: 119
18RP	BEFORE	2089	2042	557.70	506.00	119	Trial: 119
18RP	NONE	630	7	513.70	385.10	120	Trial: 120
18RP	NONE	782	641	528.80	383.10	120	Trial: 120
18RP	NONE	1357	792	517.20	382.80	120	Trial: 120
18RP	AFTER	1671	1423	516.50	389.80	120	Trial: 120
18RP	BEFORE	2093	1885	519.60	354.30	120	Trial: 120
18RP	NONE	2094	7	515.40	384.30	121	Trial: 121
18RP	NONE	2089	7	518.20	381.90	122	Trial: 122
18RP	NONE	2084	7	511.50	388.80	123	Trial: 123
18RP	AFTER	1864	7	507.20	385.00	124	Trial: 124
18RP	BEFORE	2086	2018	529.60	402.80	124	Trial: 124
18RP	NONE	2089	7	512.90	382.80	125	Trial: 125
18RP	NONE	458	7	511.40	382.00	126	Trial: 126
18RP	NONE	2093	467	504.10	380.70	126	Trial: 126
18RP	NONE	1921	7	515.60	386.60	127	Trial: 127
18RP	NONE	2080	7	508.20	383.40	128	Trial: 128
18RP	NONE	2096	7	509.40	382.30	129	Trial: 129
18RP	AFTER	287	7	512.50	386.00	130	Trial: 130
18RP	BEFORE	2088	461	516.70	392.30	130	Trial: 130
18RP	NONE	2080	7	512.00	383.00	131	Trial: 131
18RP	NONE	2089	7	510.90	389.70	132	Trial: 132
18RP	NONE	2087	7	509.70	377.90	133	Trial: 133
18RP	NONE	2095	7	512.20	384.10	134	Trial: 134
18RP	AFTER	209	7	509.00	384.40	135	Trial: 135
18RP	BEFORE	2078	342	493.60	379.10	135	Trial: 135
18RP	NONE	2083	7	514.10	383.00	136	Trial: 136
18RP	NONE	2088	7	515.10	388.60	137	Trial: 137
18RP	NONE	1922	7	509.20	382.60	138	Trial: 138
18RP	NONE	2078	2023	487.10	412.60	138	Trial: 138
18RP	NONE	2096	7	515.30	383.40	139	Trial: 139
18RP	NONE	2097	7	517.30	383.60	140	Trial: 140
18RP	NONE	2078	7	515.10	381.50	141	Trial: 141
18RP	NONE	2048	7	508.60	387.80	142	Trial: 142
18RP	NONE	1993	7	513.00	373.00	143	Trial: 143
18RP	NONE	414	7	521.30	393.00	144	Trial: 144
18RP	NONE	1871	428	519.30	393.80	144	Trial: 144
18RP	NONE	2098	7	508.50	379.00	145	Trial: 145
18RP	NONE	1139	7	513.90	382.80	146	Trial: 146
18RP	NONE	2082	1147	521.00	384.60	146	Trial: 146
18RP	NONE	2087	7	510.70	384.80	147	Trial: 147
18RP	NONE	2098	7	506.50	386.40	148	Trial: 148
18RP	NONE	2100	7	497.80	385.30	149	Trial: 149
18RP	NONE	400	7	513.80	383.30	150	Trial: 150
18RP	NONE	2082	492	520.50	387.40	150	Trial: 150
18RP	NONE	1154	7	497.80	382.60	151	Trial: 151
18RP	AFTER	1842	1161	506.10	374.80	151	Trial: 151
18RP	BEFORE	2097	2013	561.30	401.30	151	Trial: 151
18RP	NONE	535	7	515.90	384.20	152	Trial: 152
18RP	AFTER	1870	548	508.00	388.10	152	Trial: 152
18RP	BEFORE	2088	2012	507.60	396.90	152	Trial: 152
18RP	NONE	2088	7	511.30	386.00	153	Trial: 153
18RP	NONE	2089	7	508.60	386.30	154	Trial: 154
18RP	NONE	2096	9	502.10	389.40	155	Trial: 155
18RP	NONE	1949	7	511.90	386.80	156	Trial: 156
18RP	NONE	2059	7	503.50	392.20	157	Trial: 157
18RP	NONE	335	7	510.70	391.20	158	Trial: 158
18RP	NONE	1792	344	521.80	385.40	158	Trial: 158
18RP	NONE	2097	1804	494.90	382.00	158	Trial: 158
18RP	AFTER	1677	7	512.40	381.90	159	Trial: 159
18RP	BEFORE	1882	1843	498.80	475.00	159	Trial: 159
18RP	NONE	1984	7	513.40	385.60	160	Trial: 160
18RP	NONE	2088	2000	540.60	380.60	160	Trial: 160
18RP	NONE	2095	7	514.70	404.50	161	Trial: 161
18RP	NONE	2097	7	512.70	401.40	162	Trial: 162
18RP	NONE	1992	7	518.00	388.70	163	Trial: 163
18RP	NONE	164	7	511.90	395.10	164	Trial: 164
18RP	NONE	2085	234	510.10	394.60	164	Trial: 164
18RP	NONE	394	7	507.60	401.50	165	Trial: 165
18RP	AFTER	1767	414	511.10	389.50	165	Trial: 165
18RP	BEFORE	2087	1958	509.00	402.80	165	Trial: 165
18RP	NONE	2089	7	517.70	389.60	166	Trial: 166
18RP	NONE	2088	7	511.50	386.10	167	Trial: 167
18RP	NONE	2086	7	509.10	385.40	168	Trial: 168
18RP	NONE	895	7	512.60	383.70	169	Trial: 169
18RP	AFTER	1709	906	527.10	389.10	169	Trial: 169
18RP	BEFORE	2090	1943	518.80	414.90	169	Trial: 169
18RP	NONE	516	7	509.10	388.40	170	Trial: 170
18RP	NONE	2079	525	514.20	382.10	170	Trial: 170
18RP	NONE	2089	7	508.90	378.80	171	Trial: 171
18RP	AFTER	1663	7	509.20	386.60	172	Trial: 172
18RP	BEFORE	2089	1858	508.30	366.90	172	Trial: 172
18RP	NONE	2080	7	513.40	385.50	173	Trial: 173
18RP	NONE	2090	7	516.10	390.40	174	Trial: 174
18RP	NONE	2097	7	525.40	388.60	175	Trial: 175
18RP	NONE	2099	7	515.00	383.40	176	Trial: 176
18RP	AFTER	188	7	510.20	385.80	177	Trial: 177
18RP	BEFORE	2093	350	511.20	385.60	177	Trial: 177
18RP	NONE	2089	7	517.00	385.50	178	Trial: 178
18RP	NONE	2093	7	512.20	387.40	179	Trial: 179
18RP	NONE	1901	7	510.40	385.80	180	Trial: 180
18RP	AFTER	1720	7	513.30	387.20	181	Trial: 181
18RP	BEFORE	2051	1963	472.80	356.80	181	Trial: 181
18RP	AFTER	1754	7	505.10	389.50	182	Trial: 182
18RP	BEFORE	2093	2013	476.90	376.00	182	Trial: 182
18RP	NONE	2104	7	516.20	384.90	183	Trial: 183
18RP	NONE	2096	7	513.80	387.90	184	Trial: 184
18RP	NONE	2089	7	519.60	391.10	185	Trial: 185
18RP	NONE	2094	7	517.90	383.20	186	Trial: 186
18RP	NONE	2002	7	513.70	382.10	187	Trial: 187
18RP	NONE	2103	7	505.90	383.20	188	Trial: 188
18RP	NONE	1926	7	509.80	382.60	189	Trial: 189
18RP	NONE	1954	7	521.20	384.90	190	Trial: 190
18RP	NONE	1978	7	506.10	384.30	191	Trial: 191
18RP	NONE	951	7	517.30	381.10	192	Trial: 192
18RP	AFTER	1750	1010	526.30	385.70	192	Trial: 192
18RP	BEFORE	2087	1945	498.30	382.60	192	Trial: 192
18RP	AFTER	211	7	510.00	384.50	193	Trial: 193
18RP	BEFORE	2097	351	492.00	379.60	193	Trial: 193
18RP	NONE	1937	7	513.90	384.00	194	Trial: 194
18RP	AFTER	1828	7	506.30	373.60	195	Trial: 195
18RP	BEFORE	2100	1989	490.40	378.40	195	Trial: 195
18RP	NONE	2095	7	508.10	376.10	196	Trial: 196
18RP	AFTER	1660	7	513.40	384.10	197	Trial: 197
18RP	BEFORE	2095	1892	521.70	372.50	197	Trial: 197
18RP	NONE	1992	7	516.40	382.80	198	Trial: 198
18RP	NONE	1953	7	520.10	385.80	199	Trial: 199
18RP	NONE	2090	7	514.60	382.50	200	Trial: 200
18RP	AFTER	1715	7	501.90	385.90	201	Trial: 201
18RP	BEFORE	2097	1928	501.80	390.00	201	Trial: 201
18RP	NONE	2090	7	522.30	386.50	202	Trial: 202
18RP	AFTER	1760	7	518.10	374.90	203	Trial: 203
18RP	BEFORE	2091	1992	476.80	344.20	203	Trial: 203
18RP	NONE	1986	7	514.30	386.60	204	Trial: 204
18RP	NONE	2092	7	510.20	387.70	205	Trial: 205
18RP	NONE	2089	7	517.90	387.20	206	Trial: 206
18RP	NONE	2088	7	507.70	397.50	207	Trial: 207
18RP	NONE	2089	7	522.10	389.40	208	Trial: 208
18RP	NONE	1906	7	507.80	386.60	209	Trial: 209
18RP	NONE	2089	2056	517.40	420.20	209	Trial: 209
18RP	NONE	2089	7	509.10	378.00	210	Trial: 210
18RP	NONE	2092	7	506.50	386.60	211	Trial: 211
18RP	AFTER	1737	7	506.50	387.80	212	Trial: 212
18RP	BEFORE	2088	1937	530.20	405.00	212	Trial: 212
18RP	NONE	1927	7	515.40	382.80	213	Trial: 213
18RP	NONE	1942	7	510.70	386.80	214	Trial: 214
18RP	NONE	2088	1951	528.30	389.30	214	Trial: 214
18RP	NONE	2048	7	499.30	383.40	215	Trial: 215
18RP	NONE	1979	7	499.60	384.90	216	Trial: 216
18RP	NONE	1965	7	506.60	389.10	217	Trial: 217
18RP	NONE	2088	7	511.60	392.90	218	Trial: 218
18RP	NONE	1822	7	513.00	388.00	219	Trial: 219
18RP	NONE	2017	7	520.00	378.80	220	Trial: 220
18RP	NONE	2098	2030	541.90	377.90	220	Trial: 220
18RP	NONE	2092	7	513.70	382.70	221	Trial: 221
18RP	NONE	2061	7	513.40	389.70	222	Trial: 222
18RP	NONE	823	7	508.40	381.00	223	Trial: 223
18RP	NONE	986	833	525.00	382.90	223	Trial: 223
18RP	NONE	2093	995	509.00	387.30	223	Trial: 223
18RP	NONE	2089	7	518.70	387.00	224	Trial: 224
18RP	NONE	1961	7	513.90	383.90	225	Trial: 225
18RP	AFTER	1691	7	508.40	383.10	226	Trial: 226
18RP	BEFORE	2089	1966	538.00	409.00	226	Trial: 226
18RP	AFTER	1769	7	512.60	387.10	227	Trial: 227
18RP	BEFORE	2089	1997	480.10	454.60	227	Trial: 227
18RP	AFTER	1762	7	515.10	382.50	228	Trial: 228
18RP	BEFORE	2089	1963	529.20	432.60	228	Trial: 228
18RP	NONE	2035	7	512.40	389.40	229	Trial: 229
18RP	NONE	2089	7	512.60	379.40	230	Trial: 230
18RP	NONE	2088	7	512.20	382.60	231	Trial: 231
18RP	NONE	2089	7	507.80	386.20	232	Trial: 232
18RP	NONE	2089	7	519.60	385.00	233	Trial: 233
18RP	NONE	2071	7	502.90	386.00	234	Trial: 234
18RP	NONE	2094	7	513.30	390.00	235	Trial: 235
18RP	NONE	2087	7	507.80	385.50	236	Trial: 236
18RP	NONE	2089	7	512.70	381.00	237	Trial: 237
18RP	AFTER	1806	7	498.90	384.00	238	Trial: 238
18RP	BEFORE	2095	2031	385.00	435.00	238	Trial: 238
18RP	NONE	2099	7	510.10	390.90	239	Trial: 239
18RP	NONE	2089	7	505.40	382.80	240	Trial: 240
18RP	NONE	2089	7	510.80	385.20	241	Trial: 241
18RP	NONE	2098	7	507.10	380.10	242	Trial: 242
18RP	NONE	2090	7	516.40	385.80	243	Trial: 243
18RP	NONE	2004	7	510.50	389.30	244	Trial: 244
18RP	NONE	2036	7	509.80	387.90	245	Trial: 245
18RP	NONE	2016	7	509.80	380.00	246	Trial: 246
18RP	NONE	2095	7	510.90	385.80	247	Trial: 247
18RP	NONE	1949	7	511.40	385.50	248	Trial: 248
18RP	AFTER	1860	7	506.40	383.60	249	Trial: 249
18RP	BEFORE	2094	2056	513.90	434.10	249	Trial: 249
18RP	NONE	1879	7	506.00	386.50	250	Trial: 250
18RP	NONE	1960	7	510.30	377.90	251	Trial: 251
18RP	NONE	2038	7	499.50	384.90	252	Trial: 252
18RP	NONE	1973	7	518.40	387.20	253	Trial: 253
18RP	AFTER	1778	7	513.60	388.70	254	Trial: 254
18RP	BEFORE	2092	1989	491.80	424.00	254	Trial: 254
18RP	AFTER	1860	7	520.50	382.10	255	Trial: 255
18RP	BEFORE	2095	2052	537.00	428.40	255	Trial: 255
18RP	NONE	1977	7	510.10	392.30	256	Trial: 256
18RP	AFTER	1852	7	508.80	388.20	257	Trial: 257
18RP	BEFORE	2088	2049	517.00	420.40	257	Trial: 257
18RP	NONE	2014	7	513.30	389.30	258	Trial: 258
18RP	NONE	2033	7	503.20	380.70	259	Trial: 259
18RP	NONE	2090	7	515.00	389.00	260	Trial: 260
18RP	NONE	2089	7	511.80	388.20	261	Trial: 261
18RP	NONE	2092	7	508.80	381.50	262	Trial: 262
18RP	NONE	979	7	509.80	381.90	263	Trial: 263
18RP	AFTER	1737	990	522.90	383.10	263	Trial: 263
18RP	BEFORE	2095	1897	535.50	429.50	263	Trial: 263
18RP	AFTER	1863	7	508.90	381.50	264	Trial: 264
18RP	BEFORE	2096	2062	511.70	419.80	264	Trial: 264
18RP	NONE	2055	7	509.30	386.20	265	Trial: 265
18RP	NONE	2092	7	511.20	386.30	266	Trial: 266
18RP	NONE	2088	7	508.20	376.40	267	Trial: 267
18RP	NONE	2088	7	511.80	382.10	268	Trial: 268
18RP	NONE	2096	7	511.10	384.20	269	Trial: 269
18RP	NONE	1928	7	514.60	383.80	270	Trial: 270
18RP	AFTER	1877	7	515.10	389.10	271	Trial: 271
18RP	BEFORE	2089	2044	564.40	405.80	271	Trial: 271
18RP	AFTER	1824	7	512.50	381.60	272	Trial: 272
18RP	BEFORE	2088	1996	559.90	411.80	272	Trial: 272
18RP	NONE	1850	7	507.70	381.50	273	Trial: 273
18RP	NONE	2092	7	515.20	381.00	274	Trial: 274
18RP	NONE	1865	7	513.80	385.00	275	Trial: 275
18RP	NONE	2093	7	504.90	378.80	276	Trial: 276
18RP	NONE	2093	7	514.50	384.40	277	Trial: 277
18RP	NONE	2088	7	512.10	376.10	278	Trial: 278
18RP	NONE	2097	7	499.70	386.80	279	Trial: 279
18RP	NONE	2081	7	510.30	384.60	280	Trial: 280
18RP	NONE	2042	7	518.70	381.90	281	Trial: 281
18RP	NONE	1896	7	510.20	385.80	282	Trial: 282
18RP	NONE	2089	7	509.40	380.60	283	Trial: 283
18RP	NONE	2094	7	512.40	384.10	284	Trial: 284
18RP	NONE	1916	7	508.80	387.10	285	Trial: 285
18RP	NONE	2011	7	509.80	385.40	286	Trial: 286
18RP	NONE	2078	7	508.80	376.10	287	Trial: 287
18RP	NONE	2090	7	511.30	374.50	288	Trial: 288
18RP	NONE	2079	7	499.80	379.20	289	Trial: 289
18RP	NONE	2087	7	506.20	392.00	290	Trial: 290
18RP	NONE	2097	7	508.60	385.10	291	Trial: 291
18RP	NONE	1993	7	512.00	385.80	292	Trial: 292
18RP	NONE	2088	7	517.20	383.70	293	Trial: 293
18RP	NONE	2006	7	513.10	387.00	294	Trial: 294
18RP	NONE	2092	7	515.80	385.90	295	Trial: 295
18RP	NONE	1884	7	515.20	389.50	296	Trial: 296
18RP	NONE	1999	7	509.40	382.70	297	Trial: 297
18RP	NONE	2039	7	508.90	389.60	298	Trial: 298
18RP	NONE	2033	7	512.90	387.00	299	Trial: 299
18RP	NONE	2093	7	507.00	386.90	300	Trial: 300
18RP	NONE	1900	7	513.70	375.00	301	Trial: 301
18RP	NONE	2014	7	513.90	376.90	302	Trial: 302
18RP	NONE	1992	7	511.90	381.30	303	Trial: 303
18RP	NONE	1871	7	502.90	388.40	304	Trial: 304
18RP	NONE	2089	7	505.40	384.00	305	Trial: 305
18RP	NONE	2088	7	512.90	380.70	306	Trial: 306
18RP	NONE	1984	7	511.60	379.90	307	Trial: 307
18RP	NONE	2097	7	513.50	389.00	308	Trial: 308
18RP	NONE	2087	7	515.80	386.70	309	Trial: 309
18RP	NONE	2092	7	511.80	385.30	310	Trial: 310
18RP	NONE	2051	7	508.30	386.40	311	Trial: 311
18RP	NONE	2097	7	512.30	381.70	312	Trial: 312
18RP	NONE	2093	7	509.60	384.10	313	Trial: 313
18RP	NONE	2006	7	517.00	392.70	314	Trial: 314
18RP	NONE	2021	7	505.50	390.30	315	Trial: 315
18RP	AFTER	1212	7	511.50	391.70	316	Trial: 316
18RP	BEFORE	2089	1339	513.60	391.80	316	Trial: 316
18RP	NONE	1777	7	513.20	387.90	317	Trial: 317
18RP	NONE	2093	7	507.90	388.00	318	Trial: 318
18RP	NONE	2088	7	504.70	386.90	319	Trial: 319
18RP	NONE	2080	7	513.50	388.90	320	Trial: 320
18RP	NONE	2096	7	517.40	382.30	321	Trial: 321
18RP	NONE	2095	7	514.90	387.70	322	Trial: 322
18RP	NONE	2089	7	515.20	387.00	323	Trial: 323
18RP	NONE	1085	7	510.00	389.50	324	Trial: 324
18RP	NONE	2026	1093	517.50	395.10	324	Trial: 324
18RP	NONE	2093	7	519.60	382.00	325	Trial: 325
18RP	NONE	2097	7	518.40	392.20	326	Trial: 326
18RP	NONE	1972	7	509.60	383.20	327	Trial: 327
18RP	NONE	2095	7	518.80	388.40	328	Trial: 328
18RP	NONE	2088	7	520.30	388.70	329	Trial: 329
18RP	NONE	2031	7	511.40	380.70	330	Trial: 330
18RP	NONE	2090	7	517.40	381.70	331	Trial: 331
18RP	NONE	2089	7	511.20	390.20	332	Trial: 332
18RP	NONE	1914	7	512.50	380.40	333	Trial: 333
18RP	NONE	2028	7	515.10	383.00	334	Trial: 334
18RP	NONE	2051	7	514.80	384.70	335	Trial: 335
18RP	NONE	2087	7	510.30	388.20	336	Trial: 336
18RP	NONE	2098	182	526.20	382.30	337	Trial: 337
18RP	NONE	2077	7	510.30	380.70	338	Trial: 338
18RP	NONE	2098	7	515.80	382.60	339	Trial: 339
18RP	NONE	2032	7	509.10	383.90	340	Trial: 340
18RP	NONE	2097	7	510.90	386.50	341	Trial: 341
18RP	NONE	1935	7	509.50	381.10	342	Trial: 342
18RP	NONE	1962	7	519.30	383.70	343	Trial: 343
18RP	NONE	2087	7	510.20	385.40	344	Trial: 344
18RP	NONE	1919	7	510.10	385.80	345	Trial: 345
18RP	NONE	2083	7	511.90	384.40	346	Trial: 346
18RP	NONE	2089	7	517.20	382.80	347	Trial: 347
18RP	NONE	2093	7	520.60	383.60	348	Trial: 348
18RP	NONE	2065	7	511.60	387.00	349	Trial: 349
18RP	NONE	2092	7	499.00	385.60	350	Trial: 350
18RP	NONE	2097	7	518.50	391.60	351	Trial: 351
18RP	NONE	2093	7	508.80	382.60	352	Trial: 352
18RP	NONE	2089	7	509.10	393.40	353	Trial: 353
18RP	NONE	2094	7	515.70	374.10	354	Trial: 354
18RP	NONE	2087	7	504.90	382.20	355	Trial: 355
18RP	NONE	2096	7	511.40	382.00	356	Trial: 356
18RP	NONE	2089	7	522.10	384.60	357	Trial: 357
18RP	NONE	2049	7	509.10	389.20	358	Trial: 358
18RP	NONE	2087	7	522.20	376.80	359	Trial: 359
18RP	NONE	2097	7	514.30	384.30	360	Trial: 360
