"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	40	"AJ7 "	" oneCued "	0	" right "	8	315	"E "	2	10	"N "	0	3	0	1	"BEXQKJPNLDMTZIOFVYSHARGU"	"FZIMTJKOXQVSNUBGRAYLPEDH"	"OGMLBFDKNZXJRQHAPEYVUTIS"	"VUDGASFRLBNEYHTXOJMKZIPQ"	"DNTXFVMUQZBIKJYSPROHEALG"	"VMEAILSFTOPDUBJNZXKYQGHR"	"TMGUFHNJEPBKRIQVZOYSLDXA"	"RPAXHQJMIDKBOVLSGNUEZFTY"	0	FALSE
"main"	42	"AJ7 "	" oneCued "	0	" right "	8	315	"O "	2	8	"P "	0	5	0	1	"RSMGFUJVQYOIHKTPEXDABNLZ"	"BEQXINKUOPGYFRTVHSLMZJDA"	"ZESAOLFRJIBDVQYMKGHXUPNT"	"EHISQYDBRFMJOPKZLAVUXTNG"	"GQTOVIFPSJHAYLXDEUMBKNRZ"	"ELYJXKNAPOTIZRFMGDUHQVBS"	"GHVJAEBUXIYOTNMDLQKPRFZS"	"AYZIVLXJMUBDPORGFTKQESHN"	0	FALSE
"main"	43	"AJ7 "	" oneCued "	0	" right "	8	0	"S "	2	9	"Q "	0	5	0	1	"XIRHMGJKFBDZTQLOVAEPUSYN"	"YTBNMAOLPFRUEIDZGHKVJSQX"	"KATBXGEZFUPMYDIVJSNROQLH"	"PROIEVKMQZBGSDXJLTNUYHAF"	"UJMPOGLHYVTNKRIXDFSEQZBA"	"ONBRAKETXQSVHLYIMDJGUZPF"	"SNVBOEDRKAQYZJGTLHFUXIMP"	"UHEGJLASFDZMPYBKRXTVNOQI"	0	FALSE
"main"	44	"AJ7 "	" oneCued "	0	" right "	8	135	"A "	2	8	"S "	0	4	0	1	"KUXHDQLGBOSRPVTAZJIYMNFE"	"KNRQUOBXZPMHLEJFVASTIDGY"	"TESKYHZALJRPBUGNVIXQMDFO"	"STDUFJELGABVPIQMKOHRNXYZ"	"RTYINBHPSAQXLEMOUJVFZKDG"	"XIEGQPVKUJHAZBDRFNYTOMLS"	"DYHGONUKSTJEMQFIBZRVPXLA"	"MNADBIKFQLZTVSYRGOHXUPJE"	0	FALSE
"main"	46	"AJ7 "	" oneCued "	0	" right "	8	90	"K "	0	10	"K "	1	4	0	0	"VJEUZPOQFYDNKBAXGSTLRMIH"	"VKXFMRLNDJUHSTAZPBYIEOQG"	"SUBARGOTZHMYQXFDVEKJNIPL"	"HUFBGENAXQRPJMSDLKVTOIYZ"	"GUXOIMJSAQKEHFLBYZRVDPTN"	"RHDGFBUAKPLMOYZISJQXVNET"	"IZXQNBAKUDOGPMLRTJHVESYF"	"TANUOISHRMKVGLDJBFPZQXYE"	0	FALSE
"main"	51	"AJ7 "	" oneCued "	0	" right "	8	315	"M "	2	10	"G "	0	6	0	1	"BXDIRGHSTNUKPFLMJQVAOEYZ"	"VSDZGHELAPKMNIBQJXTUFOYR"	"UZRAIVKLDQJFPONXYTESGHMB"	"DQLRYZHXNIFTOVAJKUESMPGB"	"FSLUXIMYTZEGHKPOBRDQNAJV"	"LHOJGUBATXZQRKPEVSYIDMNF"	"EVKJNFZTDHGMXSRQUAOLYBIP"	"FKJORAMVUNZEQBGYPHSDIXLT"	0	FALSE
"main"	58	"AJ7 "	" oneCued "	0	" right "	8	0	"R "	2	10	"V "	0	5	0	1	"OBQVFEASKYTUHPDGMZLNJRIX"	"MQSUOFZNJHBLGEPXRDVYKATI"	"ZMXQVYLKGNFBRPAUIDHOSETJ"	"PUONKXFRGVQTYEBDHLIJMSAZ"	"DZJNKSVLGRYBXHAQMTIOUFEP"	"SDZEHATNXJVROILUKQMYFBPG"	"MYUOQPBIFKNJZDTSARLEVGXH"	"MYBDAOXTKRVUQPEGLJNFZSHI"	0	FALSE
"main"	59	"AJ7 "	" oneCued "	0	" right "	8	315	"I "	2	9	"T "	0	7	0	1	"UXHGQYJRFAPOBDTEIKSVZLMN"	"AZUIDQXJTNYRKMBFHVOLSGEP"	"EMUFHDTVSOIPYLXRJAZKBGNQ"	"HXFENIAGDRQMTYZOSLKPVJUB"	"IHDONRBTMUVFYSZALGQEJXKP"	"EJHBVZPKRNYMUIDSOTQFXGAL"	"LFMNRPVQDGJYKUTSAZBHEXOI"	"MANQKEPORTIBYSJVDUHXFGLZ"	0	FALSE
"main"	60	"AJ7 "	" oneCued "	0	" right "	8	270	"K "	2	7	"N "	0	4	0	1	"YNKMJQLGPVSDFRTZUBIOXAEH"	"TYKNQZGPMEILHUJSRAOVXFBD"	"RQUEFYTVSOPJADZINGXBLKHM"	"TBSVHFIRDYXMPZJUGQOKAELN"	"HEUOMGTNKIDYLQPSBJRXVAFZ"	"ZVYEQBUHITKDARJMONLPXSFG"	"TDZQNYMVIGELAOXPKFJBHRUS"	"NXPOHFRMBJGZAVTUIQYELSKD"	0	FALSE
"main"	61	"AJ7 "	" oneCued "	0	" right "	8	135	"X "	2	9	"U "	0	5	0	1	"OMDHRUQLTENGKPAJZFVYBIXS"	"OJTFGRKQDZYBNIHUEALMSPVX"	"QNAFZOHGEVUSJLIDKPXMYTBR"	"RENOAIZUDMHQBGYLPFKXSJTV"	"BAOPHQDXZJRLEMVYKTFGSUIN"	"VASHDBEQYUXKTMZOIPLFJRNG"	"AMYKILBUOVJESFPQRHTGXNZD"	"FSKVYLZGTJURAHOIBPEQXNMD"	0	FALSE
"main"	62	"AJ7 "	" oneCued "	0	" right "	8	90	"P "	0	6	"U "	0	3	0	11	"KRAOVJXZYDILHNGUPTFBEMQS"	"ADPTVMSGXKLQOJHUEBZRFINY"	"SVTYGJMAPEXNOLUDRFQKBHZI"	"LHNQZFUKDRAIXSVYJPMGOETB"	"TAMVSUNGZHIXPRYFKOEJBDQL"	"XPHDYSOVBGMLNUKAFTEJIQZR"	"VROMTKNIPJQUABXSGHZEDFLY"	"AQZPTBHFGRJVKYNEMOXUSILD"	0	FALSE
"main"	63	"AJ7 "	" oneCued "	0	" right "	8	0	"E "	0	6	"U "	0	1	0	1	"HVMIJGFADLXYKZOPENSBQUTR"	"KMSYOLUEDAXRQJFVNBITHZGP"	"SOYGJTVFEDIHNZMQXUKRALPB"	"TMHANYEKFXJQROZGSVPIDLUB"	"TVQHLJDFKIXNMEZSPARBGOUY"	"QBLATPYDJZNXKVMESOIGRFUH"	"YJUBPLKXQMETNFAHDVZGSORI"	"QMBSXYANOZRLTHEPDVJIFUKG"	0	FALSE
"main"	66	"AJ7 "	" oneCued "	0	" right "	8	90	"I "	0	9	"J "	0	6	0	1	"KFAYIUSHTBVNDXZLGPEQROJM"	"HLAOTNJVUIFKPBMRGYDSZQXE"	"YSBHPOGVJDQKUNFEXAMRLZTI"	"GMUKANLQEBJYXRTSOVHDPFIZ"	"ZQKSXDFPIBEHAVLYNRTJMGUO"	"LVRGUSNPZTOBQJYXHKFAMDIE"	"VPEHUXDBAJIKGNTYZOFQLRSM"	"XDZIHTSUEFOABPKYJQNRGMLV"	0	FALSE
"main"	67	"AJ7 "	" oneCued "	0	" right "	8	135	"A "	2	10	"Y "	0	7	0	2	"QLRBKFTJHYVIXZGDPOEASMUN"	"IQAXKNYVGLEROUMHFDJSBZTP"	"NKPDTUZQOXLVJHIGEMYBFASR"	"IFJESMLXDBPYQHKORUNVGATZ"	"PMNTKLYXADBUSFOEVZRJIGHQ"	"SUGYZQRAFLENPKHIBODJXTVM"	"JUXYITNLHVFOEQGAMRZKDSBP"	"RDUXLVZBGOYIANKJTESPHMQF"	0	FALSE
"main"	68	"AJ7 "	" oneCued "	0	" right "	8	45	"L "	2	6	"D "	0	3	0	2	"NDHUISQMVPXBOEYFZKGTRALJ"	"IZGOMTPDHRJLKUAFYBESQXNV"	"JXUBVZPIRSAFGEYODHTKNMQL"	"OSVHQBDYLPNMKEITFAZGJURX"	"AJYVZKOUPDNEQTFRBMLXHSIG"	"UYIQKFHXGRTLBJSONPMZDVEA"	"NMFXVQKBLRGDTISZPEOHYUJA"	"SUYXJATNGFBRMLHOPVZQDEIK"	0	FALSE
"main"	72	"AJ7 "	" oneCued "	0	" right "	8	0	"S "	2	6	"R "	0	4	0	1	"ALODHSFMRVZTINPQEXYBUJKG"	"RLDMFNXAPZUJBTYOKHQVIGES"	"UPVBGOFMKZIADXLRTEJQSNYH"	"LKPNXMRYGFIOZSUJABVTQHED"	"FVLOMYRSJBUQKANDIXTPHEGZ"	"XYZHBJKTQOGFUEINADVSPLMR"	"ZTVBONMGKFIDRUEYHLJPSAQX"	"MRFXLESTAUQBKVIOYJZHPGDN"	0	FALSE
"main"	78	"AJ7 "	" oneCued "	0	" right "	8	225	"F "	0	8	"Y "	0	5	0	1	"NAOTDQSKZPYUJGVBXEHFMRLI"	"DMAGBJREVYISTKHOPQLFUXZN"	"HZRVNKADIJYTPXUQMOBGFELS"	"VQJDGAHNFIRPLKYMEXTOUSBZ"	"MTBAQFYUDZLSIGVNJEXRKOHP"	"IOVMGRTHYFBUEKPASNXJZQDL"	"FTLMUEKGORVDASPYNJHBIZXQ"	"PDBZRXSKGOYVFMEQNUATIJLH"	0	FALSE
"main"	80	"AJ7 "	" oneCued "	0	" right "	8	45	"A "	2	10	"A "	1	7	0	0	"HMSLBDOXKGQENRFIVYPJUZAT"	"ZNKVBIGRSFMAXUHPLEYOTQJD"	"YDUMHGOQIRFZVXTSBPANJLEK"	"ZJADUPXMSLGFVORYBTNKEIQH"	"BQURLGTKNIHDJXZFOEVAPSYM"	"ZUNOSAKEQBHFIDVXYGJTPMRL"	"LAPBUZKRTJXFGSOYNVMHQEDI"	"FEYILVHQUNADXZROPBTSMJKG"	0	FALSE
"main"	82	"AJ7 "	" oneCued "	0	" right "	8	135	"P "	0	7	"R "	0	7	0	3	"GIBZLJTASQRDVEPNMXKFHUOY"	"EJTUQIYKORPFGXVBZNAHMSLD"	"JAONFHIGEZYMRLDPKTQUBSVX"	"KASFJYRDGXZMHNBOUVELIPQT"	"NPGJYVHRDSILZETQMBUKAOXF"	"PZYTXEFOJDKRLGNAHQVMBUIS"	"IRQTDJLMUYFZXBPSGOAHNEVK"	"VDAFJGORBKPMYHLIXQZSNETU"	0	FALSE
"main"	84	"AJ7 "	" oneCued "	0	" right "	8	315	"X "	2	6	"X "	1	4	0	0	"ADOFVYNQKEIPLGJSZXHTMUBR"	"UYNSTOJRLKQXDHIZVBEAGPMF"	"GRUDOZJVTSFNBLYQPIEXMAHK"	"JNTUFVQGBZMEASIRYDPLKXHO"	"FEOSAQXLTUNYRBHIZGPJKVDM"	"YGDEZQTBPVFKLSXJMIROAHNU"	"TQZDGVLNRYKXMPEUISFJOHAB"	"UTASPRXEHJVFZYKGMLIDBQNO"	0	FALSE
"main"	85	"AJ7 "	" oneCued "	0	" right "	8	0	"L "	2	7	"U "	0	0	0	1	"ERBQKMJULTGOXNYAFIDPVSZH"	"UPBVLHZMGSYTIQAJDOKNERFX"	"UBDKRMESQXHALIVZYOJFNGPT"	"GYLHRFZUPIAKXJMVOTNEDBQS"	"YPIQFXSJNVKAMBGHEUROZTDL"	"HYNGEDUFBXQVZSPKJTMOLAIR"	"SOLAQRHXYTGJNBFIZMPEVUDK"	"XBKLGFTHJYQENDVPIZMROASU"	0	FALSE
"main"	86	"AJ7 "	" oneCued "	0	" right "	8	270	"J "	0	10	"L "	0	1	0	13	"MQLSFYOBTXRVKIGENZJPDHAU"	"ODVBKYIEAQLUXGHPFZSTMNRJ"	"ANSLXIBZMVQKTPJOURDHGYEF"	"YXGJMIESBORVDTKHFUPLAZNQ"	"MAYXUEZSGKRDILQVPTJBOHNF"	"FLMAJTOYVDBSZPXRUHIKNQGE"	"QSRHEFXTOPMZUJLNGYIAVBDK"	"XGTEQZKBDARSUJFPYINMVOHL"	0	FALSE
"main"	87	"AJ7 "	" oneCued "	0	" right "	8	0	"J "	0	9	"F "	0	0	0	1	"SNBTDGHLYFJQIAUZKMEOPVRX"	"YEIMJFLHOKDBXTAGZPVRQUSN"	"HONSRLDTXFKPAQVZGJBYUIME"	"YVTNGUMIJKHFBADROZXQLESP"	"ZOTQRHAYMIFLPDGXNJEVKSUB"	"VMZTRXSNEUKHFLQIPYGDOJBA"	"XBNRLYPGZMJFVUTEQHDAIKSO"	"XKMIAPLJRDTZQYVFHUSNBOEG"	0	FALSE
"main"	90	"AJ7 "	" oneCued "	0	" right "	8	225	"K "	0	10	"F "	0	6	0	-10	"UDQLIJHZGXEKRMFANOVBSTPY"	"DTORBAYLNSEIHJVFMGKXUPZQ"	"UIXFKBNEPTMODQGSVJYLRAHZ"	"YTGVQSFHXEPUNDJAILKBORMZ"	"EAYBVHKULQZTGNDIOJMXSFRP"	"LNZSOUXDHJRITQABYVKPEMFG"	"KMQILSNVDYFOEJUTHARZPGBX"	"RVULGOKPMJDSAXIHEZQNYFBT"	0	FALSE
"main"	93	"AJ7 "	" oneCued "	0	" right "	8	225	"H "	2	8	"F "	0	7	0	3	"RBMVNOXADHQPESKGLTUYZIJF"	"ZBTFDOLMVHRXIENAYKJUSPQG"	"LBZFASJYKNTDGPHEQMOXRUVI"	"VYFDRAJIKBGXZNTEOQMHSPUL"	"LRKZDXYSBPQHUOGEFINJAVMT"	"LRPSEJTUOVBAFXHKMYGQNZDI"	"BLQUNKMEVADZHIFGOJYTXPSR"	"GOLYKAEPFTMHRXVISNJDQBUZ"	0	FALSE
"main"	94	"AJ7 "	" oneCued "	0	" right "	8	90	"P "	2	8	"B "	0	3	0	2	"HDAOIVKYGQUEZFTPJMBRXLNS"	"SXLRDKNYAIZQBEHFVOMPJTGU"	"JDRLMETIZKOGVSQNPFUBYAHX"	"RANIXDKFBYPGTSJVEOHMZQLU"	"ZNTHKRUYJXMDOFVPQLEIGBSA"	"PKOUFQVMGBXLZYAJRIETNSHD"	"SYQIXFMPBHZNLJKRUEAGVTOD"	"GNQATKZEJLRBXIFDOSHYVMPU"	0	FALSE
"main"	95	"AJ7 "	" oneCued "	0	" right "	8	225	"Y "	2	10	"Y "	1	5	0	0	"NBZHGDRSMUJTYVEXPIKQLOFA"	"PYKDHBTEXALJUZOVFIQRSMNG"	"FOIJTVDUBYRZLSHAGNPMQKXE"	"TBDMLVKZEANFUJOPIGHSXYRQ"	"OLVYIQRJHGAPTKMFZNDXEBUS"	"HNFBLGVJQKYRUEOPMZDTASXI"	"ETLPJQUNVZMRIYOHAGFKXBSD"	"DKQYHTGONBUXMASPEFZLVIJR"	0	FALSE
"main"	96	"AJ7 "	" oneCued "	0	" right "	8	90	"M "	0	7	"I "	0	2	0	1	"GSPBFAUMLOEYZIQHNJRVTDXK"	"IJDSTFLKNOUVEMZXHYQRGPAB"	"XNTFJYVIMZEKSUDQGPHABORL"	"VDXZMISFLHNQPKUEJTRAGBOY"	"PFNRQVDZOATBJIELKMXYSGUH"	"JHMXFNOKGEPULSYIRAZVDBQT"	"EDYOTVGZBSMAJHUNLQIPFKRX"	"RZJLGAQPBKSEHTDMIYOVXUNF"	0	FALSE
"main"	102	"AJ7 "	" oneCued "	0	" right "	8	180	"Z "	2	10	"S "	0	0	0	1	"XPMQDYFEVJSZKHBOLAIGRTNU"	"VGZJKHEOFNTPQDRSLYMUIBXA"	"YLGSTKQVDBMJEOUHRAFXPZNI"	"PVYDSIEQRZXATBMJUHKFNLOG"	"MSOYLTBGQZIPKXUHFDNAVERJ"	"TMDOLENJUKIZFBQHXSVGYRPA"	"VDAGEHJBPSKMFIRXUTOQNYZL"	"ZHTAMRIYVDGBXPNQJULFSEKO"	0	FALSE
"main"	106	"AJ7 "	" oneCued "	0	" right "	8	180	"Q "	0	7	"X "	0	4	0	15	"OGFYIDMKQLJTUZPVSRBAEXHN"	"REIVMNYDLKTBFHGOQPASZUJX"	"OXGPDHMSVTBEAZFNLKJRUQIY"	"YXLTIAFDJMEZBURPNQSOGHVK"	"KLDISTAXORMVEHGPZUNJFYQB"	"ZUDMTNAFJYIOQVLKESGBPXRH"	"XZIUKBOSDRYFVLQGTJNAPEHM"	"DEQJBMHSKTOUIFLRPAYXNGZV"	0	FALSE
"main"	107	"AJ7 "	" oneCued "	0	" right "	8	270	"N "	2	9	"G "	0	5	0	2	"UXBMOLHSITADGJFQNKEYZPVR"	"YTIQGFVAOPULMDSHEBKNXJRZ"	"UDOQGIPEXLHJRYBZTMNASKFV"	"INJRDESMGAVXHTFQKYULPZBO"	"KVJTAQZUYIRFPNOXEMHLGDBS"	"ZQYITDXJHGONFMLSBVRAPUKE"	"BYQTEZVUIJGASFPKOLHRMXND"	"QDINJRHUYPSBKGOFVELZAXMT"	0	FALSE
"main"	108	"AJ7 "	" oneCued "	0	" right "	8	180	"B "	2	9	"B "	1	7	0	0	"QGKDJPFVBHUALSEONRXIMZYT"	"VFGAJERTYPHLBKSZMDQXNOUI"	"UXHQOEKGLBVMDNYTIPJZRFSA"	"KEVTFLINYSQPDUHROBAZJXMG"	"DGBHMLNPQJVRTFYKIUASZXOE"	"PUYASMBLTDFEXNKIJVZHGROQ"	"HSXUIQATJLRMZYKBVDEPONGF"	"IUAPJRONQBESMZXHYGDTFKLV"	0	FALSE
"main"	109	"AJ7 "	" oneCued "	0	" right "	8	45	"O "	2	10	"H "	0	4	0	1	"KPBOMLJATYVZSFUGERIDHQNX"	"DOVKUPFNMGRHAZYBSQJTXIEL"	"TBRMAPFKNQVHEUSDXIOYLJGZ"	"GPYOXTKZIFRLVJSMQDENUAHB"	"RVPDYMBXSJHOLUEKNFIAGZTQ"	"SLFEUVPNMBTDGQKORZAIJYHX"	"BYNOPJLEFRTKHZDUAIMGVXSQ"	"ZQNKPHLSMTOFBIGDRYEAVXUJ"	0	FALSE
"main"	112	"AJ7 "	" oneCued "	0	" right "	8	45	"H "	2	7	"V "	0	4	0	1	"QPEKBNZXGYSVMDRTOUAILFHJ"	"DNBRAXKTFPLQHEOUSVJZGMYI"	"GEQKVZAPINXRTJFBHLMDUSOY"	"DNGSTHVPFZXOEIJMKYURBALQ"	"ZABOXLJVHRGTKYMESNPUDQIF"	"XTFROKYISPVHDBZGNJUALMEQ"	"JHXGADUMTLPYIFREVQONSZKB"	"NXPHLYDRKZTFUMJGOQSABVEI"	0	FALSE
"main"	114	"AJ7 "	" oneCued "	0	" right "	8	0	"S "	2	8	"L "	0	0	0	1	"AUBKQFZTLSJEMDNVXRIOGPHY"	"VHXIGAONSPTJFBDLYKERQZMU"	"OKAJIRMSYEVLBQZPXUTNDGHF"	"FOMJYRKTZHENLUIQXBGADPVS"	"VUYLNRSAFKDBGZJHEMQXPTOI"	"FKHRDYQPGEONLZMUXISVATJB"	"ELDATKNPJIMZUSVFBYORQHXG"	"ODQMTEGFASUPLXZIVHNBRYKJ"	0	FALSE
"main"	116	"AJ7 "	" oneCued "	0	" right "	8	225	"R "	0	6	"Z "	0	2	0	1	"LUXFNPMIJEKRBHTAQSGOYDZV"	"UYFQBPHEGOTVLZXMRKNDJIAS"	"XMBDHNZRIEUPLJQFTGSKAVYO"	"JZNMQTOLFHAGXBSPDVKRUIYE"	"MNGZKARBEYQLUTOPVHFIDSXJ"	"XAZGPVOBYIQHNTLEFKDSJUMR"	"DFETYHZKNSGPBAULXOJVIMRQ"	"BHIRPSXEFTDJOYAKUNLQVGMZ"	0	FALSE
"main"	119	"AJ7 "	" oneCued "	0	" right "	8	315	"S "	0	7	"V "	0	6	0	2	"UBGHMEXDYTRPQLJSOAKINVFZ"	"DYLUEZVMNOFAGQHSXRIJKTBP"	"OJDIYAVTPFKBQHXZMRSLNUEG"	"FKBSRPOZEDQIVYGTULJANMHX"	"JXELSQGOMDUPBKHAIRTZFNYV"	"TXZHBYAJNUQFGMPVSREDOLKI"	"MHXRDIYVGSEAQTPJFBOKNZUL"	"ZPXETKVLYDIANQUJHSGFORBM"	0	FALSE
"main"	120	"AJ7 "	" oneCued "	0	" right "	8	180	"P "	2	7	"F "	0	0	0	1	"LISXHBMFPJETOGVYDKQNRUAZ"	"GSTHOUIXKFJERQDZNVBLMYPA"	"ADROTKZFYVUQBGSLMIENXPHJ"	"RGFIXMYZLPQSVNHBKUDTJAOE"	"HBNPUXRTKAGQIZLMOSJDYFVE"	"OZIFNPUXQGTDBRVHKAMSEJYL"	"KILFQYNADUPSBZRMVHXGJTOE"	"IKNYUTLJEQXZSRVAGMBFHPDO"	0	FALSE
"main"	121	"AJ7 "	" oneCued "	0	" right "	8	135	"N "	0	9	"Q "	0	2	0	13	"AFPYUSIMZVJEHBXKLRGTOQDN"	"VZDJQROLAUHMYEIKSBTXNFPG"	"SIOEUDKLBQMPAJGFZRYHTVNX"	"AHKTQYNBFEMLVIDROPXUZJGS"	"AXKDSOGLIYUVRZBEJNMPQHFT"	"ZGBAFHJKEDYQSNIXMULPRTVO"	"NFSDIKJTVYEZBULQXRHPGAMO"	"FDQIVMSUYGPBXKNJOELZHTAR"	0	FALSE
"main"	128	"AJ7 "	" oneCued "	0	" right "	8	225	"N "	0	9	"J "	0	6	0	1	"MVZHKLEPUIAJDOSXGRBTQFNY"	"TYSUXQOMIDJHKVBAPEGRNFZL"	"RKIFBJQATLZDYGNXSEMOUHVP"	"HBATPERXIFDGNQYVLKSJOZUM"	"BGYXILOFUJQNSMDHAEZPKVRT"	"RVOXAYMSUNJFLZIBQPHTDEGK"	"UAQOXTYBFJNZILHDVMEPGRSK"	"LMJSUHFYVXIERDOQKBGANZTP"	0	FALSE
