RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	TRIAL_INDEX	TRIAL_LABEL
18AW1	NONE	503.30	381.70	7	2079	130	Trial: 130
18AW1	AFTER	515.90	387.20	7	440	131	Trial: 131
18AW1	BEFORE	494.60	364.70	645	722	131	Trial: 131
18AW1	NONE	487.60	370.20	729	993	131	Trial: 131
18AW1	NONE	464.90	350.90	1008	1052	131	Trial: 131
18AW1	NONE	484.50	345.40	1078	2089	131	Trial: 131
18AW1	NONE	512.80	407.00	7	2085	132	Trial: 132
18AW1	NONE	502.80	396.30	7	2080	133	Trial: 133
18AW1	NONE	509.00	397.10	7	2083	134	Trial: 134
18AW1	NONE	514.60	388.00	7	1687	135	Trial: 135
18AW1	NONE	516.20	272.80	1726	2088	135	Trial: 135
18AW1	NONE	516.10	395.90	7	2089	136	Trial: 136
18AW1	NONE	504.80	386.40	7	1677	137	Trial: 137
18AW1	NONE	546.70	359.70	1703	2089	137	Trial: 137
18AW1	NONE	513.10	382.80	7	1054	138	Trial: 138
18AW1	NONE	514.90	369.20	1069	2089	138	Trial: 138
18AW1	NONE	512.20	386.90	7	40	139	Trial: 139
18AW1	NONE	531.60	384.90	55	109	139	Trial: 139
18AW1	NONE	511.40	383.80	123	293	139	Trial: 139
18AW1	NONE	510.90	389.20	303	1385	139	Trial: 139
18AW1	NONE	527.40	388.50	1400	2088	139	Trial: 139
18AW1	NONE	510.60	386.40	7	2083	140	Trial: 140
18AW1	NONE	499.70	378.70	7	2091	141	Trial: 141
18AW1	NONE	494.30	389.20	7	2097	142	Trial: 142
18AW1	NONE	535.50	384.40	7	2080	143	Trial: 143
18AW1	NONE	508.90	386.30	7	2089	144	Trial: 144
18AW1	NONE	509.00	379.10	7	2081	145	Trial: 145
18AW1	NONE	504.20	378.30	7	2084	146	Trial: 146
18AW1	NONE	509.50	388.80	7	2079	147	Trial: 147
18AW1	AFTER	507.50	387.40	7	671	148	Trial: 148
18AW1	BEFORE	511.00	385.90	870	2078	148	Trial: 148
18AW1	NONE	518.00	385.30	7	2080	149	Trial: 149
18AW1	NONE	502.20	404.40	7	2078	150	Trial: 150
18AW1	NONE	511.90	391.40	7	2078	151	Trial: 151
18AW1	NONE	513.00	386.40	7	2080	152	Trial: 152
18AW1	NONE	512.50	376.30	7	2078	153	Trial: 153
18AW1	NONE	518.40	392.00	7	2079	154	Trial: 154
18AW1	NONE	511.70	389.30	7	2088	155	Trial: 155
18AW1	NONE	509.60	393.70	7	2087	156	Trial: 156
18AW1	NONE	513.80	390.90	7	2078	157	Trial: 157
18AW1	NONE	512.60	389.10	7	2082	158	Trial: 158
18AW1	NONE	514.10	390.90	7	2082	159	Trial: 159
18AW1	NONE	516.90	383.50	7	2078	160	Trial: 160
18AW1	NONE	506.50	379.80	7	2078	161	Trial: 161
18AW1	NONE	508.70	390.70	7	1631	162	Trial: 162
18AW1	NONE	358.30	615.00	1680	2077	162	Trial: 162
18AW1	NONE	502.50	382.40	7	2082	163	Trial: 163
18AW1	AFTER	521.30	382.70	7	459	164	Trial: 164
18AW1	BEFORE	505.50	389.80	730	2077	164	Trial: 164
18AW1	NONE	508.90	388.10	7	2079	165	Trial: 165
18AW1	AFTER	504.80	381.80	7	494	166	Trial: 166
18AW1	BEFORE	496.60	385.10	838	2078	166	Trial: 166
18AW1	NONE	512.60	395.90	7	2078	167	Trial: 167
18AW1	NONE	511.20	381.70	7	2071	168	Trial: 168
18AW1	NONE	512.10	385.50	7	2079	169	Trial: 169
18AW1	NONE	504.60	388.90	7	314	170	Trial: 170
18AW1	NONE	508.70	388.30	322	826	170	Trial: 170
18AW1	NONE	516.00	385.60	835	2088	170	Trial: 170
18AW1	NONE	513.30	389.90	7	821	171	Trial: 171
18AW1	NONE	515.80	388.70	830	2079	171	Trial: 171
18AW1	NONE	504.00	371.00	7	285	172	Trial: 172
18AW1	NONE	509.70	380.60	293	2079	172	Trial: 172
18AW1	NONE	519.50	390.50	7	2078	173	Trial: 173
18AW1	NONE	506.20	396.10	7	246	174	Trial: 174
18AW1	NONE	517.40	392.90	253	2079	174	Trial: 174
18AW1	NONE	510.50	382.20	7	53	175	Trial: 175
18AW1	NONE	505.90	392.80	61	2087	175	Trial: 175
18AW1	NONE	501.90	397.10	7	2085	176	Trial: 176
18AW1	NONE	512.20	385.00	7	2082	177	Trial: 177
18AW1	NONE	503.50	388.90	7	2080	178	Trial: 178
18AW1	NONE	503.30	387.20	7	2095	179	Trial: 179
18AW1	NONE	505.20	381.80	7	2079	180	Trial: 180
