RECORDING_SESSION_LABEL	TRIAL_INDEX	TRIAL_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
BB6	89	Trial: 89	NONE	522.30	392.20
BB6	90	Trial: 90	NONE	510.00	377.00
BB6	91	Trial: 91	AFTER	493.80	378.40
BB6	91	Trial: 91	BEFORE	492.60	382.40
BB6	92	Trial: 92	NONE	506.90	390.80
BB6	92	Trial: 92	NONE	520.40	384.60
BB6	93	Trial: 93	NONE	512.30	381.90
BB6	93	Trial: 93	NONE	507.00	382.00
BB6	94	Trial: 94	NONE	520.70	394.40
BB6	94	Trial: 94	NONE	542.60	400.30
BB6	94	Trial: 94	NONE	720.30	403.20
BB6	95	Trial: 95	NONE	518.30	404.90
BB6	96	Trial: 96	NONE	517.10	397.10
BB6	97	Trial: 97	NONE	504.10	401.70
BB6	98	Trial: 98	NONE	509.30	398.20
BB6	98	Trial: 98	NONE	507.80	383.60
BB6	98	Trial: 98	NONE	629.30	401.60
BB6	99	Trial: 99	NONE	517.70	395.40
BB6	100	Trial: 100	NONE	517.80	395.50
BB6	100	Trial: 100	NONE	516.90	396.80
BB6	100	Trial: 100	NONE	506.70	394.90
BB6	101	Trial: 101	NONE	520.80	389.80
BB6	102	Trial: 102	NONE	500.90	386.70
BB6	103	Trial: 103	NONE	515.20	390.60
BB6	103	Trial: 103	NONE	544.90	415.40
BB6	104	Trial: 104	NONE	511.80	382.30
BB6	104	Trial: 104	NONE	494.70	399.80
BB6	105	Trial: 105	NONE	525.00	386.10
BB6	105	Trial: 105	NONE	530.20	391.00
BB6	106	Trial: 106	NONE	518.30	378.80
BB6	106	Trial: 106	NONE	508.40	377.10
BB6	106	Trial: 106	NONE	541.70	390.50
BB6	107	Trial: 107	NONE	504.40	389.70
BB6	107	Trial: 107	NONE	493.30	393.30
BB6	108	Trial: 108	NONE	511.40	380.90
BB6	109	Trial: 109	NONE	506.60	373.70
BB6	110	Trial: 110	NONE	521.80	393.40
BB6	110	Trial: 110	NONE	503.30	395.70
BB6	111	Trial: 111	NONE	511.80	389.70
BB6	111	Trial: 111	NONE	435.10	385.50
BB6	112	Trial: 112	NONE	515.90	383.30
BB6	113	Trial: 113	NONE	511.90	388.20
BB6	113	Trial: 113	NONE	525.30	375.10
BB6	114	Trial: 114	NONE	513.10	389.60
BB6	115	Trial: 115	NONE	491.80	378.20
BB6	115	Trial: 115	NONE	488.20	389.20
BB6	116	Trial: 116	NONE	504.20	394.20
BB6	117	Trial: 117	NONE	515.80	399.70
BB6	118	Trial: 118	NONE	514.30	384.80
BB6	118	Trial: 118	NONE	503.90	400.20
BB6	119	Trial: 119	NONE	496.60	390.50
BB6	119	Trial: 119	NONE	521.90	420.30
BB6	120	Trial: 120	NONE	508.50	384.70
BB6	121	Trial: 121	NONE	500.80	384.40
BB6	122	Trial: 122	NONE	527.50	411.30
BB6	122	Trial: 122	NONE	528.80	410.00
BB6	122	Trial: 122	NONE	528.40	386.00
BB6	123	Trial: 123	NONE	508.80	394.30
BB6	124	Trial: 124	NONE	522.40	388.10
BB6	124	Trial: 124	NONE	514.60	398.90
BB6	125	Trial: 125	NONE	505.80	389.80
BB6	126	Trial: 126	NONE	509.70	391.40
BB6	127	Trial: 127	NONE	511.90	399.60
BB6	128	Trial: 128	NONE	506.60	381.80
BB6	128	Trial: 128	NONE	629.90	384.40
BB6	129	Trial: 129	NONE	510.00	406.60
BB6	130	Trial: 130	NONE	508.10	381.00
BB6	131	Trial: 131	NONE	515.10	392.10
BB6	132	Trial: 132	NONE	511.10	401.60
BB6	133	Trial: 133	NONE	509.70	388.20
BB6	133	Trial: 133	NONE	536.50	404.60
BB6	134	Trial: 134	NONE	514.30	394.50
BB6	135	Trial: 135	NONE	514.90	385.20
BB6	135	Trial: 135	NONE	546.00	394.80
BB6	136	Trial: 136	NONE	510.40	393.50
BB6	137	Trial: 137	NONE	519.80	403.20
BB6	138	Trial: 138	NONE	519.10	382.40
BB6	138	Trial: 138	NONE	505.70	381.50
BB6	139	Trial: 139	NONE	511.00	368.20
BB6	139	Trial: 139	NONE	584.70	382.40
BB6	140	Trial: 140	NONE	504.20	387.20
BB6	141	Trial: 141	NONE	512.80	393.00
BB6	142	Trial: 142	NONE	511.20	398.10
BB6	143	Trial: 143	NONE	517.80	380.80
BB6	144	Trial: 144	NONE	512.20	395.70
BB6	145	Trial: 145	NONE	520.30	382.30
BB6	146	Trial: 146	NONE	523.50	375.60
BB6	147	Trial: 147	NONE	513.10	391.70
BB6	148	Trial: 148	NONE	517.80	389.60
BB6	148	Trial: 148	NONE	350.70	400.70
BB6	149	Trial: 149	NONE	518.50	393.10
BB6	149	Trial: 149	NONE	466.60	397.10
BB6	150	Trial: 150	NONE	510.90	392.80
BB6	150	Trial: 150	NONE	516.20	390.80
BB6	150	Trial: 150	NONE	517.70	407.70
BB6	151	Trial: 151	NONE	533.40	373.00
BB6	151	Trial: 151	NONE	539.80	377.10
BB6	151	Trial: 151	NONE	537.60	375.80
BB6	151	Trial: 151	NONE	536.70	376.50
BB6	151	Trial: 151	NONE	536.50	379.10
BB6	151	Trial: 151	NONE	533.90	379.10
BB6	151	Trial: 151	NONE	534.20	395.60
BB6	151	Trial: 151	NONE	534.70	395.30
BB6	151	Trial: 151	NONE	540.00	393.60
BB6	152	Trial: 152	NONE	513.70	402.60
BB6	152	Trial: 152	NONE	498.20	415.50
BB6	153	Trial: 153	NONE	510.70	380.00
BB6	153	Trial: 153	NONE	530.00	402.10
BB6	154	Trial: 154	NONE	535.70	396.90
BB6	155	Trial: 155	NONE	509.90	386.90
BB6	155	Trial: 155	NONE	494.30	383.90
BB6	156	Trial: 156	NONE	508.10	383.10
BB6	156	Trial: 156	NONE	510.90	395.50
BB6	156	Trial: 156	NONE	515.50	390.80
BB6	156	Trial: 156	NONE	516.40	387.60
BB6	156	Trial: 156	NONE	521.70	382.50
BB6	157	Trial: 157	NONE	517.20	379.30
BB6	158	Trial: 158	NONE	513.90	373.70
BB6	159	Trial: 159	NONE	523.60	367.50
BB6	160	Trial: 160	NONE	515.20	391.70
BB6	160	Trial: 160	NONE	496.00	375.90
BB6	160	Trial: 160	NONE	505.20	393.70
BB6	160	Trial: 160	NONE	543.60	377.70
BB6	160	Trial: 160	AFTER	549.20	389.60
BB6	160	Trial: 160	BEFORE	594.90	390.00
BB6	161	Trial: 161	NONE	514.00	377.60
BB6	162	Trial: 162	NONE	514.50	373.60
BB6	162	Trial: 162	NONE	510.10	376.60
BB6	163	Trial: 163	NONE	497.40	388.60
BB6	163	Trial: 163	NONE	462.30	401.10
BB6	163	Trial: 163	NONE	485.20	389.30
BB6	164	Trial: 164	NONE	510.30	386.80
BB6	164	Trial: 164	NONE	525.40	400.80
BB6	164	Trial: 164	NONE	528.10	402.60
BB6	165	Trial: 165	NONE	508.80	388.10
BB6	165	Trial: 165	NONE	474.60	409.90
BB6	165	Trial: 165	NONE	443.30	447.40
BB6	165	Trial: 165	NONE	524.40	451.80
BB6	166	Trial: 166	NONE	509.40	386.90
BB6	166	Trial: 166	NONE	516.70	389.20
BB6	166	Trial: 166	NONE	513.50	386.60
BB6	166	Trial: 166	NONE	511.20	397.30
BB6	166	Trial: 166	NONE	509.60	398.70
BB6	166	Trial: 166	NONE	516.40	415.90
BB6	167	Trial: 167	NONE	510.00	392.70
BB6	168	Trial: 168	NONE	523.90	393.40
BB6	169	Trial: 169	NONE	512.20	390.40
BB6	169	Trial: 169	NONE	517.60	380.30
BB6	170	Trial: 170	NONE	510.10	393.20
BB6	170	Trial: 170	NONE	525.80	396.90
BB6	171	Trial: 171	NONE	516.70	409.80
BB6	172	Trial: 172	NONE	506.60	393.90
BB6	172	Trial: 172	NONE	505.50	405.30
BB6	173	Trial: 173	NONE	521.50	409.10
BB6	173	Trial: 173	NONE	520.80	397.70
BB6	173	Trial: 173	NONE	515.80	407.10
BB6	173	Trial: 173	NONE	495.60	416.10
BB6	173	Trial: 173	NONE	538.70	414.50
BB6	174	Trial: 174	NONE	508.50	377.90
BB6	174	Trial: 174	NONE	520.10	386.20
BB6	174	Trial: 174	NONE	520.40	387.20
BB6	174	Trial: 174	NONE	520.40	390.80
BB6	174	Trial: 174	NONE	515.80	397.80
BB6	174	Trial: 174	NONE	512.90	402.40
BB6	174	Trial: 174	NONE	504.00	413.40
BB6	174	Trial: 174	NONE	316.20	423.10
BB6	175	Trial: 175	NONE	522.50	402.00
BB6	176	Trial: 176	NONE	502.40	389.00
BB6	177	Trial: 177	NONE	513.60	382.20
BB6	177	Trial: 177	NONE	572.20	338.50
BB6	177	Trial: 177	NONE	649.10	368.90
BB6	178	Trial: 178	NONE	505.70	377.60
BB6	178	Trial: 178	NONE	502.50	369.40
BB6	178	Trial: 178	NONE	498.40	374.50
BB6	178	Trial: 178	NONE	506.90	367.60
BB6	178	Trial: 178	NONE	507.90	373.00
BB6	178	Trial: 178	NONE	509.10	373.90
BB6	178	Trial: 178	NONE	507.70	376.20
BB6	178	Trial: 178	NONE	507.10	379.50
BB6	179	Trial: 179	NONE	507.40	395.70
BB6	180	Trial: 180	NONE	514.00	390.10
BB6	181	Trial: 181	NONE	521.00	388.00
BB6	181	Trial: 181	NONE	537.00	376.80
BB6	182	Trial: 182	NONE	520.90	378.70
BB6	183	Trial: 183	NONE	514.40	390.60
BB6	184	Trial: 184	AFTER	525.80	383.70
BB6	184	Trial: 184	BEFORE	485.20	391.80
BB6	185	Trial: 185	NONE	516.80	370.30
BB6	185	Trial: 185	NONE	505.30	386.00
BB6	186	Trial: 186	NONE	517.80	375.90
BB6	187	Trial: 187	NONE	515.60	381.40
BB6	188	Trial: 188	NONE	516.50	384.10
BB6	188	Trial: 188	NONE	517.00	382.80
BB6	188	Trial: 188	NONE	521.40	378.70
BB6	189	Trial: 189	NONE	512.10	381.00
BB6	190	Trial: 190	NONE	517.90	389.90
BB6	190	Trial: 190	NONE	525.80	349.60
BB6	191	Trial: 191	NONE	533.50	380.30
BB6	192	Trial: 192	NONE	511.60	395.40
BB6	192	Trial: 192	NONE	517.40	394.00
BB6	193	Trial: 193	NONE	517.20	390.00
BB6	194	Trial: 194	NONE	506.90	368.50
BB6	195	Trial: 195	NONE	525.90	379.40
BB6	196	Trial: 196	NONE	527.20	376.90
BB6	197	Trial: 197	NONE	518.10	383.60
BB6	197	Trial: 197	NONE	561.80	351.50
BB6	198	Trial: 198	NONE	514.20	397.10
BB6	199	Trial: 199	NONE	509.80	389.00
BB6	200	Trial: 200	NONE	518.70	398.80
BB6	200	Trial: 200	NONE	542.50	413.10
BB6	201	Trial: 201	NONE	510.40	389.40
BB6	201	Trial: 201	NONE	509.00	403.80
BB6	202	Trial: 202	NONE	517.60	381.50
BB6	203	Trial: 203	NONE	533.10	350.00
BB6	203	Trial: 203	NONE	538.50	376.90
BB6	204	Trial: 204	NONE	516.80	384.00
BB6	204	Trial: 204	NONE	519.40	391.90
BB6	205	Trial: 205	NONE	519.40	379.40
BB6	205	Trial: 205	NONE	527.00	380.00
BB6	206	Trial: 206	NONE	508.90	393.60
BB6	207	Trial: 207	NONE	513.90	385.80
BB6	207	Trial: 207	NONE	707.30	375.30
BB6	208	Trial: 208	NONE	509.10	387.00
BB6	208	Trial: 208	NONE	553.90	403.50
BB6	209	Trial: 209	NONE	509.30	397.90
BB6	209	Trial: 209	NONE	513.30	395.10
BB6	210	Trial: 210	NONE	511.30	399.20
BB6	210	Trial: 210	NONE	506.70	391.00
BB6	210	Trial: 210	NONE	791.80	402.10
BB6	211	Trial: 211	NONE	523.30	389.90
BB6	211	Trial: 211	NONE	526.50	386.30
BB6	211	Trial: 211	NONE	527.70	381.80
BB6	211	Trial: 211	NONE	531.20	387.10
BB6	211	Trial: 211	NONE	533.40	393.60
BB6	211	Trial: 211	NONE	535.90	392.00
BB6	212	Trial: 212	NONE	495.60	405.50
BB6	213	Trial: 213	NONE	505.30	371.50
BB6	214	Trial: 214	NONE	521.60	391.50
BB6	215	Trial: 215	NONE	520.80	382.50
BB6	215	Trial: 215	NONE	514.00	386.10
BB6	216	Trial: 216	NONE	522.00	398.10
BB6	216	Trial: 216	NONE	535.20	385.70
BB6	217	Trial: 217	NONE	508.70	386.40
BB6	218	Trial: 218	NONE	506.60	389.10
BB6	219	Trial: 219	NONE	513.60	388.90
BB6	220	Trial: 220	NONE	516.80	392.50
BB6	221	Trial: 221	NONE	507.60	406.00
BB6	221	Trial: 221	NONE	368.80	388.20
BB6	222	Trial: 222	NONE	534.60	376.30
BB6	222	Trial: 222	NONE	525.60	374.20
BB6	222	Trial: 222	NONE	538.10	375.40
BB6	223	Trial: 223	NONE	511.60	375.90
BB6	224	Trial: 224	NONE	521.80	371.10
BB6	224	Trial: 224	NONE	519.60	373.30
BB6	224	Trial: 224	NONE	519.80	372.30
BB6	224	Trial: 224	NONE	517.00	379.60
BB6	225	Trial: 225	NONE	516.10	392.60
BB6	226	Trial: 226	NONE	511.30	388.60
BB6	226	Trial: 226	NONE	311.00	372.50
BB6	227	Trial: 227	NONE	519.80	386.90
BB6	227	Trial: 227	NONE	524.50	382.60
BB6	228	Trial: 228	NONE	525.40	383.20
BB6	228	Trial: 228	NONE	517.50	387.00
BB6	228	Trial: 228	NONE	519.10	374.10
BB6	229	Trial: 229	NONE	522.00	387.20
BB6	229	Trial: 229	NONE	523.40	391.20
BB6	229	Trial: 229	NONE	546.10	386.30
BB6	230	Trial: 230	NONE	516.70	374.00
BB6	231	Trial: 231	NONE	519.30	377.50
BB6	231	Trial: 231	NONE	521.20	387.10
BB6	231	Trial: 231	NONE	521.40	384.70
BB6	232	Trial: 232	NONE	508.90	374.80
BB6	233	Trial: 233	NONE	511.20	378.60
BB6	234	Trial: 234	NONE	514.60	391.90
BB6	235	Trial: 235	NONE	511.70	381.00
BB6	236	Trial: 236	AFTER	517.50	377.90
BB6	236	Trial: 236	BEFORE	519.20	475.40
BB6	236	Trial: 236	NONE	519.00	456.30
BB6	237	Trial: 237	NONE	484.70	357.60
BB6	237	Trial: 237	NONE	479.30	371.00
BB6	237	Trial: 237	NONE	476.10	369.40
BB6	237	Trial: 237	NONE	474.60	361.40
BB6	237	Trial: 237	AFTER	486.90	356.40
BB6	237	Trial: 237	BEFORE	503.80	372.00
BB6	238	Trial: 238	NONE	514.50	392.30
BB6	238	Trial: 238	NONE	510.30	400.60
BB6	239	Trial: 239	NONE	529.10	397.60
BB6	239	Trial: 239	NONE	529.40	406.30
BB6	240	Trial: 240	NONE	503.20	394.20
BB6	240	Trial: 240	NONE	521.40	404.10
BB6	240	Trial: 240	NONE	523.30	408.40
BB6	240	Trial: 240	NONE	523.40	412.10
BB6	240	Trial: 240	NONE	517.70	417.60
BB6	240	Trial: 240	NONE	518.40	413.60
BB6	240	Trial: 240	NONE	509.00	420.60
BB6	241	Trial: 241	NONE	491.50	405.20
BB6	242	Trial: 242	NONE	519.20	400.00
BB6	243	Trial: 243	NONE	516.10	383.80
BB6	243	Trial: 243	NONE	69.70	385.60
BB6	244	Trial: 244	NONE	529.00	387.80
BB6	244	Trial: 244	NONE	520.10	389.50
BB6	245	Trial: 245	NONE	517.80	397.90
BB6	245	Trial: 245	NONE	502.80	398.80
BB6	245	Trial: 245	NONE	500.90	399.70
BB6	245	Trial: 245	NONE	511.20	395.10
BB6	245	Trial: 245	NONE	514.30	386.50
BB6	245	Trial: 245	NONE	515.60	384.30
BB6	245	Trial: 245	NONE	517.30	387.50
BB6	245	Trial: 245	NONE	502.10	372.60
BB6	245	Trial: 245	NONE	526.90	367.40
BB6	245	Trial: 245	NONE	533.80	368.20
BB6	246	Trial: 246	NONE	519.10	376.10
BB6	246	Trial: 246	NONE	341.50	370.30
BB6	247	Trial: 247	NONE	514.10	392.30
BB6	247	Trial: 247	NONE	516.20	394.20
BB6	248	Trial: 248	NONE	511.80	377.30
BB6	249	Trial: 249	NONE	506.50	389.50
BB6	249	Trial: 249	NONE	462.70	395.10
BB6	249	Trial: 249	NONE	358.20	385.90
BB6	249	Trial: 249	NONE	250.80	376.80
BB6	250	Trial: 250	NONE	499.20	395.30
BB6	250	Trial: 250	NONE	509.40	397.00
BB6	250	Trial: 250	NONE	518.70	412.70
BB6	250	Trial: 250	NONE	527.00	409.70
BB6	250	Trial: 250	NONE	595.10	416.40
BB6	251	Trial: 251	NONE	526.20	389.40
BB6	251	Trial: 251	NONE	519.10	385.50
BB6	251	Trial: 251	NONE	523.20	389.90
BB6	252	Trial: 252	NONE	510.50	386.30
BB6	253	Trial: 253	NONE	520.90	378.90
BB6	253	Trial: 253	NONE	515.20	399.30
BB6	253	Trial: 253	NONE	512.80	408.10
BB6	253	Trial: 253	NONE	516.20	399.30
BB6	254	Trial: 254	NONE	514.80	386.10
BB6	254	Trial: 254	NONE	514.00	385.90
BB6	254	Trial: 254	NONE	650.10	398.80
BB6	254	Trial: 254	NONE	652.00	405.10
BB6	255	Trial: 255	NONE	511.40	409.80
BB6	256	Trial: 256	NONE	512.90	411.10
BB6	257	Trial: 257	NONE	507.00	401.50
BB6	257	Trial: 257	NONE	505.50	401.30
BB6	258	Trial: 258	NONE	519.00	375.20
BB6	258	Trial: 258	NONE	521.00	372.30
BB6	258	Trial: 258	NONE	519.90	371.20
BB6	258	Trial: 258	NONE	522.80	368.00
BB6	258	Trial: 258	NONE	518.30	367.30
BB6	259	Trial: 259	NONE	524.50	373.70
BB6	259	Trial: 259	NONE	518.70	385.20
BB6	259	Trial: 259	NONE	517.40	389.90
BB6	260	Trial: 260	NONE	524.90	379.10
BB6	260	Trial: 260	NONE	521.00	391.20
BB6	260	Trial: 260	NONE	520.70	385.10
BB6	260	Trial: 260	NONE	517.80	396.60
BB6	260	Trial: 260	NONE	518.10	399.70
BB6	260	Trial: 260	NONE	533.90	393.50
BB6	261	Trial: 261	NONE	517.50	381.60
BB6	262	Trial: 262	NONE	527.60	374.30
BB6	263	Trial: 263	NONE	517.70	377.30
BB6	264	Trial: 264	NONE	511.80	382.00
BB6	264	Trial: 264	NONE	525.00	378.00
BB6	264	Trial: 264	NONE	525.20	374.50
BB6	264	Trial: 264	NONE	565.90	374.70
BB6	265	Trial: 265	NONE	512.20	375.40
BB6	265	Trial: 265	NONE	513.50	364.60
BB6	265	Trial: 265	NONE	511.00	386.50
BB6	265	Trial: 265	NONE	511.10	381.10
BB6	266	Trial: 266	NONE	510.50	405.70
BB6	267	Trial: 267	NONE	515.40	377.80
BB6	267	Trial: 267	NONE	507.40	377.10
BB6	268	Trial: 268	NONE	512.60	378.90
BB6	268	Trial: 268	NONE	117.30	362.70
BB6	269	Trial: 269	NONE	520.50	393.70
BB6	270	Trial: 270	NONE	513.90	388.60
BB6	270	Trial: 270	NONE	519.30	369.20
BB6	270	Trial: 270	NONE	629.80	389.60
BB6	271	Trial: 271	NONE	516.50	371.00
BB6	271	Trial: 271	NONE	520.60	363.60
BB6	271	Trial: 271	NONE	513.20	373.60
BB6	272	Trial: 272	NONE	512.30	395.00
BB6	272	Trial: 272	NONE	505.60	389.60
BB6	273	Trial: 273	NONE	511.00	388.10
BB6	273	Trial: 273	NONE	499.20	414.20
BB6	274	Trial: 274	NONE	517.20	372.10
BB6	275	Trial: 275	AFTER	517.90	360.90
BB6	275	Trial: 275	BEFORE	517.40	367.80
BB6	275	Trial: 275	NONE	518.20	376.20
BB6	275	Trial: 275	NONE	527.90	360.70
BB6	275	Trial: 275	AFTER	533.10	360.10
BB6	275	Trial: 275	BOTH	526.30	363.90
BB6	275	Trial: 275	BOTH	523.50	354.00
BB6	275	Trial: 275	BOTH	529.60	351.90
BB6	275	Trial: 275	BOTH	530.20	356.40
BB6	275	Trial: 275	BOTH	530.80	342.50
BB6	275	Trial: 275	BOTH	517.70	361.00
BB6	275	Trial: 275	BEFORE	521.30	357.00
BB6	275	Trial: 275	NONE	597.60	376.50
BB6	275	Trial: 275	NONE	594.60	389.10
BB6	275	Trial: 275	NONE	577.40	356.40
BB6	276	Trial: 276	NONE	502.50	390.30
BB6	276	Trial: 276	AFTER	517.10	392.80
BB6	276	Trial: 276	BEFORE	522.30	400.60
BB6	277	Trial: 277	NONE	504.00	397.10
BB6	277	Trial: 277	NONE	493.30	413.80
BB6	277	Trial: 277	NONE	499.40	397.20
BB6	278	Trial: 278	NONE	524.70	392.50
BB6	278	Trial: 278	NONE	507.20	399.50
BB6	278	Trial: 278	NONE	498.90	399.80
BB6	279	Trial: 279	NONE	516.30	379.60
BB6	279	Trial: 279	NONE	514.30	375.50
BB6	280	Trial: 280	NONE	516.80	372.40
BB6	281	Trial: 281	NONE	513.70	378.60
BB6	281	Trial: 281	NONE	511.80	389.60
BB6	281	Trial: 281	NONE	507.20	395.50
BB6	281	Trial: 281	NONE	513.30	390.60
BB6	281	Trial: 281	NONE	517.30	387.20
BB6	281	Trial: 281	NONE	527.90	374.20
BB6	281	Trial: 281	NONE	525.80	376.10
BB6	281	Trial: 281	NONE	528.60	378.70
BB6	281	Trial: 281	NONE	531.30	383.70
BB6	281	Trial: 281	NONE	529.90	387.20
BB6	281	Trial: 281	NONE	528.70	396.30
BB6	281	Trial: 281	NONE	535.30	400.40
BB6	282	Trial: 282	NONE	511.90	390.10
BB6	282	Trial: 282	NONE	512.10	380.60
BB6	283	Trial: 283	NONE	508.10	388.80
BB6	284	Trial: 284	NONE	528.50	388.80
BB6	284	Trial: 284	NONE	527.20	394.30
BB6	284	Trial: 284	NONE	520.40	382.20
BB6	284	Trial: 284	NONE	514.10	393.90
BB6	285	Trial: 285	NONE	503.30	386.80
BB6	286	Trial: 286	NONE	511.60	381.00
BB6	286	Trial: 286	NONE	498.70	382.20
BB6	286	Trial: 286	NONE	496.80	378.60
BB6	286	Trial: 286	NONE	501.60	371.40
BB6	286	Trial: 286	NONE	504.50	390.40
