RECORDING_SESSION_LABEL	TRIAL_INDEX	TRIAL_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
RN12	67	Trial: 67	NONE	507.60	382.80
RN12	68	Trial: 68	NONE	498.80	389.50
RN12	68	Trial: 68	NONE	585.90	388.60
RN12	69	Trial: 69	NONE	501.40	387.70
RN12	70	Trial: 70	NONE	504.50	392.20
RN12	71	Trial: 71	NONE	506.50	388.60
RN12	72	Trial: 72	NONE	511.70	384.00
RN12	73	Trial: 73	NONE	510.70	374.20
RN12	74	Trial: 74	NONE	515.00	378.40
RN12	74	Trial: 74	NONE	519.70	377.70
RN12	75	Trial: 75	NONE	528.70	384.70
RN12	75	Trial: 75	NONE	513.10	389.30
RN12	75	Trial: 75	NONE	523.10	402.60
RN12	76	Trial: 76	NONE	518.90	384.80
RN12	76	Trial: 76	NONE	497.00	374.90
RN12	76	Trial: 76	NONE	520.00	377.80
RN12	77	Trial: 77	NONE	507.50	386.60
RN12	78	Trial: 78	NONE	504.40	378.10
RN12	79	Trial: 79	NONE	506.40	384.00
RN12	80	Trial: 80	NONE	512.90	389.40
RN12	81	Trial: 81	NONE	516.40	382.80
RN12	81	Trial: 81	NONE	505.30	390.40
RN12	81	Trial: 81	NONE	488.30	396.40
RN12	82	Trial: 82	NONE	514.00	389.40
RN12	83	Trial: 83	NONE	505.60	382.10
RN12	83	Trial: 83	NONE	504.00	385.60
RN12	84	Trial: 84	NONE	525.60	388.50
RN12	84	Trial: 84	NONE	518.90	388.40
RN12	85	Trial: 85	NONE	511.30	383.50
RN12	86	Trial: 86	AFTER	509.30	386.80
RN12	86	Trial: 86	BEFORE	511.80	397.90
RN12	86	Trial: 86	NONE	438.10	406.40
RN12	87	Trial: 87	NONE	510.50	387.50
RN12	87	Trial: 87	NONE	481.70	385.40
RN12	87	Trial: 87	NONE	511.40	395.40
RN12	88	Trial: 88	NONE	519.00	392.80
RN12	89	Trial: 89	NONE	511.10	387.50
RN12	89	Trial: 89	NONE	519.20	393.20
RN12	90	Trial: 90	NONE	510.10	390.40
RN12	91	Trial: 91	NONE	516.20	379.40
RN12	91	Trial: 91	NONE	508.90	379.70
RN12	92	Trial: 92	NONE	513.90	392.70
RN12	92	Trial: 92	NONE	591.90	391.10
RN12	93	Trial: 93	NONE	512.70	384.20
RN12	93	Trial: 93	NONE	501.10	382.60
RN12	93	Trial: 93	NONE	519.10	384.80
RN12	94	Trial: 94	NONE	523.20	380.70
RN12	94	Trial: 94	NONE	571.70	414.70
RN12	95	Trial: 95	NONE	516.90	380.70
RN12	95	Trial: 95	NONE	562.00	333.60
RN12	96	Trial: 96	NONE	506.50	389.50
RN12	97	Trial: 97	NONE	511.70	386.20
RN12	98	Trial: 98	NONE	513.10	393.60
RN12	98	Trial: 98	NONE	518.00	380.30
RN12	99	Trial: 99	NONE	514.00	386.80
RN12	99	Trial: 99	AFTER	525.10	385.10
RN12	99	Trial: 99	BEFORE	518.80	389.50
RN12	100	Trial: 100	NONE	516.50	384.60
RN12	101	Trial: 101	NONE	510.50	389.10
RN12	101	Trial: 101	NONE	516.10	388.40
RN12	102	Trial: 102	NONE	524.50	397.40
RN12	103	Trial: 103	NONE	523.00	385.40
RN12	104	Trial: 104	NONE	513.10	389.40
RN12	105	Trial: 105	NONE	516.10	373.70
RN12	106	Trial: 106	NONE	520.50	391.30
RN12	107	Trial: 107	NONE	517.30	381.50
RN12	108	Trial: 108	NONE	507.40	372.60
RN12	109	Trial: 109	NONE	505.50	385.60
RN12	109	Trial: 109	NONE	507.80	390.50
RN12	110	Trial: 110	NONE	505.40	385.50
RN12	110	Trial: 110	NONE	508.20	385.70
RN12	110	Trial: 110	NONE	504.20	388.80
RN12	111	Trial: 111	NONE	512.10	379.10
RN12	112	Trial: 112	NONE	513.20	386.70
RN12	112	Trial: 112	NONE	528.60	392.60
RN12	113	Trial: 113	NONE	511.40	385.90
RN12	113	Trial: 113	NONE	516.80	385.00
RN12	114	Trial: 114	NONE	516.50	371.50
RN12	115	Trial: 115	NONE	514.30	383.80
RN12	115	Trial: 115	NONE	505.30	381.00
RN12	115	Trial: 115	NONE	522.60	378.10
RN12	116	Trial: 116	NONE	515.70	373.20
RN12	117	Trial: 117	NONE	510.50	384.60
RN12	117	Trial: 117	NONE	556.00	373.80
RN12	117	Trial: 117	NONE	511.40	378.20
RN12	118	Trial: 118	NONE	518.40	387.80
RN12	119	Trial: 119	NONE	518.70	381.50
RN12	120	Trial: 120	NONE	512.20	395.90
RN12	120	Trial: 120	NONE	521.90	407.80
RN12	121	Trial: 121	AFTER	509.40	380.70
RN12	121	Trial: 121	BEFORE	539.10	382.20
RN12	121	Trial: 121	NONE	523.40	376.00
RN12	122	Trial: 122	NONE	522.10	370.20
RN12	122	Trial: 122	NONE	511.50	371.50
RN12	122	Trial: 122	NONE	523.00	377.40
RN12	122	Trial: 122	NONE	521.90	385.10
RN12	123	Trial: 123	AFTER	516.50	399.00
RN12	123	Trial: 123	BEFORE	511.30	393.60
RN12	123	Trial: 123	NONE	523.90	386.40
RN12	123	Trial: 123	NONE	508.30	388.50
RN12	124	Trial: 124	NONE	504.50	374.00
RN12	124	Trial: 124	NONE	493.60	356.60
RN12	124	Trial: 124	NONE	504.10	354.60
RN12	125	Trial: 125	NONE	512.40	387.80
RN12	126	Trial: 126	NONE	501.00	371.80
RN12	126	Trial: 126	NONE	504.50	382.20
RN12	126	Trial: 126	NONE	512.10	386.70
RN12	127	Trial: 127	NONE	516.00	382.20
RN12	128	Trial: 128	NONE	508.40	387.40
RN12	129	Trial: 129	NONE	518.40	386.60
RN12	129	Trial: 129	NONE	528.90	385.70
RN12	130	Trial: 130	NONE	527.60	379.70
RN12	130	Trial: 130	NONE	580.70	376.70
RN12	131	Trial: 131	NONE	516.30	388.20
RN12	132	Trial: 132	NONE	505.40	384.60
RN12	133	Trial: 133	NONE	512.30	375.40
RN12	134	Trial: 134	NONE	508.70	379.50
RN12	135	Trial: 135	NONE	517.40	379.70
RN12	136	Trial: 136	NONE	508.70	382.80
RN12	137	Trial: 137	NONE	515.40	390.30
RN12	137	Trial: 137	NONE	507.90	382.30
RN12	138	Trial: 138	NONE	514.00	391.70
RN12	138	Trial: 138	NONE	505.20	389.80
RN12	138	Trial: 138	NONE	512.90	400.40
RN12	139	Trial: 139	NONE	513.10	375.10
RN12	140	Trial: 140	NONE	508.20	385.70
RN12	141	Trial: 141	NONE	504.00	379.00
RN12	141	Trial: 141	NONE	517.70	376.60
RN12	142	Trial: 142	NONE	509.90	376.90
RN12	143	Trial: 143	NONE	507.40	387.00
RN12	143	Trial: 143	NONE	510.30	384.70
RN12	144	Trial: 144	NONE	501.60	387.50
RN12	145	Trial: 145	NONE	516.20	386.40
RN12	146	Trial: 146	NONE	508.70	380.60
RN12	146	Trial: 146	NONE	505.10	377.50
RN12	146	Trial: 146	NONE	517.20	383.70
RN12	147	Trial: 147	NONE	502.90	380.30
RN12	148	Trial: 148	NONE	495.30	393.60
RN12	148	Trial: 148	NONE	498.50	379.10
RN12	149	Trial: 149	NONE	507.10	380.50
RN12	149	Trial: 149	NONE	507.00	379.80
RN12	150	Trial: 150	AFTER	508.80	382.70
RN12	150	Trial: 150	BEFORE	495.20	415.20
RN12	150	Trial: 150	NONE	494.70	402.10
RN12	150	Trial: 150	NONE	478.00	402.80
RN12	151	Trial: 151	NONE	509.70	391.50
RN12	152	Trial: 152	NONE	514.50	375.10
RN12	152	Trial: 152	NONE	512.30	371.40
RN12	153	Trial: 153	NONE	517.30	377.80
RN12	153	Trial: 153	NONE	511.90	387.70
RN12	154	Trial: 154	NONE	506.40	383.00
RN12	154	Trial: 154	NONE	510.90	381.30
RN12	155	Trial: 155	NONE	509.90	377.60
RN12	155	Trial: 155	NONE	520.20	367.50
RN12	155	Trial: 155	NONE	507.20	375.10
RN12	155	Trial: 155	NONE	502.90	368.20
RN12	156	Trial: 156	NONE	508.80	384.90
RN12	157	Trial: 157	NONE	512.50	397.60
RN12	157	Trial: 157	NONE	524.50	389.20
RN12	158	Trial: 158	NONE	509.40	384.90
RN12	158	Trial: 158	NONE	551.60	373.30
RN12	158	Trial: 158	NONE	580.10	372.30
RN12	159	Trial: 159	NONE	512.00	387.10
RN12	159	Trial: 159	NONE	501.20	384.30
RN12	159	Trial: 159	NONE	506.10	378.60
RN12	160	Trial: 160	NONE	515.20	388.90
RN12	161	Trial: 161	NONE	532.90	375.60
RN12	162	Trial: 162	NONE	517.40	380.60
RN12	163	Trial: 163	NONE	517.80	385.50
RN12	164	Trial: 164	NONE	513.40	387.10
RN12	165	Trial: 165	NONE	514.40	376.50
RN12	166	Trial: 166	NONE	513.60	377.80
RN12	166	Trial: 166	NONE	526.90	378.80
RN12	166	Trial: 166	NONE	516.60	381.60
RN12	166	Trial: 166	NONE	500.80	384.40
RN12	166	Trial: 166	NONE	520.60	395.70
RN12	167	Trial: 167	NONE	502.20	384.80
RN12	167	Trial: 167	NONE	512.30	380.50
RN12	168	Trial: 168	NONE	517.90	389.90
RN12	169	Trial: 169	NONE	508.10	380.10
RN12	169	Trial: 169	NONE	513.40	375.20
RN12	169	Trial: 169	NONE	505.30	371.70
RN12	169	Trial: 169	NONE	522.20	378.30
RN12	170	Trial: 170	NONE	515.50	373.40
RN12	170	Trial: 170	NONE	516.10	361.50
RN12	170	Trial: 170	NONE	492.10	360.60
RN12	171	Trial: 171	NONE	512.50	369.20
RN12	172	Trial: 172	NONE	517.00	389.70
RN12	172	Trial: 172	NONE	526.80	396.80
RN12	173	Trial: 173	NONE	497.20	392.80
RN12	174	Trial: 174	NONE	498.30	393.40
RN12	174	Trial: 174	NONE	503.60	381.80
RN12	175	Trial: 175	NONE	512.70	376.20
RN12	175	Trial: 175	NONE	524.20	377.60
RN12	176	Trial: 176	NONE	495.50	386.80
RN12	177	Trial: 177	NONE	515.20	388.40
RN12	177	Trial: 177	NONE	520.70	381.40
RN12	178	Trial: 178	NONE	520.10	367.80
RN12	179	Trial: 179	NONE	509.80	384.50
RN12	179	Trial: 179	NONE	523.60	382.10
RN12	179	Trial: 179	NONE	511.40	387.00
RN12	179	Trial: 179	NONE	522.40	381.30
RN12	179	Trial: 179	NONE	503.40	388.70
RN12	180	Trial: 180	NONE	513.00	376.80
RN12	180	Trial: 180	NONE	529.70	369.60
RN12	181	Trial: 181	NONE	505.70	383.00
RN12	181	Trial: 181	NONE	504.30	386.00
RN12	182	Trial: 182	NONE	508.90	389.20
RN12	183	Trial: 183	NONE	498.20	376.20
RN12	184	Trial: 184	NONE	511.90	384.90
RN12	185	Trial: 185	NONE	508.40	384.80
RN12	185	Trial: 185	NONE	515.90	384.60
RN12	186	Trial: 186	NONE	519.80	381.70
RN12	187	Trial: 187	NONE	514.20	385.20
RN12	187	Trial: 187	NONE	504.80	379.80
RN12	187	Trial: 187	NONE	509.40	388.30
RN12	188	Trial: 188	NONE	526.10	378.70
RN12	189	Trial: 189	NONE	516.60	379.20
RN12	190	Trial: 190	NONE	520.70	378.50
RN12	190	Trial: 190	NONE	517.70	383.00
RN12	190	Trial: 190	NONE	508.80	394.50
RN12	191	Trial: 191	NONE	517.70	381.30
RN12	192	Trial: 192	NONE	509.20	375.70
RN12	193	Trial: 193	NONE	507.00	392.40
RN12	193	Trial: 193	NONE	516.50	379.90
RN12	193	Trial: 193	NONE	507.00	377.70
RN12	194	Trial: 194	NONE	525.90	379.90
RN12	195	Trial: 195	NONE	514.90	380.60
RN12	195	Trial: 195	NONE	514.80	378.80
RN12	196	Trial: 196	NONE	504.50	382.90
RN12	197	Trial: 197	NONE	519.10	378.00
RN12	198	Trial: 198	NONE	509.80	387.00
RN12	198	Trial: 198	NONE	521.30	377.80
RN12	198	Trial: 198	NONE	508.60	378.30
RN12	199	Trial: 199	NONE	513.30	385.50
RN12	200	Trial: 200	NONE	509.60	376.00
RN12	200	Trial: 200	NONE	515.70	379.60
RN12	201	Trial: 201	NONE	521.40	374.90
RN12	201	Trial: 201	NONE	499.10	395.60
RN12	201	Trial: 201	NONE	426.80	387.10
RN12	202	Trial: 202	NONE	507.00	379.60
RN12	203	Trial: 203	NONE	519.70	383.10
RN12	204	Trial: 204	NONE	514.90	383.50
RN12	204	Trial: 204	NONE	533.90	384.40
RN12	205	Trial: 205	NONE	512.60	377.60
RN12	205	Trial: 205	NONE	521.50	386.30
RN12	206	Trial: 206	NONE	526.40	390.90
RN12	207	Trial: 207	NONE	514.40	382.00
RN12	208	Trial: 208	NONE	513.30	385.50
RN12	208	Trial: 208	NONE	514.80	381.10
RN12	209	Trial: 209	NONE	507.80	377.60
RN12	209	Trial: 209	NONE	523.50	380.80
RN12	210	Trial: 210	NONE	508.80	387.10
RN12	211	Trial: 211	NONE	507.10	387.60
RN12	212	Trial: 212	NONE	520.90	393.70
RN12	212	Trial: 212	NONE	518.80	387.40
RN12	213	Trial: 213	NONE	512.50	419.80
RN12	213	Trial: 213	NONE	508.00	392.20
RN12	214	Trial: 214	NONE	511.20	388.60
RN12	215	Trial: 215	NONE	505.00	399.40
RN12	215	Trial: 215	NONE	512.40	390.60
RN12	215	Trial: 215	NONE	502.80	389.50
RN12	216	Trial: 216	NONE	500.60	386.90
RN12	217	Trial: 217	NONE	508.10	384.00
RN12	218	Trial: 218	NONE	510.70	381.50
RN12	218	Trial: 218	NONE	505.60	374.90
RN12	218	Trial: 218	NONE	508.80	383.00
RN12	218	Trial: 218	NONE	509.80	384.80
RN12	218	Trial: 218	NONE	513.10	386.60
RN12	219	Trial: 219	NONE	506.70	398.10
RN12	219	Trial: 219	NONE	495.90	390.90
RN12	220	Trial: 220	NONE	512.30	385.00
RN12	220	Trial: 220	NONE	512.20	386.10
RN12	221	Trial: 221	NONE	511.50	388.70
RN12	221	Trial: 221	NONE	525.40	380.90
RN12	221	Trial: 221	NONE	513.20	373.30
RN12	222	Trial: 222	AFTER	513.70	378.80
RN12	222	Trial: 222	BEFORE	516.40	380.10
RN12	222	Trial: 222	NONE	499.00	366.40
RN12	223	Trial: 223	NONE	494.80	385.30
RN12	223	Trial: 223	NONE	500.10	381.30
RN12	224	Trial: 224	NONE	496.80	390.00
RN12	224	Trial: 224	NONE	505.10	382.40
RN12	224	Trial: 224	NONE	507.40	376.50
RN12	225	Trial: 225	NONE	509.00	374.10
RN12	225	Trial: 225	NONE	539.30	368.00
RN12	226	Trial: 226	NONE	522.40	385.40
RN12	227	Trial: 227	NONE	505.20	379.90
RN12	227	Trial: 227	NONE	494.70	394.80
RN12	228	Trial: 228	NONE	510.10	386.10
RN12	228	Trial: 228	NONE	512.20	380.90
RN12	229	Trial: 229	NONE	520.90	385.10
RN12	230	Trial: 230	NONE	509.00	384.90
RN12	230	Trial: 230	NONE	520.30	384.30
RN12	230	Trial: 230	NONE	505.40	389.20
RN12	231	Trial: 231	NONE	506.80	385.50
RN12	232	Trial: 232	AFTER	515.30	391.80
RN12	232	Trial: 232	BEFORE	511.90	387.30
RN12	233	Trial: 233	NONE	507.00	381.30
RN12	234	Trial: 234	NONE	506.60	385.20
RN12	234	Trial: 234	NONE	514.10	383.10
RN12	235	Trial: 235	NONE	504.50	386.20
RN12	235	Trial: 235	NONE	519.40	382.20
RN12	235	Trial: 235	NONE	512.40	400.80
RN12	236	Trial: 236	NONE	515.30	380.90
RN12	236	Trial: 236	NONE	524.80	376.50
RN12	237	Trial: 237	NONE	504.80	383.50
RN12	237	Trial: 237	NONE	510.20	389.80
RN12	238	Trial: 238	NONE	519.20	396.70
RN12	239	Trial: 239	NONE	508.70	373.50
RN12	239	Trial: 239	NONE	507.00	370.30
RN12	240	Trial: 240	NONE	492.80	376.70
RN12	241	Trial: 241	NONE	510.70	377.30
RN12	241	Trial: 241	NONE	515.70	378.70
RN12	241	Trial: 241	NONE	503.90	376.20
RN12	241	Trial: 241	NONE	515.30	384.20
RN12	242	Trial: 242	NONE	508.00	382.10
RN12	242	Trial: 242	NONE	514.20	382.60
RN12	243	Trial: 243	NONE	507.50	382.50
RN12	243	Trial: 243	NONE	503.10	385.80
RN12	244	Trial: 244	NONE	507.60	379.60
RN12	245	Trial: 245	NONE	516.20	388.50
RN12	246	Trial: 246	NONE	519.80	392.70
RN12	247	Trial: 247	NONE	506.50	382.60
RN12	247	Trial: 247	NONE	508.50	383.20
RN12	248	Trial: 248	NONE	522.10	375.20
RN12	249	Trial: 249	NONE	510.80	385.80
RN12	249	Trial: 249	NONE	504.20	386.50
RN12	249	Trial: 249	NONE	512.70	393.40
RN12	249	Trial: 249	NONE	515.50	399.60
RN12	250	Trial: 250	NONE	508.10	382.80
RN12	251	Trial: 251	NONE	496.90	384.50
RN12	251	Trial: 251	NONE	491.60	376.40
RN12	252	Trial: 252	NONE	515.80	380.10
RN12	253	Trial: 253	NONE	508.00	381.60
RN12	254	Trial: 254	NONE	551.70	429.20
RN12	254	Trial: 254	NONE	504.90	451.50
RN12	254	Trial: 254	NONE	545.00	419.00
RN12	254	Trial: 254	NONE	538.90	400.10
RN12	255	Trial: 255	NONE	507.10	373.90
RN12	255	Trial: 255	NONE	506.10	369.70
RN12	256	Trial: 256	NONE	507.50	378.20
RN12	257	Trial: 257	NONE	515.90	382.00
RN12	258	Trial: 258	AFTER	515.40	384.70
RN12	258	Trial: 258	BEFORE	525.30	380.60
RN12	258	Trial: 258	NONE	502.90	303.30
RN12	258	Trial: 258	NONE	509.00	382.10
RN12	258	Trial: 258	NONE	511.80	369.90
RN12	259	Trial: 259	NONE	497.90	379.10
RN12	260	Trial: 260	NONE	505.30	388.50
RN12	261	Trial: 261	NONE	522.10	396.20
RN12	262	Trial: 262	NONE	514.60	385.60
RN12	262	Trial: 262	NONE	525.00	374.90
RN12	263	Trial: 263	NONE	514.40	388.90
RN12	264	Trial: 264	NONE	514.10	377.40
RN12	265	Trial: 265	NONE	508.00	382.00
RN12	265	Trial: 265	NONE	514.00	379.30
RN12	265	Trial: 265	NONE	520.50	382.60
RN12	266	Trial: 266	NONE	511.40	376.50
RN12	266	Trial: 266	NONE	551.80	417.80
RN12	267	Trial: 267	NONE	513.40	388.20
RN12	268	Trial: 268	NONE	516.60	381.60
RN12	268	Trial: 268	NONE	507.70	392.20
RN12	268	Trial: 268	NONE	513.70	395.70
RN12	269	Trial: 269	NONE	520.70	390.10
RN12	269	Trial: 269	NONE	532.20	381.10
RN12	269	Trial: 269	NONE	509.90	380.40
RN12	270	Trial: 270	NONE	509.70	393.90
RN12	270	Trial: 270	NONE	511.30	396.10
RN12	271	Trial: 271	NONE	503.50	399.30
RN12	272	Trial: 272	NONE	518.20	384.40
RN12	273	Trial: 273	NONE	517.20	378.20
RN12	273	Trial: 273	NONE	494.70	397.10
RN12	274	Trial: 274	NONE	506.50	391.40
RN12	274	Trial: 274	NONE	482.20	382.50
RN12	275	Trial: 275	NONE	499.40	373.10
RN12	275	Trial: 275	NONE	516.20	392.50
RN12	276	Trial: 276	NONE	520.50	375.60
RN12	277	Trial: 277	NONE	518.10	381.10
RN12	277	Trial: 277	NONE	510.60	380.50
RN12	277	Trial: 277	NONE	507.80	368.30
RN12	278	Trial: 278	NONE	523.80	402.30
RN12	279	Trial: 279	NONE	508.40	388.70
RN12	280	Trial: 280	NONE	517.30	380.80
RN12	280	Trial: 280	NONE	503.60	382.00
RN12	280	Trial: 280	NONE	511.60	378.90
RN12	280	Trial: 280	NONE	501.30	375.30
RN12	280	Trial: 280	NONE	516.20	381.30
RN12	281	Trial: 281	NONE	517.90	379.60
RN12	281	Trial: 281	NONE	513.10	378.60
RN12	281	Trial: 281	NONE	526.00	375.60
RN12	282	Trial: 282	NONE	517.70	373.70
RN12	282	Trial: 282	NONE	508.90	397.10
RN12	282	Trial: 282	NONE	519.20	401.30
RN12	283	Trial: 283	NONE	498.90	392.80
RN12	284	Trial: 284	NONE	508.20	377.80
RN12	284	Trial: 284	NONE	504.10	379.50
RN12	285	Trial: 285	NONE	516.90	399.00
RN12	286	Trial: 286	NONE	517.60	370.90
RN12	286	Trial: 286	NONE	516.60	376.10
RN12	287	Trial: 287	NONE	514.80	377.10
RN12	288	Trial: 288	NONE	506.90	396.80
RN12	289	Trial: 289	NONE	522.50	383.80
RN12	290	Trial: 290	AFTER	509.20	386.30
RN12	290	Trial: 290	BEFORE	518.60	369.60
RN12	290	Trial: 290	NONE	515.30	376.50
RN12	291	Trial: 291	NONE	508.00	387.30
RN12	291	Trial: 291	NONE	515.80	377.80
RN12	291	Trial: 291	NONE	508.80	383.80
RN12	292	Trial: 292	NONE	513.00	383.40
RN12	292	Trial: 292	NONE	500.10	383.00
RN12	292	Trial: 292	NONE	509.20	383.20
RN12	293	Trial: 293	NONE	508.80	389.60
RN12	293	Trial: 293	NONE	491.50	382.20
RN12	293	Trial: 293	NONE	501.50	376.20
RN12	294	Trial: 294	NONE	507.30	387.80
RN12	294	Trial: 294	NONE	520.40	393.00
RN12	294	Trial: 294	NONE	506.80	376.00
RN12	295	Trial: 295	NONE	497.60	393.70
RN12	295	Trial: 295	NONE	504.30	387.80
RN12	296	Trial: 296	NONE	511.30	389.80
RN12	296	Trial: 296	NONE	510.40	394.00
RN12	297	Trial: 297	NONE	525.30	388.30
RN12	298	Trial: 298	NONE	510.80	382.00
RN12	298	Trial: 298	NONE	511.60	387.10
RN12	299	Trial: 299	NONE	508.90	384.00
RN12	300	Trial: 300	NONE	523.70	400.70
RN12	300	Trial: 300	NONE	527.20	384.40
RN12	300	Trial: 300	NONE	515.60	384.10
RN12	301	Trial: 301	NONE	518.00	384.10
RN12	302	Trial: 302	NONE	499.10	378.90
RN12	303	Trial: 303	NONE	515.60	396.50
RN12	303	Trial: 303	NONE	521.50	399.20
RN12	304	Trial: 304	NONE	509.60	384.00
RN12	304	Trial: 304	NONE	511.60	377.20
