RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
ZZ9	NONE	1754	7	502.80	383.60	7	Trial: 7
ZZ9	NONE	2317	1774	511.00	356.60	7	Trial: 7
ZZ9	NONE	2830	2349	451.70	427.00	7	Trial: 7
ZZ9	NONE	543	7	513.30	388.40	8	Trial: 8
ZZ9	NONE	1423	553	512.00	385.30	8	Trial: 8
ZZ9	NONE	1706	1438	524.40	369.70	8	Trial: 8
ZZ9	NONE	2251	1717	516.80	389.30	8	Trial: 8
ZZ9	NONE	2653	2281	521.50	316.40	8	Trial: 8
ZZ9	NONE	274	7	507.80	356.00	9	Trial: 9
ZZ9	NONE	626	292	502.50	334.80	9	Trial: 9
ZZ9	NONE	1125	644	505.60	366.00	9	Trial: 9
ZZ9	NONE	2380	1142	502.50	336.80	9	Trial: 9
ZZ9	NONE	2681	2408	547.70	420.60	9	Trial: 9
ZZ9	NONE	2834	2706	600.30	439.40	9	Trial: 9
ZZ9	NONE	307	7	510.00	388.50	10	Trial: 10
ZZ9	NONE	572	333	558.30	342.90	10	Trial: 10
ZZ9	NONE	980	593	515.60	388.30	10	Trial: 10
ZZ9	NONE	1356	1012	559.80	321.90	10	Trial: 10
ZZ9	NONE	2296	1376	528.00	355.80	10	Trial: 10
ZZ9	NONE	2552	2319	577.10	322.20	10	Trial: 10
ZZ9	NONE	2829	2571	600.70	301.10	10	Trial: 10
ZZ9	AFTER	297	7	514.00	388.80	11	Trial: 11
ZZ9	BEFORE	806	491	530.20	357.90	11	Trial: 11
ZZ9	NONE	1330	821	513.40	374.10	11	Trial: 11
ZZ9	NONE	2034	1354	529.10	334.70	11	Trial: 11
ZZ9	NONE	2428	2055	508.40	381.20	11	Trial: 11
ZZ9	NONE	2830	2456	499.30	464.50	11	Trial: 11
ZZ9	NONE	252	7	512.80	379.70	12	Trial: 12
ZZ9	NONE	534	274	540.00	337.80	12	Trial: 12
ZZ9	NONE	847	552	516.80	369.50	12	Trial: 12
ZZ9	NONE	1136	855	506.90	374.80	12	Trial: 12
ZZ9	NONE	1714	1144	518.10	371.20	12	Trial: 12
ZZ9	NONE	2200	1724	516.00	351.60	12	Trial: 12
ZZ9	NONE	2406	2227	512.00	424.00	12	Trial: 12
ZZ9	NONE	2761	2429	573.50	435.10	12	Trial: 12
ZZ9	NONE	2830	2794	690.80	369.80	12	Trial: 12
ZZ9	NONE	289	7	510.50	395.50	13	Trial: 13
ZZ9	NONE	533	314	584.30	394.30	13	Trial: 13
ZZ9	NONE	1104	558	522.50	387.40	13	Trial: 13
ZZ9	NONE	1847	1125	564.30	381.70	13	Trial: 13
ZZ9	NONE	2103	1871	507.40	377.70	13	Trial: 13
ZZ9	NONE	2401	2129	572.30	382.40	13	Trial: 13
ZZ9	NONE	2830	2438	421.20	379.10	13	Trial: 13
ZZ9	NONE	487	192	514.20	374.50	14	Trial: 14
ZZ9	NONE	1542	496	515.10	380.60	14	Trial: 14
ZZ9	NONE	2434	1553	520.40	370.50	14	Trial: 14
ZZ9	NONE	2838	2459	457.60	325.00	14	Trial: 14
ZZ9	NONE	258	7	515.50	386.90	15	Trial: 15
ZZ9	NONE	573	285	510.30	339.30	15	Trial: 15
ZZ9	NONE	855	601	522.80	395.90	15	Trial: 15
ZZ9	NONE	1153	883	508.70	353.50	15	Trial: 15
ZZ9	NONE	1462	1170	517.90	377.70	15	Trial: 15
ZZ9	NONE	2295	1480	511.70	351.80	15	Trial: 15
ZZ9	NONE	2840	2327	522.90	467.60	15	Trial: 15
ZZ9	NONE	396	7	513.10	391.20	16	Trial: 16
ZZ9	NONE	683	409	525.20	392.30	16	Trial: 16
ZZ9	NONE	1025	692	514.30	390.80	16	Trial: 16
ZZ9	NONE	1240	1048	519.20	343.00	16	Trial: 16
ZZ9	NONE	1645	1259	513.30	377.70	16	Trial: 16
ZZ9	NONE	2201	1661	520.20	353.60	16	Trial: 16
ZZ9	NONE	2370	2227	515.10	418.20	16	Trial: 16
ZZ9	NONE	2831	2401	591.70	371.00	16	Trial: 16
ZZ9	NONE	300	7	511.70	386.00	17	Trial: 17
ZZ9	NONE	717	325	556.50	347.70	17	Trial: 17
ZZ9	NONE	1029	759	455.60	433.40	17	Trial: 17
ZZ9	NONE	1738	1056	526.70	340.80	17	Trial: 17
ZZ9	NONE	2008	1754	537.30	369.00	17	Trial: 17
ZZ9	NONE	2407	2024	551.70	345.30	17	Trial: 17
ZZ9	NONE	2823	2426	578.10	322.20	17	Trial: 17
ZZ9	NONE	289	7	521.80	371.40	18	Trial: 18
ZZ9	AFTER	403	311	546.50	334.00	18	Trial: 18
ZZ9	BEFORE	833	577	525.20	344.40	18	Trial: 18
ZZ9	NONE	1068	848	503.60	327.40	18	Trial: 18
ZZ9	NONE	1532	1092	508.70	374.00	18	Trial: 18
ZZ9	NONE	2291	1555	520.60	332.00	18	Trial: 18
ZZ9	NONE	2830	2329	458.30	441.50	18	Trial: 18
ZZ9	NONE	606	9	520.90	381.20	19	Trial: 19
ZZ9	NONE	950	628	538.70	337.90	19	Trial: 19
ZZ9	NONE	1349	969	524.70	367.10	19	Trial: 19
ZZ9	NONE	1616	1373	541.70	333.90	19	Trial: 19
ZZ9	NONE	2303	1637	511.70	370.00	19	Trial: 19
ZZ9	NONE	2580	2327	580.80	378.20	19	Trial: 19
ZZ9	NONE	2821	2605	632.40	373.90	19	Trial: 19
ZZ9	NONE	2823	7	514.90	385.40	20	Trial: 20
ZZ9	NONE	2823	7	507.80	392.70	21	Trial: 21
ZZ9	NONE	2829	7	513.20	388.60	22	Trial: 22
ZZ9	NONE	2829	7	510.40	378.90	23	Trial: 23
ZZ9	NONE	2837	7	512.60	391.60	24	Trial: 24
ZZ9	NONE	2830	7	509.30	381.80	25	Trial: 25
ZZ9	NONE	2829	7	516.10	393.30	26	Trial: 26
ZZ9	NONE	2829	7	506.30	394.30	27	Trial: 27
ZZ9	NONE	2829	7	511.50	388.00	28	Trial: 28
ZZ9	NONE	2835	7	507.30	384.70	29	Trial: 29
ZZ9	NONE	2830	7	514.40	387.50	30	Trial: 30
ZZ9	NONE	2833	7	507.00	389.70	31	Trial: 31
ZZ9	NONE	2839	7	513.20	385.20	32	Trial: 32
ZZ9	NONE	2830	7	515.90	378.90	33	Trial: 33
ZZ9	NONE	2834	7	522.10	389.30	34	Trial: 34
ZZ9	NONE	2841	7	508.90	385.30	35	Trial: 35
ZZ9	NONE	2830	7	512.30	385.40	36	Trial: 36
ZZ9	NONE	2830	7	511.20	379.10	37	Trial: 37
ZZ9	NONE	2840	7	510.40	383.30	38	Trial: 38
ZZ9	NONE	1627	7	502.50	382.70	39	Trial: 39
ZZ9	NONE	2833	1637	499.60	378.30	39	Trial: 39
ZZ9	NONE	2541	7	516.60	385.10	40	Trial: 40
ZZ9	NONE	2838	2549	524.90	379.80	40	Trial: 40
ZZ9	NONE	2555	7	507.00	380.60	41	Trial: 41
ZZ9	NONE	2832	2567	507.20	367.70	41	Trial: 41
ZZ9	NONE	1392	7	517.80	387.40	42	Trial: 42
ZZ9	NONE	2830	1399	522.20	380.10	42	Trial: 42
ZZ9	NONE	2838	7	504.60	383.20	43	Trial: 43
ZZ9	NONE	1073	7	517.70	384.10	44	Trial: 44
ZZ9	NONE	2830	1083	516.20	390.80	44	Trial: 44
ZZ9	NONE	2843	7	509.50	388.30	45	Trial: 45
ZZ9	NONE	2829	7	520.70	396.80	46	Trial: 46
ZZ9	NONE	2831	7	517.40	382.00	47	Trial: 47
ZZ9	NONE	2463	7	508.00	384.60	48	Trial: 48
ZZ9	NONE	2815	2485	528.30	374.90	48	Trial: 48
ZZ9	NONE	2840	7	501.10	385.50	49	Trial: 49
ZZ9	NONE	2840	7	504.60	383.00	50	Trial: 50
ZZ9	NONE	2833	7	503.70	388.60	51	Trial: 51
ZZ9	NONE	2833	7	510.60	382.40	52	Trial: 52
ZZ9	NONE	2840	7	513.00	383.30	53	Trial: 53
ZZ9	NONE	2830	7	510.50	379.20	54	Trial: 54
ZZ9	NONE	2830	7	507.20	387.90	55	Trial: 55
ZZ9	NONE	1316	7	519.30	394.50	56	Trial: 56
ZZ9	NONE	2839	1324	514.80	391.80	56	Trial: 56
ZZ9	NONE	2550	7	512.90	379.40	57	Trial: 57
ZZ9	NONE	2838	2562	517.20	370.00	57	Trial: 57
ZZ9	NONE	2830	7	517.50	372.00	58	Trial: 58
ZZ9	NONE	2840	7	509.90	382.10	59	Trial: 59
ZZ9	NONE	2835	7	513.20	377.80	60	Trial: 60
ZZ9	NONE	2843	7	518.20	384.80	61	Trial: 61
ZZ9	NONE	2829	7	511.10	381.20	62	Trial: 62
ZZ9	NONE	2464	7	524.70	382.60	63	Trial: 63
ZZ9	NONE	2829	2482	535.50	372.70	63	Trial: 63
ZZ9	NONE	2830	7	518.50	378.30	64	Trial: 64
ZZ9	NONE	2838	7	507.10	379.50	65	Trial: 65
ZZ9	NONE	2830	7	511.40	386.60	66	Trial: 66
ZZ9	NONE	1613	7	512.70	379.60	67	Trial: 67
ZZ9	NONE	2830	1621	519.60	380.20	67	Trial: 67
ZZ9	NONE	2837	7	509.50	375.90	68	Trial: 68
ZZ9	NONE	2507	7	511.50	375.10	69	Trial: 69
ZZ9	NONE	2833	2521	512.10	366.30	69	Trial: 69
ZZ9	NONE	2835	7	511.80	384.50	70	Trial: 70
ZZ9	NONE	2831	7	511.00	380.60	71	Trial: 71
ZZ9	NONE	2836	7	524.10	386.90	72	Trial: 72
ZZ9	NONE	2833	7	515.20	384.60	73	Trial: 73
ZZ9	NONE	1090	7	515.10	385.60	74	Trial: 74
ZZ9	NONE	1380	1097	513.30	381.30	74	Trial: 74
ZZ9	NONE	2838	1388	514.70	382.30	74	Trial: 74
ZZ9	NONE	2834	7	514.10	386.00	75	Trial: 75
ZZ9	NONE	1437	7	515.10	378.20	76	Trial: 76
ZZ9	NONE	2831	1448	519.20	374.20	76	Trial: 76
ZZ9	NONE	2832	7	512.30	372.60	77	Trial: 77
ZZ9	NONE	2605	7	509.60	381.10	78	Trial: 78
ZZ9	NONE	2840	2612	520.00	381.70	78	Trial: 78
ZZ9	NONE	1759	7	511.50	390.50	79	Trial: 79
ZZ9	NONE	2834	1766	510.40	396.30	79	Trial: 79
ZZ9	NONE	2840	7	513.90	388.70	80	Trial: 80
ZZ9	NONE	2830	7	504.30	387.60	81	Trial: 81
ZZ9	NONE	2467	7	513.10	374.40	82	Trial: 82
ZZ9	NONE	2834	2475	519.50	366.80	82	Trial: 82
ZZ9	NONE	1383	7	508.70	373.60	83	Trial: 83
ZZ9	NONE	2837	1390	508.60	374.70	83	Trial: 83
ZZ9	NONE	1729	7	510.20	376.50	84	Trial: 84
ZZ9	NONE	2833	1739	511.80	374.10	84	Trial: 84
ZZ9	NONE	2836	7	509.70	384.80	85	Trial: 85
ZZ9	NONE	2411	7	515.00	380.80	86	Trial: 86
ZZ9	NONE	2832	2422	527.00	377.10	86	Trial: 86
ZZ9	NONE	2830	7	520.30	373.80	87	Trial: 87
ZZ9	NONE	2834	7	514.00	381.10	88	Trial: 88
ZZ9	NONE	2832	7	507.10	386.50	89	Trial: 89
ZZ9	NONE	2830	7	505.80	382.40	90	Trial: 90
ZZ9	NONE	1095	7	519.30	402.00	91	Trial: 91
ZZ9	NONE	2073	1103	516.90	398.60	91	Trial: 91
ZZ9	NONE	2830	2080	514.70	396.60	91	Trial: 91
ZZ9	NONE	2836	7	514.20	388.10	92	Trial: 92
ZZ9	NONE	2540	7	509.50	370.10	93	Trial: 93
ZZ9	NONE	2831	2549	523.50	365.40	93	Trial: 93
ZZ9	NONE	695	7	513.00	381.10	94	Trial: 94
ZZ9	NONE	2836	703	516.10	384.00	94	Trial: 94
ZZ9	AFTER	1139	7	511.30	384.50	95	Trial: 95
ZZ9	BEFORE	2837	1283	508.60	389.10	95	Trial: 95
ZZ9	NONE	771	7	510.50	385.40	96	Trial: 96
ZZ9	NONE	2837	778	507.60	388.40	96	Trial: 96
ZZ9	NONE	1068	7	515.40	383.50	97	Trial: 97
ZZ9	NONE	2843	1076	509.10	375.70	97	Trial: 97
ZZ9	NONE	2830	7	515.70	386.60	98	Trial: 98
ZZ9	NONE	2840	7	508.70	384.80	99	Trial: 99
ZZ9	NONE	322	7	514.40	385.60	100	Trial: 100
ZZ9	NONE	2843	330	509.20	386.10	100	Trial: 100
ZZ9	NONE	2840	7	517.90	385.10	101	Trial: 101
ZZ9	NONE	1442	7	510.20	376.90	102	Trial: 102
ZZ9	NONE	1759	1451	512.90	371.70	102	Trial: 102
ZZ9	NONE	2833	1767	507.70	373.30	102	Trial: 102
ZZ9	NONE	1787	7	509.30	380.90	103	Trial: 103
ZZ9	NONE	2832	1798	510.10	374.40	103	Trial: 103
ZZ9	NONE	1102	7	506.10	374.40	104	Trial: 104
ZZ9	NONE	1850	1110	499.20	368.70	104	Trial: 104
ZZ9	NONE	2839	1859	506.80	365.30	104	Trial: 104
ZZ9	NONE	2835	7	506.30	377.00	105	Trial: 105
ZZ9	NONE	2836	7	502.80	391.90	106	Trial: 106
ZZ9	NONE	2836	7	515.70	378.90	107	Trial: 107
ZZ9	NONE	1385	7	511.80	387.30	108	Trial: 108
ZZ9	NONE	2829	1392	515.90	375.80	108	Trial: 108
ZZ9	NONE	1626	7	511.00	379.20	109	Trial: 109
ZZ9	NONE	2831	1635	510.30	376.10	109	Trial: 109
ZZ9	NONE	1759	7	511.40	383.30	110	Trial: 110
ZZ9	NONE	2840	1768	504.20	376.60	110	Trial: 110
ZZ9	NONE	2841	7	506.70	377.10	111	Trial: 111
ZZ9	NONE	1459	7	511.00	378.70	112	Trial: 112
ZZ9	NONE	1722	1467	507.70	383.40	112	Trial: 112
ZZ9	NONE	2849	1730	508.30	374.80	112	Trial: 112
ZZ9	NONE	2830	7	510.00	386.90	113	Trial: 113
ZZ9	NONE	2844	7	508.70	386.30	114	Trial: 114
ZZ9	NONE	2837	7	507.20	377.40	115	Trial: 115
ZZ9	NONE	2842	7	510.70	379.20	116	Trial: 116
ZZ9	NONE	2830	7	518.60	376.60	117	Trial: 117
ZZ9	NONE	2840	7	508.20	388.60	118	Trial: 118
ZZ9	NONE	2832	7	519.10	384.60	119	Trial: 119
ZZ9	NONE	1419	7	515.20	373.20	120	Trial: 120
ZZ9	NONE	1793	1428	516.50	370.10	120	Trial: 120
ZZ9	NONE	2834	1800	513.10	373.40	120	Trial: 120
ZZ9	NONE	2849	7	507.10	382.00	121	Trial: 121
ZZ9	NONE	2835	7	509.80	384.90	122	Trial: 122
ZZ9	NONE	2830	7	504.20	383.40	123	Trial: 123
ZZ9	NONE	2831	7	507.60	386.10	124	Trial: 124
ZZ9	NONE	2571	7	503.10	390.10	125	Trial: 125
ZZ9	NONE	2848	2584	511.00	386.20	125	Trial: 125
ZZ9	NONE	300	7	516.00	384.90	126	Trial: 126
ZZ9	NONE	2844	307	516.40	382.30	126	Trial: 126
ZZ9	NONE	2830	7	513.10	376.10	127	Trial: 127
ZZ9	NONE	353	7	511.20	327.20	128	Trial: 128
ZZ9	NONE	2842	373	521.10	370.10	128	Trial: 128
ZZ9	NONE	2831	7	516.10	368.90	129	Trial: 129
ZZ9	NONE	2840	7	515.60	374.70	130	Trial: 130
ZZ9	NONE	2830	7	508.60	381.60	131	Trial: 131
ZZ9	NONE	2829	7	518.10	386.40	132	Trial: 132
ZZ9	NONE	2838	7	515.80	391.60	133	Trial: 133
ZZ9	NONE	668	7	512.90	389.10	134	Trial: 134
ZZ9	NONE	2838	676	513.00	382.90	134	Trial: 134
ZZ9	NONE	2841	7	512.00	374.50	135	Trial: 135
ZZ9	NONE	2843	7	519.70	392.70	136	Trial: 136
ZZ9	NONE	2833	7	512.50	380.70	137	Trial: 137
ZZ9	NONE	2829	7	508.90	380.20	138	Trial: 138
ZZ9	NONE	310	7	512.50	390.60	139	Trial: 139
ZZ9	NONE	2840	317	509.80	386.00	139	Trial: 139
ZZ9	NONE	2830	7	511.00	381.20	140	Trial: 140
ZZ9	NONE	1556	7	507.60	387.10	141	Trial: 141
ZZ9	NONE	2565	1564	512.50	397.70	141	Trial: 141
ZZ9	NONE	2848	2573	513.60	398.00	141	Trial: 141
ZZ9	NONE	1393	7	509.50	375.20	142	Trial: 142
ZZ9	NONE	2840	1402	513.00	374.80	142	Trial: 142
ZZ9	NONE	2840	7	507.00	388.40	143	Trial: 143
ZZ9	NONE	724	7	510.90	381.30	144	Trial: 144
ZZ9	NONE	1283	735	504.30	378.90	144	Trial: 144
ZZ9	NONE	1507	1293	504.80	386.70	144	Trial: 144
ZZ9	NONE	2840	1519	515.10	383.30	144	Trial: 144
ZZ9	NONE	2833	7	504.00	383.20	145	Trial: 145
ZZ9	NONE	2830	9	508.40	375.10	146	Trial: 146
ZZ9	NONE	2830	7	514.40	377.60	147	Trial: 147
ZZ9	NONE	2849	7	518.00	386.80	148	Trial: 148
ZZ9	NONE	2830	7	512.10	378.30	149	Trial: 149
ZZ9	NONE	287	7	512.70	385.90	150	Trial: 150
ZZ9	NONE	1570	298	514.30	384.90	150	Trial: 150
ZZ9	NONE	2830	1580	513.00	380.80	150	Trial: 150
ZZ9	NONE	395	7	533.70	352.90	151	Trial: 151
ZZ9	NONE	1831	411	514.60	381.30	151	Trial: 151
ZZ9	NONE	2841	1839	520.70	373.90	151	Trial: 151
ZZ9	NONE	78	7	515.00	387.00	152	Trial: 152
ZZ9	NONE	2837	86	511.90	391.90	152	Trial: 152
ZZ9	NONE	2847	7	507.20	377.40	153	Trial: 153
ZZ9	NONE	2831	7	509.30	377.20	154	Trial: 154
ZZ9	NONE	2838	7	514.30	380.00	155	Trial: 155
ZZ9	NONE	796	7	512.20	380.90	156	Trial: 156
ZZ9	NONE	2662	803	501.50	384.30	156	Trial: 156
ZZ9	NONE	2832	2671	499.70	381.60	156	Trial: 156
ZZ9	NONE	2829	7	508.30	385.60	157	Trial: 157
ZZ9	NONE	2832	7	513.70	387.70	158	Trial: 158
ZZ9	AFTER	1372	7	512.50	383.30	159	Trial: 159
ZZ9	BEFORE	1835	1603	504.00	366.30	159	Trial: 159
ZZ9	NONE	2840	1849	511.30	382.20	159	Trial: 159
ZZ9	NONE	2848	7	501.80	395.50	160	Trial: 160
ZZ9	NONE	2834	7	515.30	391.90	161	Trial: 161
ZZ9	NONE	2831	7	520.50	383.60	162	Trial: 162
ZZ9	NONE	1404	7	513.10	384.50	163	Trial: 163
ZZ9	NONE	2829	1412	513.40	392.20	163	Trial: 163
ZZ9	NONE	2830	7	511.60	389.30	164	Trial: 164
ZZ9	NONE	2837	7	512.30	391.40	165	Trial: 165
ZZ9	NONE	2840	7	510.10	362.30	166	Trial: 166
ZZ9	NONE	429	7	512.90	385.90	167	Trial: 167
ZZ9	AFTER	1302	438	510.60	384.20	167	Trial: 167
ZZ9	BEFORE	1723	1533	508.10	369.80	167	Trial: 167
ZZ9	NONE	2403	1736	510.60	381.00	167	Trial: 167
ZZ9	NONE	2558	2429	507.90	319.40	167	Trial: 167
ZZ9	NONE	2832	2586	514.30	389.40	167	Trial: 167
ZZ9	NONE	2830	7	501.20	379.10	168	Trial: 168
ZZ9	NONE	2839	7	513.00	374.50	169	Trial: 169
ZZ9	NONE	2840	7	513.00	392.50	170	Trial: 170
ZZ9	NONE	2839	7	516.70	388.80	171	Trial: 171
ZZ9	NONE	2831	7	506.70	377.50	172	Trial: 172
ZZ9	NONE	2838	7	509.10	381.00	173	Trial: 173
ZZ9	NONE	2082	7	518.00	382.20	174	Trial: 174
ZZ9	NONE	2830	2090	513.10	383.80	174	Trial: 174
ZZ9	NONE	2836	7	519.50	392.20	175	Trial: 175
ZZ9	NONE	2829	7	516.50	376.20	176	Trial: 176
ZZ9	NONE	2842	7	513.50	376.20	177	Trial: 177
ZZ9	NONE	2840	7	514.80	387.80	178	Trial: 178
ZZ9	NONE	2830	7	512.60	382.00	179	Trial: 179
ZZ9	NONE	2830	7	511.30	391.90	180	Trial: 180
ZZ9	NONE	2834	7	517.20	384.20	181	Trial: 181
ZZ9	NONE	2830	7	513.90	391.10	182	Trial: 182
ZZ9	NONE	2833	7	509.40	381.90	183	Trial: 183
ZZ9	NONE	2835	7	506.60	380.50	184	Trial: 184
ZZ9	NONE	2840	7	513.00	381.80	185	Trial: 185
ZZ9	NONE	2832	7	501.90	385.80	186	Trial: 186
ZZ9	NONE	2829	7	517.50	385.20	187	Trial: 187
ZZ9	NONE	263	7	513.10	313.10	188	Trial: 188
ZZ9	NONE	467	293	516.30	403.40	188	Trial: 188
ZZ9	NONE	2829	484	517.80	372.40	188	Trial: 188
ZZ9	NONE	2831	9	519.30	382.90	189	Trial: 189
ZZ9	NONE	2840	7	504.90	395.60	190	Trial: 190
ZZ9	NONE	367	7	512.40	383.00	191	Trial: 191
ZZ9	NONE	590	384	518.00	362.10	191	Trial: 191
ZZ9	NONE	731	609	513.40	333.20	191	Trial: 191
ZZ9	NONE	1010	753	521.90	372.90	191	Trial: 191
ZZ9	NONE	1244	1018	514.30	374.10	191	Trial: 191
ZZ9	NONE	1448	1251	524.80	369.90	191	Trial: 191
ZZ9	NONE	2839	1457	520.50	368.70	191	Trial: 191
ZZ9	NONE	2833	7	514.80	385.50	192	Trial: 192
ZZ9	NONE	2836	7	507.70	385.10	193	Trial: 193
ZZ9	NONE	1501	7	509.80	383.40	194	Trial: 194
ZZ9	NONE	2829	1511	506.70	382.20	194	Trial: 194
ZZ9	NONE	2840	7	508.50	387.40	195	Trial: 195
ZZ9	NONE	2836	7	506.00	382.10	196	Trial: 196
ZZ9	NONE	2845	7	504.90	377.70	197	Trial: 197
ZZ9	NONE	857	7	511.80	382.20	198	Trial: 198
ZZ9	NONE	2829	865	510.90	380.80	198	Trial: 198
ZZ9	NONE	2835	7	514.90	392.80	199	Trial: 199
ZZ9	AFTER	962	7	507.20	379.20	200	Trial: 200
ZZ9	BEFORE	1381	1194	509.90	391.20	200	Trial: 200
ZZ9	NONE	2839	1389	510.80	387.60	200	Trial: 200
ZZ9	NONE	1568	7	512.10	388.60	201	Trial: 201
ZZ9	NONE	2844	1580	505.80	380.00	201	Trial: 201
ZZ9	NONE	2831	7	504.00	380.60	202	Trial: 202
ZZ9	NONE	2842	7	512.30	388.80	203	Trial: 203
ZZ9	NONE	2840	7	508.90	374.20	204	Trial: 204
ZZ9	NONE	1454	7	505.30	390.50	205	Trial: 205
ZZ9	NONE	2840	1465	499.10	382.80	205	Trial: 205
ZZ9	NONE	2836	7	511.10	391.80	206	Trial: 206
ZZ9	NONE	741	7	513.50	385.90	207	Trial: 207
ZZ9	NONE	1244	750	510.20	377.90	207	Trial: 207
ZZ9	AFTER	1300	1254	510.40	375.00	207	Trial: 207
ZZ9	BEFORE	2841	1605	507.80	381.40	207	Trial: 207
ZZ9	NONE	2840	7	509.50	383.20	208	Trial: 208
ZZ9	NONE	1610	7	508.10	380.20	209	Trial: 209
ZZ9	NONE	2009	1620	506.90	373.30	209	Trial: 209
ZZ9	NONE	2842	2016	512.10	376.60	209	Trial: 209
ZZ9	NONE	1083	7	519.90	383.80	210	Trial: 210
ZZ9	NONE	2839	1090	519.70	380.50	210	Trial: 210
ZZ9	NONE	2545	7	509.70	379.70	211	Trial: 211
ZZ9	NONE	2840	2553	513.10	377.40	211	Trial: 211
ZZ9	NONE	2840	7	506.20	382.70	212	Trial: 212
ZZ9	NONE	2839	7	518.30	379.20	213	Trial: 213
ZZ9	NONE	1039	7	520.30	386.00	214	Trial: 214
ZZ9	AFTER	1178	1047	514.80	395.00	214	Trial: 214
ZZ9	BEFORE	2035	1402	520.30	384.00	214	Trial: 214
ZZ9	NONE	2432	2047	504.90	375.30	214	Trial: 214
ZZ9	NONE	2846	2440	509.80	385.70	214	Trial: 214
ZZ9	NONE	699	7	515.80	383.80	215	Trial: 215
ZZ9	NONE	1231	708	509.40	383.60	215	Trial: 215
ZZ9	NONE	2510	1238	502.90	391.30	215	Trial: 215
ZZ9	NONE	2840	2518	512.50	391.60	215	Trial: 215
ZZ9	NONE	1473	7	513.90	381.90	216	Trial: 216
ZZ9	NONE	2099	1480	508.20	394.00	216	Trial: 216
ZZ9	NONE	2850	2109	515.60	388.60	216	Trial: 216
ZZ9	NONE	2838	7	501.30	373.70	217	Trial: 217
ZZ9	NONE	1215	7	513.40	387.60	218	Trial: 218
ZZ9	NONE	1321	1223	518.30	380.20	218	Trial: 218
ZZ9	NONE	2402	1331	507.60	386.40	218	Trial: 218
ZZ9	NONE	2843	2412	512.00	383.00	218	Trial: 218
ZZ9	NONE	2840	7	506.90	380.40	219	Trial: 219
ZZ9	NONE	620	7	516.20	377.10	220	Trial: 220
ZZ9	NONE	1366	630	510.40	367.60	220	Trial: 220
ZZ9	NONE	2841	1373	518.40	368.60	220	Trial: 220
ZZ9	NONE	551	7	516.10	384.90	221	Trial: 221
ZZ9	AFTER	1088	558	513.10	388.70	221	Trial: 221
ZZ9	BEFORE	1590	1370	514.40	398.70	221	Trial: 221
ZZ9	NONE	2084	1601	510.70	383.30	221	Trial: 221
ZZ9	NONE	2830	2095	505.60	379.10	221	Trial: 221
ZZ9	NONE	2845	7	518.60	388.70	222	Trial: 222
ZZ9	NONE	2686	7	515.90	388.40	223	Trial: 223
