RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
MV10	NONE	2833	1349	505.90	342.60	78	Trial: 78
MV10	NONE	2831	7	514.20	370.40	79	Trial: 79
MV10	AFTER	281	7	511.60	389.90	80	Trial: 80
MV10	BOTH	846	489	506.80	396.30	80	Trial: 80
MV10	BEFORE	2583	1164	510.60	401.40	80	Trial: 80
MV10	NONE	2829	2610	563.10	350.10	80	Trial: 80
MV10	AFTER	257	7	511.70	385.80	81	Trial: 81
MV10	BEFORE	662	469	491.80	376.80	81	Trial: 81
MV10	AFTER	1046	676	506.40	387.70	81	Trial: 81
MV10	BEFORE	2556	1292	507.00	389.20	81	Trial: 81
MV10	NONE	2834	2579	504.10	332.80	81	Trial: 81
MV10	NONE	1428	7	507.60	385.70	82	Trial: 82
MV10	NONE	2830	1439	516.00	384.40	82	Trial: 82
MV10	AFTER	164	7	510.20	388.00	83	Trial: 83
MV10	BOTH	677	358	504.30	386.00	83	Trial: 83
MV10	BOTH	1160	854	506.90	373.30	83	Trial: 83
MV10	BOTH	1397	1355	508.80	442.60	83	Trial: 83
MV10	BEFORE	2834	1604	506.20	359.60	83	Trial: 83
MV10	AFTER	66	7	490.90	383.40	84	Trial: 84
MV10	BOTH	376	249	499.30	357.30	84	Trial: 84
MV10	BEFORE	842	608	504.30	376.40	84	Trial: 84
MV10	NONE	1528	850	527.10	388.20	84	Trial: 84
MV10	AFTER	1582	1547	526.50	496.50	84	Trial: 84
MV10	BEFORE	2704	1832	511.80	358.70	84	Trial: 84
MV10	AFTER	290	7	512.50	367.90	85	Trial: 85
MV10	BEFORE	774	523	517.90	375.50	85	Trial: 85
MV10	NONE	1192	794	516.00	351.30	85	Trial: 85
MV10	NONE	2837	1207	518.40	354.10	85	Trial: 85
MV10	NONE	420	7	509.30	381.60	86	Trial: 86
MV10	AFTER	617	429	501.80	389.60	86	Trial: 86
MV10	BEFORE	1006	856	479.20	370.20	86	Trial: 86
MV10	NONE	1170	1020	508.30	376.50	86	Trial: 86
MV10	NONE	1495	1192	490.60	351.60	86	Trial: 86
MV10	NONE	2779	1513	507.00	384.20	86	Trial: 86
MV10	NONE	2836	2798	556.50	392.60	86	Trial: 86
MV10	AFTER	162	7	515.70	391.70	87	Trial: 87
MV10	BEFORE	592	355	518.90	381.20	87	Trial: 87
MV10	AFTER	985	603	505.50	391.90	87	Trial: 87
MV10	BEFORE	2707	1177	518.20	392.90	87	Trial: 87
MV10	NONE	2840	2733	587.80	407.70	87	Trial: 87
MV10	NONE	426	7	510.10	385.10	88	Trial: 88
MV10	NONE	1149	434	505.90	373.50	88	Trial: 88
MV10	NONE	1863	1168	498.70	372.70	88	Trial: 88
MV10	NONE	2841	1882	504.30	364.60	88	Trial: 88
MV10	AFTER	315	7	513.50	385.90	89	Trial: 89
MV10	BEFORE	738	525	505.90	371.60	89	Trial: 89
MV10	NONE	1779	752	515.60	395.30	89	Trial: 89
MV10	NONE	2199	1797	516.70	379.20	89	Trial: 89
MV10	NONE	2833	2216	522.70	411.90	89	Trial: 89
MV10	AFTER	96	7	514.40	385.40	90	Trial: 90
MV10	BOTH	602	347	493.80	366.40	90	Trial: 90
MV10	BOTH	965	833	520.80	345.00	90	Trial: 90
MV10	BOTH	1500	1201	524.90	366.50	90	Trial: 90
MV10	BOTH	1894	1758	513.40	363.60	90	Trial: 90
MV10	BEFORE	2730	2151	494.00	361.70	90	Trial: 90
MV10	NONE	2830	2745	522.90	363.10	90	Trial: 90
MV10	NONE	1596	7	507.60	387.40	91	Trial: 91
MV10	NONE	1788	1604	505.90	376.80	91	Trial: 91
MV10	NONE	2830	1797	513.30	382.10	91	Trial: 91
MV10	NONE	266	7	511.60	382.20	92	Trial: 92
MV10	AFTER	996	290	512.90	346.80	92	Trial: 92
MV10	BEFORE	1489	1254	512.80	331.20	92	Trial: 92
MV10	AFTER	1943	1599	507.30	336.70	92	Trial: 92
MV10	BEFORE	2840	2150	513.80	328.80	92	Trial: 92
MV10	AFTER	43	7	508.70	385.10	93	Trial: 93
MV10	BEFORE	369	269	496.80	375.10	93	Trial: 93
MV10	AFTER	768	387	479.00	336.50	93	Trial: 93
MV10	BEFORE	1229	1008	507.20	368.10	93	Trial: 93
MV10	NONE	1611	1285	496.50	244.20	93	Trial: 93
MV10	NONE	2830	1636	513.80	346.60	93	Trial: 93
MV10	NONE	276	7	519.60	395.10	94	Trial: 94
MV10	AFTER	446	310	523.10	297.90	94	Trial: 94
MV10	BOTH	740	669	516.40	340.10	94	Trial: 94
MV10	BEFORE	1240	973	515.10	375.60	94	Trial: 94
MV10	NONE	1562	1278	537.60	339.10	94	Trial: 94
MV10	NONE	2380	1585	512.30	401.40	94	Trial: 94
MV10	NONE	2829	2411	520.10	309.70	94	Trial: 94
MV10	NONE	1181	7	520.40	371.60	95	Trial: 95
MV10	NONE	1432	1190	523.70	358.20	95	Trial: 95
MV10	AFTER	1988	1447	527.30	382.00	95	Trial: 95
MV10	BEFORE	2841	2213	522.90	346.50	95	Trial: 95
MV10	AFTER	62	7	511.10	373.80	96	Trial: 96
MV10	BEFORE	367	272	501.50	336.40	96	Trial: 96
MV10	AFTER	831	387	505.20	366.80	96	Trial: 96
MV10	BEFORE	1222	1043	504.30	349.00	96	Trial: 96
MV10	NONE	2831	1233	517.50	374.30	96	Trial: 96
MV10	NONE	312	7	521.00	360.50	97	Trial: 97
MV10	NONE	629	321	513.70	381.90	97	Trial: 97
MV10	NONE	1085	651	542.10	353.60	97	Trial: 97
MV10	NONE	2829	1094	515.20	358.10	97	Trial: 97
MV10	AFTER	780	7	514.00	394.00	98	Trial: 98
MV10	BEFORE	1209	972	514.70	387.40	98	Trial: 98
MV10	NONE	2716	1225	503.00	381.90	98	Trial: 98
MV10	NONE	2833	2743	562.40	442.60	98	Trial: 98
MV10	NONE	2775	7	525.40	370.30	99	Trial: 99
MV10	NONE	2829	2799	610.20	378.70	99	Trial: 99
MV10	AFTER	568	7	509.40	376.70	100	Trial: 100
MV10	BEFORE	1315	744	508.60	382.30	100	Trial: 100
MV10	NONE	2830	1327	515.10	377.50	100	Trial: 100
MV10	AFTER	506	7	511.70	386.80	101	Trial: 101
MV10	BEFORE	2829	746	523.40	394.10	101	Trial: 101
MV10	AFTER	48	7	507.10	397.40	102	Trial: 102
MV10	BEFORE	780	289	505.10	352.00	102	Trial: 102
MV10	AFTER	1003	799	546.70	343.00	102	Trial: 102
MV10	BEFORE	2830	1225	507.20	396.80	102	Trial: 102
MV10	NONE	2830	7	509.60	382.90	103	Trial: 103
MV10	AFTER	626	7	505.70	393.90	104	Trial: 104
MV10	BEFORE	1300	844	492.50	387.20	104	Trial: 104
MV10	NONE	2830	1310	509.40	395.40	104	Trial: 104
MV10	NONE	2830	7	515.10	384.90	105	Trial: 105
MV10	NONE	2596	7	503.40	373.40	106	Trial: 106
MV10	AFTER	122	7	512.50	384.50	107	Trial: 107
MV10	BEFORE	2830	367	514.00	376.70	107	Trial: 107
MV10	AFTER	787	7	510.70	365.40	108	Trial: 108
MV10	BEFORE	2832	1062	510.20	352.40	108	Trial: 108
MV10	NONE	2830	7	515.90	370.90	109	Trial: 109
MV10	NONE	2831	7	515.10	398.30	110	Trial: 110
MV10	AFTER	615	7	505.90	382.80	111	Trial: 111
MV10	BEFORE	2830	849	506.30	378.80	111	Trial: 111
MV10	NONE	2829	7	514.60	362.40	112	Trial: 112
MV10	NONE	541	7	508.60	387.80	113	Trial: 113
MV10	NONE	2830	558	508.00	371.00	113	Trial: 113
MV10	NONE	447	7	516.60	382.80	114	Trial: 114
MV10	NONE	2570	456	518.00	370.30	114	Trial: 114
MV10	NONE	2829	2593	471.20	308.10	114	Trial: 114
MV10	AFTER	33	7	515.50	386.50	115	Trial: 115
MV10	BEFORE	537	262	503.50	352.90	115	Trial: 115
MV10	AFTER	968	561	550.40	313.50	115	Trial: 115
MV10	BEFORE	1644	1167	522.10	363.20	115	Trial: 115
MV10	NONE	2256	1662	521.60	345.90	115	Trial: 115
MV10	NONE	2769	2275	559.80	332.40	115	Trial: 115
MV10	AFTER	292	7	487.60	372.60	116	Trial: 116
MV10	BEFORE	625	510	517.80	382.70	116	Trial: 116
MV10	NONE	833	647	550.50	348.00	116	Trial: 116
MV10	NONE	1171	858	505.00	413.80	116	Trial: 116
MV10	NONE	1443	1183	494.90	398.70	116	Trial: 116
MV10	NONE	2838	1455	506.70	378.90	116	Trial: 116
MV10	NONE	374	7	511.80	384.90	117	Trial: 117
MV10	NONE	2840	395	524.40	350.40	117	Trial: 117
MV10	AFTER	251	7	508.20	387.50	118	Trial: 118
MV10	BOTH	733	506	492.40	367.00	118	Trial: 118
MV10	BEFORE	2666	933	496.30	365.90	118	Trial: 118
MV10	NONE	2830	2692	537.30	420.80	118	Trial: 118
MV10	NONE	2829	7	513.80	385.00	119	Trial: 119
MV10	AFTER	428	7	507.10	388.40	120	Trial: 120
MV10	BEFORE	2386	650	509.70	368.60	120	Trial: 120
MV10	NONE	2837	2408	457.30	383.20	120	Trial: 120
MV10	NONE	1328	192	511.30	409.10	121	Trial: 121
MV10	NONE	2830	1336	524.30	414.80	121	Trial: 121
MV10	AFTER	425	7	501.60	390.80	122	Trial: 122
MV10	BEFORE	821	655	477.10	329.70	122	Trial: 122
MV10	NONE	1248	841	492.00	377.10	122	Trial: 122
MV10	NONE	2971	1259	503.30	344.60	122	Trial: 122
MV10	AFTER	1009	264	515.30	370.00	123	Trial: 123
MV10	BEFORE	2830	1295	514.10	363.20	123	Trial: 123
MV10	AFTER	628	7	514.20	385.60	124	Trial: 124
MV10	BEFORE	2022	892	516.10	383.60	124	Trial: 124
MV10	NONE	2538	2038	516.40	386.10	124	Trial: 124
MV10	NONE	2794	2561	602.10	384.10	124	Trial: 124
MV10	AFTER	652	7	506.40	384.20	125	Trial: 125
MV10	BEFORE	1083	888	485.80	383.50	125	Trial: 125
MV10	NONE	2830	1091	505.70	391.50	125	Trial: 125
MV10	NONE	1691	7	505.00	368.70	126	Trial: 126
MV10	NONE	2830	1700	520.80	347.80	126	Trial: 126
MV10	NONE	2619	7	505.40	376.20	127	Trial: 127
