RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
CLEndN6	NONE	643.90	512.20	46	Trial: 46
CLEndN6	NONE	641.20	523.90	47	Trial: 47
CLEndN6	NONE	644.40	506.20	47	Trial: 47
CLEndN6	NONE	629.00	625.40	48	Trial: 48
CLEndN6	NONE	639.20	527.70	48	Trial: 48
CLEndN6	NONE	631.30	543.50	49	Trial: 49
CLEndN6	NONE	659.00	535.00	49	Trial: 49
CLEndN6	NONE	644.40	535.20	49	Trial: 49
CLEndN6	NONE	638.80	526.80	49	Trial: 49
CLEndN6	NONE	612.30	523.70	50	Trial: 50
CLEndN6	NONE	633.80	512.90	50	Trial: 50
CLEndN6	NONE	642.30	529.90	51	Trial: 51
CLEndN6	NONE	690.80	543.40	52	Trial: 52
CLEndN6	NONE	668.20	547.90	52	Trial: 52
CLEndN6	NONE	638.30	518.50	52	Trial: 52
CLEndN6	NONE	623.50	518.70	53	Trial: 53
CLEndN6	NONE	643.60	510.00	53	Trial: 53
CLEndN6	NONE	642.60	506.70	53	Trial: 53
CLEndN6	NONE	631.60	534.20	54	Trial: 54
CLEndN6	NONE	655.50	529.90	54	Trial: 54
CLEndN6	NONE	637.90	520.50	54	Trial: 54
CLEndN6	NONE	659.40	546.70	55	Trial: 55
CLEndN6	NONE	629.60	520.00	55	Trial: 55
CLEndN6	NONE	671.70	530.70	56	Trial: 56
CLEndN6	NONE	638.60	532.40	56	Trial: 56
CLEndN6	NONE	631.00	523.70	56	Trial: 56
CLEndN6	NONE	645.20	541.30	57	Trial: 57
CLEndN6	NONE	648.00	519.80	57	Trial: 57
CLEndN6	NONE	637.70	519.30	57	Trial: 57
CLEndN6	NONE	600.40	525.20	58	Trial: 58
CLEndN6	NONE	628.00	516.50	58	Trial: 58
CLEndN6	NONE	643.70	511.90	59	Trial: 59
CLEndN6	NONE	636.20	516.70	59	Trial: 59
CLEndN6	NONE	617.80	535.60	60	Trial: 60
CLEndN6	NONE	634.40	519.90	60	Trial: 60
CLEndN6	NONE	629.10	527.30	61	Trial: 61
CLEndN6	NONE	640.90	522.60	61	Trial: 61
CLEndN6	NONE	604.90	533.90	61	Trial: 61
CLEndN6	NONE	633.40	519.30	61	Trial: 61
CLEndN6	NONE	644.90	524.90	62	Trial: 62
CLEndN6	NONE	624.00	522.30	63	Trial: 63
CLEndN6	NONE	639.00	517.30	63	Trial: 63
CLEndN6	NONE	624.30	542.70	64	Trial: 64
CLEndN6	NONE	633.50	514.70	64	Trial: 64
CLEndN6	NONE	636.70	524.70	65	Trial: 65
CLEndN6	NONE	634.50	523.10	66	Trial: 66
CLEndN6	NONE	603.50	531.40	67	Trial: 67
CLEndN6	NONE	631.60	516.10	67	Trial: 67
CLEndN6	NONE	624.80	527.50	68	Trial: 68
CLEndN6	NONE	640.20	521.60	68	Trial: 68
CLEndN6	NONE	640.30	550.70	69	Trial: 69
CLEndN6	NONE	647.70	523.90	69	Trial: 69
CLEndN6	NONE	668.40	545.50	70	Trial: 70
CLEndN6	NONE	657.60	546.10	70	Trial: 70
CLEndN6	NONE	640.80	524.50	70	Trial: 70
CLEndN6	NONE	616.50	537.70	71	Trial: 71
CLEndN6	NONE	632.90	522.50	71	Trial: 71
CLEndN6	NONE	637.50	537.80	72	Trial: 72
CLEndN6	NONE	629.60	519.10	72	Trial: 72
CLEndN6	NONE	588.90	554.80	72	Trial: 72
CLEndN6	NONE	615.50	532.50	72	Trial: 72
CLEndN6	NONE	626.60	505.00	72	Trial: 72
CLEndN6	NONE	615.80	534.40	73	Trial: 73
CLEndN6	NONE	641.00	509.90	73	Trial: 73
CLEndN6	NONE	644.90	517.70	74	Trial: 74
CLEndN6	NONE	658.70	524.90	75	Trial: 75
CLEndN6	NONE	637.00	526.50	75	Trial: 75
CLEndN6	NONE	644.20	510.40	75	Trial: 75
CLEndN6	NONE	649.60	536.70	76	Trial: 76
CLEndN6	NONE	636.20	522.30	76	Trial: 76
CLEndN6	NONE	636.70	511.00	77	Trial: 77
CLEndN6	NONE	627.90	549.30	78	Trial: 78
CLEndN6	NONE	642.10	513.70	78	Trial: 78
CLEndN6	NONE	652.20	535.40	79	Trial: 79
CLEndN6	NONE	635.10	520.80	79	Trial: 79
CLEndN6	NONE	613.90	536.20	80	Trial: 80
CLEndN6	NONE	632.20	518.40	80	Trial: 80
CLEndN6	NONE	635.10	543.00	81	Trial: 81
CLEndN6	NONE	644.60	526.40	81	Trial: 81
CLEndN6	NONE	633.00	514.70	81	Trial: 81
CLEndN6	NONE	638.10	516.40	82	Trial: 82
CLEndN6	NONE	699.70	534.50	83	Trial: 83
CLEndN6	NONE	663.10	530.10	83	Trial: 83
CLEndN6	NONE	642.20	524.30	83	Trial: 83
CLEndN6	NONE	641.90	541.60	84	Trial: 84
CLEndN6	NONE	645.70	521.30	84	Trial: 84
CLEndN6	NONE	652.80	546.40	85	Trial: 85
CLEndN6	NONE	647.50	530.60	85	Trial: 85
CLEndN6	NONE	651.60	539.30	86	Trial: 86
CLEndN6	NONE	637.50	526.50	86	Trial: 86
CLEndN6	NONE	657.00	532.00	86	Trial: 86
CLEndN6	NONE	629.00	529.30	86	Trial: 86
CLEndN6	NONE	644.90	549.50	87	Trial: 87
CLEndN6	NONE	652.60	527.50	87	Trial: 87
CLEndN6	NONE	627.50	495.20	87	Trial: 87
CLEndN6	NONE	636.00	515.60	87	Trial: 87
CLEndN6	NONE	649.40	537.40	88	Trial: 88
CLEndN6	NONE	640.10	519.40	88	Trial: 88
CLEndN6	NONE	651.20	527.50	89	Trial: 89
CLEndN6	NONE	643.70	517.00	89	Trial: 89
CLEndN6	NONE	651.40	549.90	90	Trial: 90
CLEndN6	NONE	647.20	532.10	90	Trial: 90
CLEndN6	NONE	644.90	523.10	90	Trial: 90
CLEndN6	NONE	625.50	520.60	91	Trial: 91
CLEndN6	NONE	641.30	520.70	91	Trial: 91
CLEndN6	NONE	644.60	520.00	91	Trial: 91
CLEndN6	NONE	619.60	533.30	92	Trial: 92
CLEndN6	NONE	645.30	532.30	92	Trial: 92
CLEndN6	NONE	646.50	515.40	92	Trial: 92
CLEndN6	NONE	653.60	544.60	93	Trial: 93
CLEndN6	NONE	655.80	533.90	93	Trial: 93
CLEndN6	NONE	647.30	524.20	93	Trial: 93
CLEndN6	NONE	652.50	556.50	94	Trial: 94
CLEndN6	NONE	645.20	544.70	94	Trial: 94
CLEndN6	NONE	658.80	549.10	94	Trial: 94
CLEndN6	NONE	649.00	522.50	94	Trial: 94
CLEndN6	NONE	635.20	542.30	95	Trial: 95
CLEndN6	NONE	648.80	521.60	95	Trial: 95
CLEndN6	NONE	652.70	532.80	96	Trial: 96
CLEndN6	NONE	644.90	518.20	96	Trial: 96
CLEndN6	NONE	623.50	546.50	97	Trial: 97
CLEndN6	NONE	644.50	529.70	97	Trial: 97
CLEndN6	NONE	650.00	524.00	97	Trial: 97
CLEndN6	NONE	634.80	536.60	98	Trial: 98
CLEndN6	NONE	652.60	522.20	98	Trial: 98
CLEndN6	NONE	624.50	550.30	99	Trial: 99
CLEndN6	NONE	639.80	539.10	99	Trial: 99
CLEndN6	NONE	642.00	520.40	99	Trial: 99
CLEndN6	NONE	638.40	546.90	100	Trial: 100
CLEndN6	NONE	629.40	529.90	100	Trial: 100
CLEndN6	NONE	611.40	534.70	101	Trial: 101
CLEndN6	NONE	630.10	522.30	101	Trial: 101
CLEndN6	NONE	613.80	527.20	102	Trial: 102
CLEndN6	NONE	623.10	518.90	102	Trial: 102
CLEndN6	NONE	642.30	549.20	103	Trial: 103
CLEndN6	NONE	628.50	532.10	103	Trial: 103
CLEndN6	NONE	631.70	526.20	104	Trial: 104
CLEndN6	NONE	610.80	531.70	105	Trial: 105
CLEndN6	NONE	625.90	514.80	105	Trial: 105
CLEndN6	NONE	616.90	585.80	106	Trial: 106
CLEndN6	NONE	632.30	509.30	106	Trial: 106
CLEndN6	NONE	614.10	531.20	107	Trial: 107
CLEndN6	NONE	636.30	531.50	107	Trial: 107
CLEndN6	NONE	625.20	518.10	107	Trial: 107
CLEndN6	NONE	645.60	539.30	108	Trial: 108
CLEndN6	NONE	644.00	527.80	108	Trial: 108
CLEndN6	NONE	633.70	543.00	109	Trial: 109
CLEndN6	NONE	628.70	519.70	109	Trial: 109
CLEndN6	NONE	617.50	531.60	110	Trial: 110
CLEndN6	NONE	631.30	526.50	110	Trial: 110
CLEndN6	NONE	636.90	522.60	110	Trial: 110
CLEndN6	NONE	615.10	537.80	111	Trial: 111
CLEndN6	NONE	631.50	515.90	111	Trial: 111
CLEndN6	NONE	623.60	537.00	112	Trial: 112
CLEndN6	NONE	634.90	521.80	112	Trial: 112
CLEndN6	NONE	653.30	550.10	113	Trial: 113
CLEndN6	NONE	642.60	526.00	113	Trial: 113
CLEndN6	NONE	614.10	537.70	114	Trial: 114
CLEndN6	NONE	634.90	522.30	114	Trial: 114
CLEndN6	NONE	632.10	545.90	115	Trial: 115
CLEndN6	NONE	653.70	542.50	115	Trial: 115
CLEndN6	NONE	639.40	532.40	115	Trial: 115
CLEndN6	NONE	622.60	554.20	116	Trial: 116
CLEndN6	NONE	611.00	539.30	116	Trial: 116
CLEndN6	NONE	639.10	529.80	116	Trial: 116
CLEndN6	NONE	632.30	540.50	117	Trial: 117
CLEndN6	NONE	639.80	523.50	117	Trial: 117
CLEndN6	NONE	622.00	555.40	118	Trial: 118
CLEndN6	NONE	642.40	526.70	118	Trial: 118
CLEndN6	NONE	609.70	516.50	118	Trial: 118
CLEndN6	NONE	632.20	539.30	119	Trial: 119
CLEndN6	NONE	640.30	528.90	119	Trial: 119
CLEndN6	NONE	543.40	517.00	119	Trial: 119
CLEndN6	NONE	587.50	520.40	119	Trial: 119
CLEndN6	NONE	623.20	526.50	119	Trial: 119
CLEndN6	NONE	644.30	568.50	120	Trial: 120
CLEndN6	NONE	644.90	548.10	120	Trial: 120
CLEndN6	NONE	638.10	529.30	120	Trial: 120
CLEndN6	NONE	631.10	556.90	121	Trial: 121
CLEndN6	NONE	622.40	549.50	121	Trial: 121
CLEndN6	NONE	644.10	544.00	121	Trial: 121
CLEndN6	NONE	635.90	524.80	121	Trial: 121
CLEndN6	NONE	639.20	489.20	122	Trial: 122
CLEndN6	NONE	637.40	527.60	122	Trial: 122
CLEndN6	NONE	625.10	525.70	122	Trial: 122
CLEndN6	NONE	636.40	522.20	122	Trial: 122
CLEndN6	NONE	635.00	533.00	123	Trial: 123
CLEndN6	NONE	635.60	514.90	123	Trial: 123
CLEndN6	NONE	624.90	531.10	124	Trial: 124
CLEndN6	NONE	645.20	527.00	124	Trial: 124
CLEndN6	NONE	637.80	519.50	124	Trial: 124
CLEndN6	NONE	616.90	526.10	125	Trial: 125
CLEndN6	NONE	635.40	514.20	125	Trial: 125
CLEndN6	NONE	646.10	513.70	126	Trial: 126
CLEndN6	NONE	632.50	515.20	126	Trial: 126
CLEndN6	NONE	632.60	513.10	126	Trial: 126
CLEndN6	NONE	640.10	520.00	127	Trial: 127
CLEndN6	NONE	627.60	517.80	127	Trial: 127
CLEndN6	NONE	630.40	519.40	127	Trial: 127
CLEndN6	NONE	618.40	517.60	127	Trial: 127
CLEndN6	NONE	626.60	535.90	128	Trial: 128
CLEndN6	NONE	644.80	533.90	128	Trial: 128
CLEndN6	NONE	637.70	527.10	128	Trial: 128
CLEndN6	NONE	619.10	541.90	129	Trial: 129
CLEndN6	NONE	641.80	518.10	129	Trial: 129
CLEndN6	NONE	294.60	526.10	130	Trial: 130
CLEndN6	NONE	498.00	540.20	130	Trial: 130
CLEndN6	NONE	599.10	525.50	130	Trial: 130
CLEndN6	NONE	663.20	528.40	130	Trial: 130
CLEndN6	NONE	626.70	515.00	130	Trial: 130
CLEndN6	NONE	666.10	531.30	131	Trial: 131
CLEndN6	NONE	649.70	533.80	131	Trial: 131
CLEndN6	NONE	636.20	513.40	131	Trial: 131
CLEndN6	NONE	619.40	508.70	131	Trial: 131
CLEndN6	NONE	628.90	534.70	132	Trial: 132
CLEndN6	NONE	642.90	525.10	132	Trial: 132
CLEndN6	NONE	675.60	516.10	132	Trial: 132
CLEndN6	NONE	639.50	512.70	132	Trial: 132
CLEndN6	NONE	635.00	544.60	133	Trial: 133
CLEndN6	NONE	641.40	522.00	133	Trial: 133
CLEndN6	NONE	609.50	538.40	134	Trial: 134
CLEndN6	NONE	624.40	521.30	134	Trial: 134
CLEndN6	NONE	640.40	516.70	134	Trial: 134
CLEndN6	NONE	636.70	515.10	134	Trial: 134
CLEndN6	NONE	628.00	546.50	135	Trial: 135
CLEndN6	NONE	643.10	531.90	135	Trial: 135
CLEndN6	NONE	678.20	530.90	135	Trial: 135
CLEndN6	NONE	653.70	530.90	135	Trial: 135
CLEndN6	NONE	643.60	534.80	135	Trial: 135
CLEndN6	NONE	635.20	550.40	136	Trial: 136
CLEndN6	NONE	637.30	523.40	136	Trial: 136
CLEndN6	NONE	614.40	550.70	137	Trial: 137
CLEndN6	NONE	640.60	537.30	137	Trial: 137
CLEndN6	NONE	647.00	526.40	137	Trial: 137
CLEndN6	NONE	643.00	525.10	137	Trial: 137
CLEndN6	NONE	629.30	569.30	138	Trial: 138
CLEndN6	NONE	646.50	557.00	138	Trial: 138
CLEndN6	NONE	637.60	524.70	138	Trial: 138
CLEndN6	NONE	588.40	542.60	139	Trial: 139
CLEndN6	NONE	620.90	538.60	139	Trial: 139
CLEndN6	NONE	640.70	516.00	139	Trial: 139
CLEndN6	NONE	669.10	532.50	140	Trial: 140
CLEndN6	NONE	643.40	534.40	140	Trial: 140
CLEndN6	NONE	637.80	529.60	140	Trial: 140
CLEndN6	NONE	638.50	537.10	141	Trial: 141
CLEndN6	NONE	653.20	529.00	141	Trial: 141
CLEndN6	NONE	632.50	525.30	141	Trial: 141
CLEndN6	NONE	626.60	546.20	142	Trial: 142
CLEndN6	NONE	643.30	534.30	142	Trial: 142
CLEndN6	NONE	638.00	527.30	142	Trial: 142
CLEndN6	NONE	578.90	525.20	142	Trial: 142
CLEndN6	NONE	608.30	522.90	142	Trial: 142
CLEndN6	NONE	624.70	548.20	143	Trial: 143
CLEndN6	NONE	633.10	518.70	143	Trial: 143
CLEndN6	NONE	631.30	535.30	144	Trial: 144
CLEndN6	NONE	652.80	543.10	144	Trial: 144
CLEndN6	NONE	636.10	526.70	144	Trial: 144
CLEndN6	NONE	629.60	558.50	145	Trial: 145
CLEndN6	NONE	633.60	527.90	145	Trial: 145
CLEndN6	NONE	619.00	530.30	146	Trial: 146
CLEndN6	NONE	631.40	519.30	146	Trial: 146
CLEndN6	NONE	620.80	520.00	147	Trial: 147
CLEndN6	NONE	643.10	511.10	147	Trial: 147
CLEndN6	NONE	619.00	525.30	148	Trial: 148
CLEndN6	NONE	629.30	518.50	148	Trial: 148
CLEndN6	NONE	633.10	516.70	148	Trial: 148
CLEndN6	NONE	650.00	548.30	149	Trial: 149
CLEndN6	NONE	662.30	544.50	149	Trial: 149
CLEndN6	NONE	637.20	526.50	149	Trial: 149
CLEndN6	NONE	667.60	539.40	150	Trial: 150
CLEndN6	NONE	623.00	527.40	150	Trial: 150
CLEndN6	NONE	642.80	536.90	150	Trial: 150
CLEndN6	NONE	629.70	520.20	150	Trial: 150
CLEndN6	NONE	638.10	541.00	151	Trial: 151
CLEndN6	NONE	628.80	518.70	151	Trial: 151
CLEndN6	NONE	623.80	515.70	151	Trial: 151
CLEndN6	NONE	680.70	530.20	152	Trial: 152
CLEndN6	NONE	652.80	537.20	152	Trial: 152
CLEndN6	NONE	685.70	479.20	152	Trial: 152
CLEndN6	NONE	658.40	514.40	152	Trial: 152
CLEndN6	NONE	635.50	534.40	152	Trial: 152
CLEndN6	NONE	631.50	623.20	153	Trial: 153
CLEndN6	NONE	640.70	569.90	153	Trial: 153
CLEndN6	NONE	637.90	524.10	153	Trial: 153
CLEndN6	NONE	635.80	525.70	153	Trial: 153
CLEndN6	NONE	619.10	545.50	154	Trial: 154
CLEndN6	NONE	635.20	546.80	154	Trial: 154
CLEndN6	NONE	640.00	537.20	154	Trial: 154
CLEndN6	NONE	652.90	563.40	155	Trial: 155
CLEndN6	NONE	612.00	557.90	155	Trial: 155
CLEndN6	NONE	639.60	538.70	155	Trial: 155
CLEndN6	NONE	607.00	559.10	156	Trial: 156
CLEndN6	NONE	650.70	538.20	156	Trial: 156
CLEndN6	NONE	637.80	532.30	156	Trial: 156
CLEndN6	NONE	612.30	544.30	157	Trial: 157
CLEndN6	NONE	631.30	546.90	157	Trial: 157
CLEndN6	NONE	636.90	535.80	157	Trial: 157
CLEndN6	NONE	646.70	548.80	158	Trial: 158
CLEndN6	NONE	640.40	537.60	158	Trial: 158
CLEndN6	NONE	637.90	534.20	159	Trial: 159
CLEndN6	NONE	624.20	544.80	160	Trial: 160
CLEndN6	NONE	638.40	527.40	160	Trial: 160
CLEndN6	NONE	638.60	553.30	161	Trial: 161
CLEndN6	NONE	643.00	546.30	161	Trial: 161
CLEndN6	NONE	640.80	548.20	161	Trial: 161
CLEndN6	NONE	613.90	559.70	162	Trial: 162
CLEndN6	NONE	635.50	547.50	162	Trial: 162
CLEndN6	NONE	622.90	554.90	163	Trial: 163
CLEndN6	NONE	631.40	546.70	163	Trial: 163
CLEndN6	NONE	636.90	582.60	164	Trial: 164
CLEndN6	NONE	651.80	558.70	164	Trial: 164
CLEndN6	NONE	639.00	533.10	164	Trial: 164
CLEndN6	NONE	638.90	543.80	165	Trial: 165
CLEndN6	NONE	638.90	527.00	165	Trial: 165
CLEndN6	NONE	627.50	563.30	166	Trial: 166
CLEndN6	NONE	640.70	542.00	166	Trial: 166
CLEndN6	NONE	644.60	531.20	166	Trial: 166
CLEndN6	NONE	680.80	553.10	167	Trial: 167
CLEndN6	NONE	657.30	547.50	167	Trial: 167
CLEndN6	NONE	643.20	535.20	167	Trial: 167
CLEndN6	NONE	643.50	535.20	168	Trial: 168
CLEndN6	NONE	611.20	580.60	169	Trial: 169
CLEndN6	NONE	619.90	556.30	169	Trial: 169
CLEndN6	NONE	645.30	541.50	169	Trial: 169
CLEndN6	NONE	627.50	538.90	170	Trial: 170
CLEndN6	NONE	630.10	529.30	170	Trial: 170
CLEndN6	NONE	675.90	561.40	171	Trial: 171
CLEndN6	NONE	644.10	539.30	171	Trial: 171
CLEndN6	NONE	630.20	552.10	172	Trial: 172
CLEndN6	NONE	621.00	546.80	172	Trial: 172
CLEndN6	NONE	645.80	549.30	172	Trial: 172
CLEndN6	NONE	656.00	544.70	172	Trial: 172
CLEndN6	NONE	638.00	537.50	172	Trial: 172
CLEndN6	NONE	641.20	552.60	173	Trial: 173
CLEndN6	NONE	627.60	549.20	173	Trial: 173
CLEndN6	NONE	650.20	544.50	173	Trial: 173
CLEndN6	NONE	638.10	531.70	173	Trial: 173
CLEndN6	NONE	638.20	564.80	174	Trial: 174
CLEndN6	NONE	638.80	537.00	174	Trial: 174
CLEndN6	NONE	625.40	554.10	175	Trial: 175
CLEndN6	NONE	644.40	534.60	175	Trial: 175
CLEndN6	NONE	637.00	535.70	176	Trial: 176
CLEndN6	NONE	652.30	535.50	176	Trial: 176
CLEndN6	NONE	637.70	528.70	176	Trial: 176
CLEndN6	NONE	641.40	568.90	177	Trial: 177
CLEndN6	NONE	637.50	536.80	177	Trial: 177
CLEndN6	NONE	645.90	548.00	178	Trial: 178
CLEndN6	NONE	628.50	531.60	178	Trial: 178
CLEndN6	NONE	640.80	539.00	179	Trial: 179
CLEndN6	NONE	613.10	545.40	180	Trial: 180
CLEndN6	NONE	626.60	530.00	180	Trial: 180
CLEndN6	NONE	633.20	561.80	181	Trial: 181
CLEndN6	NONE	645.60	536.20	181	Trial: 181
CLEndN6	NONE	651.90	547.10	182	Trial: 182
CLEndN6	NONE	642.10	528.00	182	Trial: 182
CLEndN6	NONE	619.20	516.90	182	Trial: 182
CLEndN6	NONE	620.80	551.70	183	Trial: 183
CLEndN6	NONE	632.70	542.40	183	Trial: 183
CLEndN6	NONE	607.10	547.20	184	Trial: 184
CLEndN6	NONE	617.70	544.80	184	Trial: 184
CLEndN6	NONE	637.50	526.20	184	Trial: 184
CLEndN6	NONE	622.50	528.10	184	Trial: 184
CLEndN6	NONE	635.10	563.50	185	Trial: 185
CLEndN6	NONE	633.20	534.50	185	Trial: 185
CLEndN6	NONE	573.40	560.20	186	Trial: 186
CLEndN6	NONE	602.80	553.70	186	Trial: 186
CLEndN6	NONE	649.20	546.80	186	Trial: 186
CLEndN6	NONE	647.40	538.90	186	Trial: 186
CLEndN6	NONE	633.20	534.40	186	Trial: 186
CLEndN6	NONE	632.20	559.10	187	Trial: 187
CLEndN6	NONE	644.90	545.60	187	Trial: 187
CLEndN6	NONE	660.10	535.50	188	Trial: 188
CLEndN6	NONE	643.90	537.30	188	Trial: 188
CLEndN6	NONE	627.00	536.60	188	Trial: 188
CLEndN6	NONE	631.60	567.80	189	Trial: 189
CLEndN6	NONE	639.10	543.10	189	Trial: 189
CLEndN6	NONE	639.70	563.00	190	Trial: 190
CLEndN6	NONE	647.20	548.90	190	Trial: 190
CLEndN6	NONE	640.10	534.70	190	Trial: 190
CLEndN6	NONE	636.00	576.40	191	Trial: 191
