RECORDING_SESSION_LABEL	TRIAL_LABEL	TRIAL_INDEX	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
LT5	Trial: 60	60	NONE	518.50	384.90
LT5	Trial: 61	61	NONE	512.80	389.40
LT5	Trial: 62	62	NONE	502.20	379.30
LT5	Trial: 62	62	NONE	510.90	376.50
LT5	Trial: 63	63	AFTER	515.50	389.90
LT5	Trial: 63	63	BEFORE	530.70	378.40
LT5	Trial: 63	63	NONE	517.30	383.00
LT5	Trial: 64	64	AFTER	516.80	380.60
LT5	Trial: 64	64	BEFORE	523.30	388.90
LT5	Trial: 65	65	NONE	514.00	384.30
LT5	Trial: 65	65	NONE	517.70	380.40
LT5	Trial: 65	65	NONE	523.20	379.20
LT5	Trial: 66	66	NONE	513.90	379.20
LT5	Trial: 67	67	NONE	523.80	370.80
LT5	Trial: 68	68	AFTER	517.30	380.60
LT5	Trial: 68	68	BEFORE	519.50	375.60
LT5	Trial: 69	69	NONE	518.20	384.70
LT5	Trial: 70	70	NONE	520.00	391.30
LT5	Trial: 70	70	NONE	526.40	378.70
LT5	Trial: 70	70	NONE	520.30	370.80
LT5	Trial: 70	70	NONE	521.10	369.50
LT5	Trial: 71	71	NONE	516.20	378.30
LT5	Trial: 72	72	NONE	516.40	382.50
LT5	Trial: 73	73	NONE	523.60	375.70
LT5	Trial: 74	74	NONE	521.90	383.10
LT5	Trial: 75	75	NONE	526.30	375.50
LT5	Trial: 76	76	NONE	524.00	377.00
LT5	Trial: 77	77	NONE	528.80	377.30
LT5	Trial: 78	78	NONE	520.60	375.00
LT5	Trial: 79	79	NONE	519.30	378.80
LT5	Trial: 80	80	NONE	521.40	372.30
LT5	Trial: 81	81	NONE	512.10	374.60
LT5	Trial: 81	81	NONE	525.30	366.30
LT5	Trial: 82	82	AFTER	518.90	364.90
LT5	Trial: 82	82	BEFORE	544.80	326.40
LT5	Trial: 83	83	NONE	513.70	375.60
LT5	Trial: 84	84	NONE	508.40	379.80
LT5	Trial: 84	84	NONE	526.30	371.80
LT5	Trial: 85	85	AFTER	521.70	378.30
LT5	Trial: 85	85	BEFORE	530.70	360.60
LT5	Trial: 86	86	NONE	525.50	373.90
LT5	Trial: 87	87	NONE	519.70	373.00
LT5	Trial: 88	88	NONE	518.10	374.70
LT5	Trial: 89	89	NONE	518.10	375.50
LT5	Trial: 89	89	NONE	540.10	365.10
LT5	Trial: 90	90	NONE	518.60	370.20
LT5	Trial: 90	90	NONE	526.40	370.60
LT5	Trial: 91	91	NONE	520.70	373.80
LT5	Trial: 92	92	NONE	516.20	373.00
LT5	Trial: 93	93	NONE	530.70	368.20
LT5	Trial: 94	94	NONE	514.00	372.40
LT5	Trial: 95	95	NONE	511.40	376.90
LT5	Trial: 96	96	NONE	519.10	373.60
LT5	Trial: 97	97	NONE	519.10	374.90
LT5	Trial: 98	98	NONE	517.40	377.20
LT5	Trial: 98	98	NONE	536.70	378.30
LT5	Trial: 99	99	NONE	527.10	377.50
LT5	Trial: 100	100	NONE	505.80	387.10
LT5	Trial: 100	100	NONE	517.10	374.70
LT5	Trial: 101	101	AFTER	527.30	378.70
LT5	Trial: 101	101	BEFORE	526.30	381.80
LT5	Trial: 102	102	NONE	518.50	355.20
LT5	Trial: 102	102	NONE	513.90	383.70
LT5	Trial: 103	103	NONE	521.10	373.80
LT5	Trial: 104	104	NONE	511.90	379.20
LT5	Trial: 105	105	AFTER	511.80	375.10
LT5	Trial: 105	105	BEFORE	526.20	353.60
LT5	Trial: 106	106	NONE	512.00	370.60
LT5	Trial: 107	107	NONE	523.10	371.30
LT5	Trial: 108	108	NONE	512.20	381.60
LT5	Trial: 109	109	AFTER	518.80	385.70
LT5	Trial: 109	109	BEFORE	523.90	388.60
LT5	Trial: 110	110	NONE	515.80	382.30
LT5	Trial: 110	110	NONE	525.00	371.20
LT5	Trial: 111	111	NONE	515.30	386.90
LT5	Trial: 112	112	NONE	509.50	385.20
LT5	Trial: 113	113	NONE	520.90	364.00
LT5	Trial: 114	114	NONE	523.60	364.40
LT5	Trial: 115	115	NONE	518.40	368.80
LT5	Trial: 116	116	NONE	525.00	378.40
LT5	Trial: 117	117	NONE	519.50	377.90
LT5	Trial: 117	117	NONE	513.30	358.10
LT5	Trial: 118	118	AFTER	504.60	380.10
LT5	Trial: 118	118	BEFORE	520.80	389.80
LT5	Trial: 119	119	NONE	526.40	374.40
LT5	Trial: 119	119	NONE	536.00	362.00
LT5	Trial: 120	120	NONE	512.80	383.80
LT5	Trial: 121	121	NONE	518.00	388.90
LT5	Trial: 122	122	NONE	523.70	317.10
LT5	Trial: 122	122	NONE	542.40	374.60
LT5	Trial: 122	122	NONE	530.10	368.90
LT5	Trial: 123	123	NONE	516.20	383.00
LT5	Trial: 123	123	NONE	506.40	380.40
LT5	Trial: 123	123	NONE	511.80	381.00
LT5	Trial: 123	123	NONE	505.70	375.40
LT5	Trial: 124	124	NONE	520.20	379.50
LT5	Trial: 125	125	NONE	521.00	374.20
LT5	Trial: 125	125	NONE	515.40	380.00
LT5	Trial: 126	126	NONE	515.20	384.00
LT5	Trial: 127	127	NONE	523.50	378.50
LT5	Trial: 128	128	NONE	502.30	384.20
LT5	Trial: 129	129	NONE	507.30	379.10
LT5	Trial: 130	130	NONE	514.80	379.00
LT5	Trial: 131	131	NONE	520.80	370.20
LT5	Trial: 131	131	NONE	514.40	371.40
LT5	Trial: 132	132	NONE	518.40	371.00
LT5	Trial: 133	133	NONE	518.60	378.80
LT5	Trial: 134	134	NONE	517.00	371.30
LT5	Trial: 134	134	NONE	516.20	367.40
LT5	Trial: 135	135	NONE	517.70	372.90
LT5	Trial: 136	136	NONE	518.60	380.00
LT5	Trial: 137	137	NONE	525.10	374.50
LT5	Trial: 138	138	NONE	524.70	371.00
LT5	Trial: 139	139	NONE	519.50	373.50
LT5	Trial: 140	140	NONE	511.90	389.10
LT5	Trial: 141	141	NONE	516.40	374.60
LT5	Trial: 141	141	NONE	503.80	371.00
LT5	Trial: 142	142	NONE	516.50	374.60
LT5	Trial: 143	143	NONE	514.20	375.90
LT5	Trial: 144	144	NONE	519.30	323.10
LT5	Trial: 144	144	NONE	522.40	386.00
LT5	Trial: 144	144	NONE	554.70	345.00
LT5	Trial: 144	144	NONE	526.40	386.20
LT5	Trial: 144	144	NONE	524.20	391.00
LT5	Trial: 145	145	NONE	519.00	371.10
LT5	Trial: 145	145	NONE	526.20	366.90
LT5	Trial: 146	146	NONE	517.10	373.80
LT5	Trial: 146	146	NONE	517.30	355.30
LT5	Trial: 147	147	NONE	518.70	375.90
LT5	Trial: 148	148	NONE	525.30	381.20
LT5	Trial: 149	149	NONE	522.10	392.60
LT5	Trial: 150	150	NONE	511.40	401.00
LT5	Trial: 151	151	NONE	509.90	378.20
LT5	Trial: 151	151	NONE	521.60	379.20
LT5	Trial: 152	152	NONE	523.90	378.50
LT5	Trial: 152	152	NONE	518.10	367.30
LT5	Trial: 153	153	NONE	516.80	371.60
LT5	Trial: 154	154	NONE	521.40	369.40
LT5	Trial: 154	154	NONE	531.70	351.90
LT5	Trial: 155	155	NONE	524.80	363.90
LT5	Trial: 155	155	NONE	525.40	352.30
LT5	Trial: 156	156	AFTER	512.80	379.50
LT5	Trial: 156	156	BEFORE	512.80	370.40
LT5	Trial: 156	156	NONE	516.50	371.80
LT5	Trial: 157	157	NONE	527.50	364.10
LT5	Trial: 158	158	NONE	506.70	373.20
LT5	Trial: 158	158	NONE	510.60	374.80
LT5	Trial: 158	158	NONE	510.60	372.80
LT5	Trial: 159	159	NONE	511.00	379.00
LT5	Trial: 159	159	NONE	514.90	377.70
LT5	Trial: 160	160	NONE	513.20	382.60
LT5	Trial: 160	160	NONE	524.30	385.60
LT5	Trial: 160	160	NONE	527.50	373.80
