RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	TRIAL_INDEX	TRIAL_LABEL
18ZK4	NONE	503.60	390.00	770	1864	134	Trial: 134
18ZK4	NONE	472.90	388.10	1876	2088	134	Trial: 134
18ZK4	NONE	509.50	390.10	7	2079	135	Trial: 135
18ZK4	NONE	512.90	394.60	7	2097	136	Trial: 136
18ZK4	NONE	507.40	399.40	7	2088	137	Trial: 137
18ZK4	NONE	512.80	389.40	7	2078	138	Trial: 138
18ZK4	NONE	502.20	398.80	7	1975	139	Trial: 139
18ZK4	NONE	555.10	400.60	1996	2088	139	Trial: 139
18ZK4	NONE	503.70	396.90	7	2082	140	Trial: 140
18ZK4	NONE	511.50	380.00	7	1853	141	Trial: 141
18ZK4	NONE	515.80	386.20	7	2088	142	Trial: 142
18ZK4	NONE	508.00	395.60	7	1802	143	Trial: 143
18ZK4	NONE	505.00	396.80	1810	2091	143	Trial: 143
18ZK4	NONE	508.30	393.10	7	2079	144	Trial: 144
18ZK4	NONE	529.20	318.80	7	120	145	Trial: 145
18ZK4	AFTER	509.30	388.90	143	583	145	Trial: 145
18ZK4	BEFORE	523.40	390.20	747	2083	145	Trial: 145
18ZK4	NONE	517.80	362.00	7	201	146	Trial: 146
18ZK4	NONE	507.30	382.60	219	2081	146	Trial: 146
18ZK4	NONE	508.60	393.20	7	2088	147	Trial: 147
18ZK4	NONE	509.10	400.40	7	2085	148	Trial: 148
18ZK4	NONE	512.50	388.40	7	1889	149	Trial: 149
18ZK4	NONE	488.20	432.60	1905	2079	149	Trial: 149
18ZK4	NONE	501.00	389.10	7	2080	150	Trial: 150
18ZK4	NONE	500.20	390.00	7	2084	151	Trial: 151
18ZK4	NONE	511.70	392.20	7	1970	152	Trial: 152
18ZK4	NONE	552.40	401.80	1989	2093	152	Trial: 152
18ZK4	NONE	502.20	382.50	7	2086	153	Trial: 153
18ZK4	NONE	510.80	378.30	7	1928	154	Trial: 154
18ZK4	NONE	380.30	308.70	1983	2089	154	Trial: 154
18ZK4	NONE	516.90	390.70	7	2085	155	Trial: 155
18ZK4	NONE	509.70	380.40	7	2079	156	Trial: 156
18ZK4	NONE	505.40	392.30	7	1836	157	Trial: 157
18ZK4	NONE	524.90	441.00	1859	2079	157	Trial: 157
18ZK4	NONE	516.10	384.70	7	2087	158	Trial: 158
18ZK4	NONE	507.10	375.10	7	2079	159	Trial: 159
18ZK4	NONE	508.30	392.70	7	2077	160	Trial: 160
18ZK4	NONE	509.60	377.50	7	2078	161	Trial: 161
18ZK4	NONE	511.50	384.40	7	2084	162	Trial: 162
18ZK4	NONE	506.90	395.10	7	2088	163	Trial: 163
18ZK4	NONE	517.50	384.10	7	2079	164	Trial: 164
18ZK4	NONE	509.50	395.60	7	2095	165	Trial: 165
18ZK4	NONE	518.70	387.80	7	2078	166	Trial: 166
18ZK4	NONE	512.50	388.50	7	1847	167	Trial: 167
18ZK4	NONE	478.50	421.90	1866	2099	167	Trial: 167
18ZK4	AFTER	508.00	387.30	7	505	168	Trial: 168
18ZK4	BEFORE	512.20	384.20	834	2094	168	Trial: 168
18ZK4	NONE	509.20	387.80	7	283	169	Trial: 169
18ZK4	NONE	505.40	387.40	291	2079	169	Trial: 169
18ZK4	NONE	503.80	388.80	7	2092	170	Trial: 170
18ZK4	NONE	507.80	388.70	7	2087	171	Trial: 171
18ZK4	NONE	514.50	389.00	7	647	172	Trial: 172
18ZK4	NONE	517.50	395.40	657	2080	172	Trial: 172
18ZK4	NONE	511.50	389.20	7	2080	173	Trial: 173
18ZK4	NONE	509.70	402.30	7	2098	174	Trial: 174
18ZK4	NONE	512.20	395.00	7	2087	175	Trial: 175
18ZK4	NONE	515.60	392.70	7	1969	176	Trial: 176
18ZK4	NONE	499.50	377.40	1984	2089	176	Trial: 176
18ZK4	NONE	518.60	383.40	7	447	177	Trial: 177
18ZK4	NONE	510.80	379.60	456	687	177	Trial: 177
18ZK4	NONE	526.90	387.10	694	1734	177	Trial: 177
18ZK4	NONE	513.10	380.40	1744	2016	177	Trial: 177
18ZK4	NONE	527.50	384.40	2027	2085	177	Trial: 177
18ZK4	NONE	514.50	389.40	7	1874	178	Trial: 178
18ZK4	NONE	507.10	385.00	1891	2087	178	Trial: 178
18ZK4	NONE	515.90	381.60	7	2092	179	Trial: 179
18ZK4	NONE	511.90	373.60	7	1681	180	Trial: 180
18ZK4	NONE	479.70	332.70	1706	2086	180	Trial: 180
18ZK4	NONE	515.40	333.10	7	246	181	Trial: 181
18ZK4	NONE	496.20	359.30	263	2083	181	Trial: 181
18ZK4	NONE	510.40	380.90	7	2084	182	Trial: 182
18ZK4	NONE	512.30	388.50	7	1849	183	Trial: 183
18ZK4	NONE	493.80	316.20	1876	2089	183	Trial: 183
18ZK4	NONE	509.60	389.20	7	2078	184	Trial: 184
18ZK4	NONE	511.60	403.40	7	2078	185	Trial: 185
18ZK4	NONE	514.10	397.10	7	1643	186	Trial: 186
18ZK4	NONE	480.30	398.90	1662	1872	186	Trial: 186
18ZK4	NONE	452.80	398.50	1886	2089	186	Trial: 186
18ZK4	NONE	509.40	385.40	7	2079	187	Trial: 187
18ZK4	NONE	507.90	379.40	7	2092	188	Trial: 188
18ZK4	NONE	515.90	381.40	7	1646	189	Trial: 189
18ZK4	NONE	487.30	387.30	1663	2088	189	Trial: 189
18ZK4	NONE	504.10	380.30	7	2081	190	Trial: 190
18ZK4	NONE	512.70	375.40	7	2092	191	Trial: 191
18ZK4	NONE	514.30	386.10	7	2079	192	Trial: 192
18ZK4	NONE	520.10	397.20	7	362	193	Trial: 193
18ZK4	NONE	504.30	380.80	370	2079	193	Trial: 193
18ZK4	NONE	480.10	379.50	99	526	194	Trial: 194
18ZK4	NONE	525.30	369.90	784	804	194	Trial: 194
18ZK4	NONE	536.30	388.30	992	1018	194	Trial: 194
18ZK4	NONE	533.20	426.30	1080	1199	194	Trial: 194
18ZK4	NONE	533.80	377.30	1241	1349	194	Trial: 194
18ZK4	NONE	524.50	472.40	1591	2033	194	Trial: 194
18ZK4	NONE	515.80	428.70	2043	2089	194	Trial: 194
18ZK4	NONE	512.80	378.60	7	2086	195	Trial: 195
18ZK4	NONE	510.50	381.10	7	2088	196	Trial: 196
18ZK4	NONE	515.70	394.60	7	2082	197	Trial: 197
18ZK4	NONE	506.50	385.50	7	2015	198	Trial: 198
18ZK4	NONE	483.40	332.80	2040	2079	198	Trial: 198
18ZK4	NONE	515.70	390.90	7	2078	199	Trial: 199
18ZK4	NONE	515.60	394.40	7	2088	200	Trial: 200
18ZK4	NONE	500.10	386.60	7	2084	201	Trial: 201
18ZK4	NONE	524.30	377.90	7	531	202	Trial: 202
18ZK4	NONE	513.90	366.50	541	757	202	Trial: 202
18ZK4	NONE	528.30	385.50	764	2088	202	Trial: 202
18ZK4	NONE	516.40	372.70	7	2080	203	Trial: 203
18ZK4	NONE	512.50	387.20	7	2089	204	Trial: 204
18ZK4	NONE	489.40	389.10	7	291	205	Trial: 205
18ZK4	NONE	514.80	401.40	305	2083	205	Trial: 205
18ZK4	NONE	517.10	393.00	7	2082	206	Trial: 206
18ZK4	NONE	512.00	383.20	7	2034	207	Trial: 207
18ZK4	NONE	510.60	366.30	2052	2088	207	Trial: 207
18ZK4	NONE	503.90	390.70	7	2091	208	Trial: 208
18ZK4	NONE	509.40	384.30	7	2088	209	Trial: 209
18ZK4	NONE	512.90	388.70	7	1907	210	Trial: 210
18ZK4	NONE	504.90	381.70	1915	2079	210	Trial: 210
18ZK4	NONE	507.00	391.70	7	2088	211	Trial: 211
18ZK4	NONE	510.60	392.90	7	2078	212	Trial: 212
18ZK4	NONE	512.10	379.30	7	2088	213	Trial: 213
18ZK4	NONE	505.20	381.90	7	2088	214	Trial: 214
18ZK4	NONE	507.20	394.80	7	2091	215	Trial: 215
18ZK4	NONE	511.90	386.10	7	2051	216	Trial: 216
18ZK4	NONE	506.40	366.10	7	2078	217	Trial: 217
18ZK4	NONE	504.20	391.60	7	2083	218	Trial: 218
18ZK4	NONE	515.50	379.60	7	605	219	Trial: 219
18ZK4	NONE	502.00	371.00	615	2035	219	Trial: 219
18ZK4	NONE	498.00	389.20	2044	2087	219	Trial: 219
18ZK4	NONE	523.20	376.20	7	340	220	Trial: 220
18ZK4	NONE	522.20	383.90	351	2088	220	Trial: 220
18ZK4	NONE	504.80	376.90	7	2078	221	Trial: 221
18ZK4	NONE	516.50	405.20	7	2078	222	Trial: 222
18ZK4	NONE	515.20	393.20	7	2078	223	Trial: 223
18ZK4	NONE	513.10	383.50	7	2088	224	Trial: 224
18ZK4	NONE	513.90	387.30	7	1800	225	Trial: 225
18ZK4	NONE	507.00	388.40	1808	2079	225	Trial: 225
18ZK4	NONE	510.00	384.10	7	2087	226	Trial: 226
18ZK4	NONE	514.30	387.10	7	2087	227	Trial: 227
18ZK4	AFTER	504.10	375.60	7	488	228	Trial: 228
18ZK4	BEFORE	501.50	327.40	794	943	228	Trial: 228
18ZK4	NONE	507.80	356.40	955	1676	228	Trial: 228
18ZK4	NONE	494.60	359.40	1684	2079	228	Trial: 228
18ZK4	NONE	508.70	388.40	7	314	229	Trial: 229
18ZK4	NONE	515.10	361.40	335	447	229	Trial: 229
18ZK4	NONE	515.30	366.80	459	2088	229	Trial: 229
18ZK4	NONE	514.00	382.80	7	632	230	Trial: 230
18ZK4	NONE	523.10	354.80	650	1620	230	Trial: 230
18ZK4	NONE	530.60	399.00	1634	2080	230	Trial: 230
18ZK4	AFTER	521.20	367.70	7	351	231	Trial: 231
18ZK4	BEFORE	520.20	339.40	767	1056	231	Trial: 231
18ZK4	NONE	512.10	384.70	1067	2082	231	Trial: 231
18ZK4	NONE	507.80	387.80	7	2088	232	Trial: 232
18ZK4	NONE	506.30	392.20	7	2084	233	Trial: 233
18ZK4	NONE	519.40	394.10	7	2084	234	Trial: 234
18ZK4	NONE	511.20	391.70	7	2085	235	Trial: 235
18ZK4	NONE	510.30	391.00	7	1923	236	Trial: 236
18ZK4	NONE	505.30	390.20	1931	2088	236	Trial: 236
18ZK4	NONE	509.40	407.20	7	2079	237	Trial: 237
18ZK4	NONE	520.70	391.70	7	2079	238	Trial: 238
18ZK4	NONE	514.50	388.40	7	306	239	Trial: 239
18ZK4	NONE	515.60	382.00	315	2079	239	Trial: 239
18ZK4	NONE	513.50	376.90	7	920	240	Trial: 240
18ZK4	NONE	514.30	375.00	932	2078	240	Trial: 240
18ZK4	NONE	504.40	399.00	7	2081	241	Trial: 241
18ZK4	NONE	511.30	395.20	7	260	242	Trial: 242
18ZK4	NONE	508.30	379.90	274	2078	242	Trial: 242
18ZK4	NONE	504.30	395.20	7	1444	243	Trial: 243
18ZK4	NONE	499.30	398.40	1454	2046	243	Trial: 243
18ZK4	AFTER	507.00	381.60	7	148	244	Trial: 244
18ZK4	BEFORE	515.60	346.30	444	489	244	Trial: 244
18ZK4	NONE	506.70	364.20	504	2079	244	Trial: 244
18ZK4	NONE	511.70	396.40	7	2087	245	Trial: 245
18ZK4	AFTER	508.90	393.00	7	783	246	Trial: 246
18ZK4	BEFORE	504.10	403.70	1033	2078	246	Trial: 246
18ZK4	NONE	501.80	388.10	7	2078	247	Trial: 247
18ZK4	NONE	501.90	403.80	7	2079	248	Trial: 248
18ZK4	NONE	515.10	398.80	7	2088	249	Trial: 249
18ZK4	NONE	509.10	400.60	7	2089	250	Trial: 250
18ZK4	NONE	511.20	387.90	7	2078	251	Trial: 251
18ZK4	NONE	513.60	388.70	7	2085	252	Trial: 252
18ZK4	NONE	511.70	395.10	7	1809	253	Trial: 253
18ZK4	NONE	502.40	400.10	7	487	254	Trial: 254
18ZK4	NONE	502.10	391.90	499	2081	254	Trial: 254
18ZK4	NONE	508.60	379.30	7	2086	255	Trial: 255
18ZK4	NONE	513.40	385.30	7	306	256	Trial: 256
18ZK4	NONE	512.10	403.90	318	1543	256	Trial: 256
18ZK4	NONE	472.90	407.50	1565	2079	256	Trial: 256
18ZK4	NONE	508.40	380.30	102	2085	257	Trial: 257
18ZK4	NONE	507.70	383.60	7	2082	258	Trial: 258
18ZK4	NONE	512.10	390.30	7	2078	259	Trial: 259
18ZK4	NONE	519.10	390.50	7	409	260	Trial: 260
18ZK4	NONE	514.40	385.30	420	1974	260	Trial: 260
18ZK4	NONE	506.20	387.20	1982	2087	260	Trial: 260
18ZK4	NONE	507.10	386.70	7	1939	261	Trial: 261
18ZK4	NONE	468.00	439.80	1962	2078	261	Trial: 261
18ZK4	NONE	518.00	382.50	77	2081	262	Trial: 262
18ZK4	NONE	518.90	392.30	7	2079	263	Trial: 263
18ZK4	NONE	512.40	392.20	7	2079	264	Trial: 264
18ZK4	NONE	512.80	400.20	7	2084	265	Trial: 265
18ZK4	NONE	514.40	378.70	7	2078	266	Trial: 266
18ZK4	NONE	502.80	384.90	7	2083	267	Trial: 267
18ZK4	NONE	507.70	384.60	7	2078	268	Trial: 268
18ZK4	NONE	512.60	368.20	7	276	269	Trial: 269
18ZK4	NONE	517.10	427.40	302	2088	269	Trial: 269
18ZK4	NONE	509.20	396.20	7	2081	270	Trial: 270
18ZK4	AFTER	509.40	385.60	7	568	271	Trial: 271
18ZK4	BEFORE	511.10	383.80	780	1599	271	Trial: 271
18ZK4	NONE	497.60	385.50	1612	2088	271	Trial: 271
18ZK4	NONE	506.50	386.10	7	2087	272	Trial: 272
18ZK4	NONE	522.80	387.90	7	2077	273	Trial: 273
18ZK4	NONE	513.20	388.00	7	2079	274	Trial: 274
18ZK4	NONE	510.10	381.50	7	2079	275	Trial: 275
18ZK4	NONE	501.60	400.00	7	2078	276	Trial: 276
18ZK4	NONE	506.80	390.80	7	2085	277	Trial: 277
18ZK4	NONE	503.90	390.80	7	2078	278	Trial: 278
18ZK4	NONE	507.20	389.20	7	2079	279	Trial: 279
18ZK4	NONE	503.30	380.20	7	2078	280	Trial: 280
18ZK4	AFTER	508.80	385.70	7	580	281	Trial: 281
18ZK4	BEFORE	506.30	343.30	863	1039	281	Trial: 281
18ZK4	NONE	516.10	380.40	1049	1637	281	Trial: 281
18ZK4	NONE	511.50	385.10	1644	2079	281	Trial: 281
18ZK4	NONE	512.20	398.60	7	2079	282	Trial: 282
18ZK4	NONE	509.90	396.80	7	2089	283	Trial: 283
18ZK4	NONE	520.60	385.00	7	2088	284	Trial: 284
18ZK4	NONE	506.30	400.10	7	2088	285	Trial: 285
18ZK4	NONE	505.90	387.80	7	329	286	Trial: 286
18ZK4	NONE	509.90	386.30	336	2081	286	Trial: 286
18ZK4	NONE	516.10	377.00	7	2080	287	Trial: 287
18ZK4	NONE	521.50	394.20	7	2086	288	Trial: 288
18ZK4	NONE	514.70	388.50	7	2084	289	Trial: 289
18ZK4	NONE	515.40	383.30	7	542	290	Trial: 290
18ZK4	NONE	517.90	376.50	550	2078	290	Trial: 290
18ZK4	NONE	518.00	384.80	7	277	291	Trial: 291
18ZK4	NONE	511.50	439.00	298	2089	291	Trial: 291
18ZK4	NONE	514.80	391.20	7	2079	292	Trial: 292
18ZK4	NONE	508.20	396.00	7	2090	293	Trial: 293
18ZK4	NONE	513.70	389.80	7	2081	294	Trial: 294
18ZK4	NONE	506.70	409.50	7	2088	295	Trial: 295
18ZK4	NONE	507.70	401.40	7	2080	296	Trial: 296
18ZK4	NONE	516.10	393.40	7	1901	297	Trial: 297
18ZK4	NONE	512.00	391.80	1909	2078	297	Trial: 297
18ZK4	NONE	506.60	403.10	7	2085	298	Trial: 298
18ZK4	NONE	520.90	396.20	7	2078	299	Trial: 299
18ZK4	NONE	495.10	398.10	9	2078	300	Trial: 300
18ZK4	NONE	518.90	385.00	7	2083	301	Trial: 301
18ZK4	NONE	511.50	384.70	7	1489	302	Trial: 302
18ZK4	NONE	486.00	388.90	1509	1827	302	Trial: 302
18ZK4	NONE	512.80	388.50	1841	2086	302	Trial: 302
18ZK4	NONE	504.90	388.70	7	1336	303	Trial: 303
18ZK4	NONE	510.20	354.50	1349	2079	303	Trial: 303
18ZK4	NONE	507.90	392.90	7	2079	304	Trial: 304
18ZK4	NONE	512.60	390.20	7	2081	305	Trial: 305
18ZK4	NONE	511.80	394.10	7	2080	306	Trial: 306
18ZK4	NONE	508.80	393.60	7	2088	307	Trial: 307
18ZK4	NONE	511.40	389.10	7	2082	308	Trial: 308
18ZK4	NONE	506.20	391.40	7	2078	309	Trial: 309
18ZK4	NONE	501.90	404.40	7	2078	310	Trial: 310
18ZK4	NONE	512.50	390.20	7	2078	311	Trial: 311
18ZK4	NONE	511.00	397.00	7	2079	312	Trial: 312
18ZK4	NONE	505.80	387.70	7	2083	313	Trial: 313
18ZK4	NONE	510.10	398.60	7	2081	314	Trial: 314
18ZK4	NONE	508.10	371.70	7	2078	315	Trial: 315
18ZK4	NONE	510.20	402.10	7	2079	316	Trial: 316
18ZK4	NONE	509.40	396.00	7	2082	317	Trial: 317
18ZK4	NONE	509.00	384.00	7	551	318	Trial: 318
18ZK4	NONE	511.50	377.10	558	2087	318	Trial: 318
