RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	TRIAL_INDEX	TRIAL_LABEL
18CH5	NONE	539.90	390.90	566	739	21	Trial: 21
18CH5	NONE	528.60	396.30	750	2083	21	Trial: 21
18CH5	NONE	509.50	384.70	7	2078	22	Trial: 22
18CH5	NONE	510.20	385.80	7	2078	23	Trial: 23
18CH5	NONE	519.90	381.20	7	2078	24	Trial: 24
18CH5	NONE	515.20	380.90	7	2077	25	Trial: 25
18CH5	NONE	508.30	390.80	7	658	26	Trial: 26
18CH5	NONE	508.10	391.30	677	2081	26	Trial: 26
18CH5	AFTER	514.90	389.50	7	242	27	Trial: 27
18CH5	BEFORE	517.20	386.10	461	2088	27	Trial: 27
18CH5	NONE	533.30	386.60	7	1527	28	Trial: 28
18CH5	NONE	504.80	393.10	1585	1609	28	Trial: 28
18CH5	NONE	514.50	370.70	1635	1823	28	Trial: 28
18CH5	NONE	515.60	374.40	1840	1922	28	Trial: 28
18CH5	NONE	515.10	396.30	1991	2085	28	Trial: 28
18CH5	NONE	515.10	384.80	7	576	29	Trial: 29
18CH5	NONE	503.90	386.70	583	2079	29	Trial: 29
18CH5	NONE	511.70	378.60	7	403	30	Trial: 30
18CH5	NONE	514.10	383.40	417	2079	30	Trial: 30
18CH5	NONE	510.60	383.80	7	40	31	Trial: 31
18CH5	NONE	507.80	394.80	57	2079	31	Trial: 31
18CH5	NONE	514.40	374.60	7	86	32	Trial: 32
18CH5	NONE	527.00	375.50	95	254	32	Trial: 32
18CH5	NONE	584.10	388.40	277	404	32	Trial: 32
18CH5	NONE	613.80	388.10	427	586	32	Trial: 32
18CH5	NONE	537.30	405.00	612	815	32	Trial: 32
18CH5	NONE	497.50	386.30	836	2079	32	Trial: 32
18CH5	NONE	520.50	367.80	7	268	33	Trial: 33
18CH5	NONE	515.00	354.10	276	954	33	Trial: 33
18CH5	NONE	532.40	358.20	974	2084	33	Trial: 33
18CH5	NONE	515.40	385.10	7	2093	34	Trial: 34
18CH5	NONE	520.30	386.50	7	2096	35	Trial: 35
18CH5	NONE	508.10	401.10	7	2086	36	Trial: 36
18CH5	NONE	507.90	388.40	7	868	37	Trial: 37
18CH5	NONE	513.20	393.10	878	1108	37	Trial: 37
18CH5	NONE	502.80	396.60	1116	2078	37	Trial: 37
18CH5	NONE	509.40	392.50	7	2088	38	Trial: 38
18CH5	NONE	512.40	374.70	7	2079	39	Trial: 39
18CH5	NONE	536.10	376.70	7	767	40	Trial: 40
18CH5	NONE	552.00	360.40	779	2079	40	Trial: 40
18CH5	NONE	505.30	383.60	7	2082	41	Trial: 41
18CH5	NONE	516.10	396.20	7	2093	42	Trial: 42
18CH5	NONE	520.00	374.90	175	310	43	Trial: 43
18CH5	AFTER	512.10	383.50	320	676	43	Trial: 43
18CH5	BOTH	506.40	377.60	882	1294	43	Trial: 43
18CH5	BEFORE	499.50	364.20	1489	2079	43	Trial: 43
18CH5	NONE	512.20	382.40	7	2077	44	Trial: 44
18CH5	NONE	510.10	386.70	7	575	45	Trial: 45
18CH5	NONE	507.50	395.30	582	1993	45	Trial: 45
18CH5	NONE	651.80	485.90	2037	2078	45	Trial: 45
18CH5	NONE	511.50	380.10	7	2079	46	Trial: 46
18CH5	NONE	507.60	390.00	7	2079	47	Trial: 47
18CH5	NONE	519.50	375.80	7	460	48	Trial: 48
18CH5	NONE	514.40	393.50	472	2078	48	Trial: 48
18CH5	NONE	507.00	391.50	7	737	49	Trial: 49
18CH5	NONE	522.50	385.30	748	2078	49	Trial: 49
18CH5	NONE	497.50	392.50	7	175	50	Trial: 50
18CH5	NONE	515.70	384.80	188	353	50	Trial: 50
18CH5	NONE	508.50	406.60	366	1809	50	Trial: 50
18CH5	NONE	462.50	362.20	1835	2088	50	Trial: 50
18CH5	NONE	516.70	374.70	7	1919	51	Trial: 51
18CH5	NONE	589.50	389.70	1942	2078	51	Trial: 51
18CH5	NONE	507.80	378.50	7	2086	52	Trial: 52
18CH5	NONE	533.70	380.40	7	686	53	Trial: 53
18CH5	NONE	534.40	366.20	695	2079	53	Trial: 53
18CH5	NONE	516.90	377.40	7	562	54	Trial: 54
18CH5	NONE	526.40	384.50	578	811	54	Trial: 54
18CH5	NONE	514.80	382.00	828	2089	54	Trial: 54
18CH5	NONE	517.10	380.50	7	961	55	Trial: 55
18CH5	NONE	528.90	390.40	979	2079	55	Trial: 55
18CH5	NONE	510.50	386.80	7	331	56	Trial: 56
18CH5	NONE	505.60	394.70	338	2089	56	Trial: 56
18CH5	AFTER	511.00	376.80	7	303	57	Trial: 57
18CH5	BEFORE	525.30	356.60	564	597	57	Trial: 57
18CH5	NONE	509.60	375.80	611	965	57	Trial: 57
18CH5	NONE	516.80	378.90	974	2079	57	Trial: 57
18CH5	NONE	511.20	376.70	7	1964	58	Trial: 58
18CH5	NONE	634.60	434.00	1998	2079	58	Trial: 58
18CH5	NONE	515.50	391.90	7	1883	59	Trial: 59
18CH5	NONE	688.60	405.30	1925	2016	59	Trial: 59
18CH5	NONE	834.30	432.90	2050	2079	59	Trial: 59
18CH5	NONE	515.80	387.90	7	1799	60	Trial: 60
18CH5	NONE	554.50	341.50	1819	1997	60	Trial: 60
18CH5	NONE	665.20	310.50	2027	2078	60	Trial: 60
18CH5	NONE	525.30	365.20	8	79	61	Trial: 61
18CH5	NONE	506.40	374.60	90	1936	61	Trial: 61
18CH5	NONE	631.30	387.00	1977	2078	61	Trial: 61
18CH5	NONE	504.50	387.20	7	2079	62	Trial: 62
18CH5	NONE	520.40	376.50	7	692	63	Trial: 63
18CH5	NONE	509.90	364.60	701	835	63	Trial: 63
18CH5	NONE	523.20	360.30	844	2078	63	Trial: 63
18CH5	AFTER	525.40	369.90	7	317	64	Trial: 64
18CH5	BEFORE	522.60	355.20	624	650	64	Trial: 64
18CH5	NONE	532.00	368.10	659	884	64	Trial: 64
18CH5	NONE	518.50	374.60	893	1892	64	Trial: 64
18CH5	NONE	561.40	423.40	1916	2091	64	Trial: 64
18CH5	NONE	498.80	394.20	7	2088	65	Trial: 65
18CH5	NONE	528.70	370.30	7	2089	66	Trial: 66
18CH5	NONE	517.80	386.80	7	2078	67	Trial: 67
18CH5	NONE	504.10	387.10	7	2079	68	Trial: 68
18CH5	NONE	510.50	390.30	7	2090	69	Trial: 69
18CH5	NONE	514.90	367.80	7	243	70	Trial: 70
18CH5	NONE	512.70	373.30	251	2013	70	Trial: 70
18CH5	NONE	565.00	384.80	2039	2089	70	Trial: 70
18CH5	AFTER	508.80	387.10	7	412	71	Trial: 71
18CH5	BEFORE	500.40	388.80	636	1739	71	Trial: 71
18CH5	NONE	570.70	399.40	1764	2079	71	Trial: 71
18CH5	NONE	523.00	382.30	7	241	72	Trial: 72
18CH5	NONE	516.70	387.00	249	513	72	Trial: 72
18CH5	NONE	516.80	391.30	520	2043	72	Trial: 72
18CH5	NONE	509.70	384.40	7	1810	73	Trial: 73
18CH5	NONE	570.30	434.20	1836	2078	73	Trial: 73
18CH5	NONE	498.00	394.30	7	2025	74	Trial: 74
18CH5	NONE	515.40	383.30	7	1851	75	Trial: 75
18CH5	NONE	781.30	381.40	1899	2078	75	Trial: 75
18CH5	NONE	513.00	381.50	7	2088	76	Trial: 76
18CH5	NONE	505.90	375.90	7	1924	77	Trial: 77
18CH5	NONE	384.50	346.60	1962	2078	77	Trial: 77
18CH5	NONE	503.10	378.50	7	39	78	Trial: 78
18CH5	NONE	510.70	380.40	46	333	78	Trial: 78
18CH5	NONE	508.20	389.20	341	677	78	Trial: 78
18CH5	NONE	508.90	394.90	695	2079	78	Trial: 78
18CH5	NONE	506.40	379.20	7	326	79	Trial: 79
18CH5	NONE	513.10	377.60	348	519	79	Trial: 79
18CH5	NONE	501.10	396.00	529	2078	79	Trial: 79
18CH5	NONE	514.00	382.90	7	2088	80	Trial: 80
18CH5	NONE	505.10	382.30	7	455	81	Trial: 81
18CH5	NONE	515.90	367.40	466	604	81	Trial: 81
18CH5	NONE	503.30	383.00	612	1955	81	Trial: 81
18CH5	NONE	759.20	371.00	2006	2088	81	Trial: 81
18CH5	NONE	499.70	382.10	7	245	82	Trial: 82
18CH5	NONE	510.50	379.40	252	549	82	Trial: 82
18CH5	NONE	503.50	386.00	557	766	82	Trial: 82
18CH5	NONE	507.20	390.20	777	2088	82	Trial: 82
18CH5	NONE	514.80	374.60	7	1869	83	Trial: 83
18CH5	NONE	620.40	480.70	1920	2079	83	Trial: 83
18CH5	NONE	514.00	382.40	7	320	84	Trial: 84
18CH5	NONE	521.10	374.30	327	2031	84	Trial: 84
18CH5	NONE	514.00	393.70	7	243	85	Trial: 85
18CH5	NONE	504.40	385.70	251	564	85	Trial: 85
18CH5	NONE	515.40	369.40	575	752	85	Trial: 85
18CH5	NONE	513.80	379.50	760	2079	85	Trial: 85
18CH5	NONE	520.60	368.10	7	233	86	Trial: 86
18CH5	AFTER	509.50	383.70	246	281	86	Trial: 86
18CH5	BEFORE	522.40	387.00	597	741	86	Trial: 86
18CH5	NONE	510.10	405.70	754	906	86	Trial: 86
18CH5	NONE	521.10	401.80	915	2079	86	Trial: 86
18CH5	NONE	518.40	378.90	7	1013	87	Trial: 87
18CH5	NONE	512.80	365.00	1030	1975	87	Trial: 87
18CH5	NONE	576.00	357.90	2000	2079	87	Trial: 87
18CH5	NONE	512.40	384.10	7	471	88	Trial: 88
18CH5	NONE	502.60	392.10	478	2078	88	Trial: 88
18CH5	NONE	517.10	385.60	7	2079	89	Trial: 89
18CH5	NONE	508.00	386.90	7	354	90	Trial: 90
18CH5	NONE	497.00	385.80	362	602	90	Trial: 90
18CH5	NONE	501.80	389.60	610	930	90	Trial: 90
18CH5	NONE	497.70	388.40	942	1974	90	Trial: 90
18CH5	NONE	703.90	454.70	2029	2077	90	Trial: 90
18CH5	NONE	514.80	388.70	7	230	91	Trial: 91
18CH5	NONE	505.80	397.20	238	854	91	Trial: 91
18CH5	NONE	503.30	399.30	863	2089	91	Trial: 91
18CH5	NONE	511.90	392.90	7	1790	92	Trial: 92
18CH5	NONE	621.20	549.30	1843	1995	92	Trial: 92
18CH5	NONE	700.80	493.30	2021	2079	92	Trial: 92
18CH5	NONE	501.50	383.70	7	1706	93	Trial: 93
18CH5	NONE	348.50	346.00	1747	2089	93	Trial: 93
18CH5	NONE	498.30	386.70	7	1892	94	Trial: 94
18CH5	NONE	607.30	385.80	1918	2089	94	Trial: 94
18CH5	NONE	515.70	395.60	7	1807	95	Trial: 95
18CH5	NONE	558.20	435.00	1828	1977	95	Trial: 95
18CH5	NONE	512.80	374.10	7	1696	96	Trial: 96
18CH5	NONE	517.60	378.40	7	554	97	Trial: 97
18CH5	NONE	513.30	383.80	562	910	97	Trial: 97
18CH5	NONE	525.90	380.20	918	1757	97	Trial: 97
18CH5	NONE	609.00	405.80	1784	1900	97	Trial: 97
18CH5	NONE	761.60	395.60	1928	2078	97	Trial: 97
18CH5	NONE	502.40	383.40	7	2089	98	Trial: 98
18CH5	NONE	518.80	381.30	8	1975	99	Trial: 99
18CH5	NONE	658.10	338.30	2007	2088	99	Trial: 99
18CH5	NONE	505.60	389.20	7	35	100	Trial: 100
18CH5	NONE	506.60	378.00	50	1952	100	Trial: 100
18CH5	NONE	657.00	312.20	1987	2078	100	Trial: 100
18CH5	NONE	519.00	381.60	7	1985	101	Trial: 101
18CH5	NONE	519.60	388.90	7	285	102	Trial: 102
18CH5	NONE	530.00	374.20	297	542	102	Trial: 102
18CH5	NONE	521.60	375.50	550	814	102	Trial: 102
18CH5	NONE	525.30	373.70	821	2003	102	Trial: 102
18CH5	NONE	592.30	375.40	2029	2079	102	Trial: 102
18CH5	NONE	512.20	401.90	7	1927	103	Trial: 103
18CH5	NONE	802.20	418.40	1979	2078	103	Trial: 103
18CH5	NONE	515.30	383.30	7	1999	104	Trial: 104
18CH5	NONE	778.10	370.60	2049	2089	104	Trial: 104
18CH5	NONE	509.30	378.20	7	1866	105	Trial: 105
18CH5	NONE	509.50	391.30	7	289	106	Trial: 106
18CH5	NONE	505.70	392.00	309	789	106	Trial: 106
18CH5	NONE	517.00	382.40	808	1888	106	Trial: 106
18CH5	NONE	580.20	378.50	1912	2078	106	Trial: 106
18CH5	NONE	499.50	378.70	7	309	107	Trial: 107
18CH5	NONE	512.40	371.00	324	546	107	Trial: 107
18CH5	NONE	502.20	374.50	558	770	107	Trial: 107
18CH5	NONE	513.10	378.30	780	2088	107	Trial: 107
18CH5	NONE	516.00	392.20	7	2021	108	Trial: 108
18CH5	NONE	565.10	386.20	2042	2089	108	Trial: 108
18CH5	NONE	508.80	375.20	7	1127	109	Trial: 109
18CH5	NONE	498.80	374.90	1135	1887	109	Trial: 109
18CH5	NONE	509.90	250.90	1927	2038	109	Trial: 109
18CH5	NONE	508.60	389.10	7	258	110	Trial: 110
18CH5	NONE	519.30	381.80	275	502	110	Trial: 110
18CH5	NONE	510.00	367.70	510	1618	110	Trial: 110
18CH5	NONE	442.40	360.50	1644	2040	110	Trial: 110
18CH5	NONE	499.70	390.40	7	2022	111	Trial: 111
18CH5	NONE	507.50	390.00	7	1619	112	Trial: 112
18CH5	NONE	551.10	403.90	1639	1986	112	Trial: 112
18CH5	NONE	666.90	385.20	2018	2078	112	Trial: 112
18CH5	NONE	510.50	392.30	7	335	113	Trial: 113
18CH5	NONE	520.20	375.30	343	2078	113	Trial: 113
18CH5	NONE	511.40	382.80	7	1852	114	Trial: 114
18CH5	NONE	554.20	328.70	1881	2078	114	Trial: 114
18CH5	NONE	518.00	387.80	7	1750	115	Trial: 115
18CH5	NONE	600.40	400.30	1775	1914	115	Trial: 115
18CH5	NONE	754.20	395.00	1949	1997	115	Trial: 115
18CH5	NONE	521.20	384.30	7	1845	116	Trial: 116
18CH5	NONE	600.40	410.70	1882	2079	116	Trial: 116
18CH5	NONE	518.20	381.70	8	105	117	Trial: 117
18CH5	NONE	521.50	382.10	124	163	117	Trial: 117
18CH5	NONE	521.60	383.10	172	207	117	Trial: 117
18CH5	AFTER	504.30	396.30	213	1701	117	Trial: 117
18CH5	BEFORE	554.90	386.40	1947	2078	117	Trial: 117
18CH5	NONE	519.00	381.20	7	485	118	Trial: 118
18CH5	NONE	520.90	377.70	493	1664	118	Trial: 118
18CH5	NONE	401.70	428.30	1699	2042	118	Trial: 118
18CH5	NONE	502.40	388.70	7	1942	119	Trial: 119
18CH5	NONE	575.40	394.80	1979	2000	119	Trial: 119
18CH5	NONE	530.20	374.40	7	264	120	Trial: 120
18CH5	NONE	519.90	376.50	276	650	120	Trial: 120
18CH5	NONE	520.00	373.00	656	1919	120	Trial: 120
18CH5	NONE	638.20	350.20	1946	2086	120	Trial: 120
18CH5	NONE	504.40	389.70	7	541	121	Trial: 121
18CH5	NONE	519.90	390.90	559	766	121	Trial: 121
18CH5	NONE	508.10	385.60	776	2029	121	Trial: 121
18CH5	NONE	512.60	368.90	7	1831	122	Trial: 122
18CH5	NONE	577.10	398.20	1856	2078	122	Trial: 122
18CH5	NONE	505.60	393.60	7	1820	123	Trial: 123
18CH5	NONE	603.30	449.10	1851	2088	123	Trial: 123
18CH5	NONE	515.40	386.40	7	357	124	Trial: 124
18CH5	NONE	529.00	391.00	384	636	124	Trial: 124
18CH5	NONE	518.80	383.50	645	1133	124	Trial: 124
18CH5	NONE	534.90	374.80	1149	1369	124	Trial: 124
18CH5	NONE	521.70	374.50	1379	1814	124	Trial: 124
18CH5	NONE	678.00	226.00	1861	2079	124	Trial: 124
18CH5	NONE	519.90	364.40	130	1818	125	Trial: 125
18CH5	NONE	580.30	429.90	1856	2079	125	Trial: 125
18CH5	NONE	523.50	384.70	7	300	126	Trial: 126
18CH5	NONE	514.00	383.80	309	1920	126	Trial: 126
18CH5	NONE	577.60	346.80	1951	2078	126	Trial: 126
18CH5	NONE	515.20	383.70	7	466	127	Trial: 127
18CH5	NONE	516.60	370.80	484	1921	127	Trial: 127
18CH5	NONE	631.30	363.00	1947	2079	127	Trial: 127
18CH5	NONE	500.60	386.40	7	358	128	Trial: 128
18CH5	NONE	505.10	393.50	376	1822	128	Trial: 128
18CH5	NONE	512.10	386.20	7	53	129	Trial: 129
18CH5	NONE	516.90	387.80	72	260	129	Trial: 129
18CH5	NONE	505.60	399.00	270	582	129	Trial: 129
18CH5	NONE	510.90	408.60	589	1751	129	Trial: 129
18CH5	NONE	485.20	371.20	1775	1860	129	Trial: 129
18CH5	NONE	506.90	383.10	7	1970	130	Trial: 130
18CH5	NONE	619.30	372.50	2002	2088	130	Trial: 130
18CH5	NONE	511.00	387.90	7	1784	131	Trial: 131
18CH5	NONE	571.50	397.00	1808	1956	131	Trial: 131
18CH5	NONE	504.70	391.40	7	37	132	Trial: 132
18CH5	NONE	504.10	397.40	45	1908	132	Trial: 132
18CH5	NONE	515.90	375.60	7	539	133	Trial: 133
18CH5	NONE	506.70	370.40	547	829	133	Trial: 133
18CH5	NONE	512.10	378.80	836	1692	133	Trial: 133
18CH5	NONE	388.80	444.60	1727	2088	133	Trial: 133
18CH5	NONE	508.60	386.30	7	2079	134	Trial: 134
18CH5	NONE	514.20	373.10	7	1962	135	Trial: 135
18CH5	NONE	608.10	342.10	1987	2088	135	Trial: 135
18CH5	NONE	510.30	370.80	7	1284	136	Trial: 136
18CH5	NONE	491.50	358.10	1296	1849	136	Trial: 136
18CH5	NONE	625.80	321.00	1890	2035	136	Trial: 136
18CH5	NONE	512.00	385.50	7	286	137	Trial: 137
18CH5	NONE	505.80	374.10	295	1821	137	Trial: 137
18CH5	NONE	560.30	408.20	1849	2026	137	Trial: 137
18CH5	NONE	508.30	378.10	7	1806	138	Trial: 138
18CH5	NONE	647.00	263.30	1856	2078	138	Trial: 138
18CH5	NONE	508.00	387.20	7	978	139	Trial: 139
18CH5	NONE	511.70	383.20	988	1668	139	Trial: 139
18CH5	AFTER	607.30	346.30	1705	1758	139	Trial: 139
18CH5	BEFORE	651.70	293.60	2028	2079	139	Trial: 139
18CH5	NONE	512.70	379.70	7	414	140	Trial: 140
18CH5	NONE	510.10	372.70	433	726	140	Trial: 140
18CH5	NONE	522.50	379.10	734	1935	140	Trial: 140
18CH5	NONE	669.30	265.70	1984	2090	140	Trial: 140
18CH5	NONE	525.00	376.70	7	1883	141	Trial: 141
18CH5	NONE	628.80	369.50	1909	2077	141	Trial: 141
18CH5	NONE	503.00	388.30	7	540	142	Trial: 142
18CH5	NONE	510.10	388.80	547	1906	142	Trial: 142
18CH5	NONE	579.10	330.70	1932	2080	142	Trial: 142
18CH5	NONE	511.20	396.00	7	1778	143	Trial: 143
18CH5	NONE	622.90	488.50	1806	2089	143	Trial: 143
18CH5	NONE	524.00	382.00	7	1954	144	Trial: 144
18CH5	NONE	520.10	379.20	7	2056	145	Trial: 145
18CH5	NONE	511.80	394.40	7	257	146	Trial: 146
18CH5	NONE	512.20	398.50	264	1923	146	Trial: 146
18CH5	NONE	586.00	402.60	1948	2078	146	Trial: 146
18CH5	NONE	509.40	376.90	7	2016	147	Trial: 147
18CH5	NONE	518.30	381.90	7	2089	148	Trial: 148
18CH5	NONE	501.20	372.90	7	1782	149	Trial: 149
18CH5	NONE	564.60	334.80	1808	2076	149	Trial: 149
18CH5	NONE	511.70	386.50	7	595	150	Trial: 150
18CH5	AFTER	511.30	371.10	614	1838	150	Trial: 150
18CH5	BEFORE	663.00	211.40	2035	2079	150	Trial: 150
18CH5	NONE	471.00	389.70	7	1962	151	Trial: 151
18CH5	NONE	643.80	380.10	2011	2078	151	Trial: 151
18CH5	NONE	509.00	386.80	7	1678	152	Trial: 152
18CH5	NONE	370.70	451.00	1714	2079	152	Trial: 152
18CH5	NONE	514.80	381.30	7	1768	153	Trial: 153
18CH5	NONE	658.40	320.70	1808	2088	153	Trial: 153
18CH5	NONE	513.20	389.10	7	1834	154	Trial: 154
18CH5	NONE	547.70	385.80	1852	2020	154	Trial: 154
18CH5	NONE	503.50	380.80	7	1833	155	Trial: 155
18CH5	NONE	536.60	467.00	1871	2058	155	Trial: 155
18CH5	NONE	513.90	380.50	7	1792	156	Trial: 156
18CH5	NONE	561.90	335.70	1817	1965	156	Trial: 156
18CH5	NONE	513.70	384.20	7	1714	157	Trial: 157
18CH5	NONE	488.20	398.30	7	2036	158	Trial: 158
18CH5	NONE	511.20	388.20	7	1800	159	Trial: 159
18CH5	NONE	632.70	445.30	1843	2014	159	Trial: 159
18CH5	NONE	511.40	388.60	7	333	160	Trial: 160
18CH5	NONE	501.30	387.40	355	456	160	Trial: 160
18CH5	NONE	514.30	384.10	487	708	160	Trial: 160
18CH5	NONE	503.20	381.60	726	1921	160	Trial: 160
18CH5	NONE	676.90	320.80	1963	2088	160	Trial: 160
18CH5	NONE	521.70	388.10	7	1731	161	Trial: 161
18CH5	NONE	635.60	413.30	1764	2078	161	Trial: 161
18CH5	NONE	507.60	385.20	7	531	162	Trial: 162
18CH5	NONE	498.70	388.80	538	1858	162	Trial: 162
18CH5	NONE	703.80	380.20	1905	2015	162	Trial: 162
18CH5	NONE	514.10	384.70	7	425	163	Trial: 163
18CH5	NONE	508.10	389.10	434	689	163	Trial: 163
18CH5	NONE	518.00	382.30	705	1824	163	Trial: 163
18CH5	NONE	687.60	241.50	1872	2003	163	Trial: 163
18CH5	NONE	518.90	388.70	7	1967	164	Trial: 164
18CH5	NONE	691.50	331.90	2000	2088	164	Trial: 164
18CH5	NONE	504.60	384.80	7	1770	165	Trial: 165
18CH5	NONE	611.00	474.80	1814	2013	165	Trial: 165
18CH5	NONE	500.10	385.90	7	1749	166	Trial: 166
18CH5	NONE	524.50	332.70	1774	1985	166	Trial: 166
18CH5	NONE	503.40	383.00	7	913	167	Trial: 167
18CH5	NONE	505.90	389.60	920	1007	167	Trial: 167
18CH5	NONE	496.50	388.50	1016	1088	167	Trial: 167
18CH5	NONE	512.70	402.30	1099	1819	167	Trial: 167
18CH5	NONE	772.50	399.90	1869	2046	167	Trial: 167
18CH5	NONE	508.90	384.80	7	296	168	Trial: 168
18CH5	NONE	500.50	389.80	303	614	168	Trial: 168
18CH5	NONE	509.30	382.60	625	2028	168	Trial: 168
18CH5	NONE	500.50	397.00	7	1876	169	Trial: 169
18CH5	NONE	510.30	393.70	7	1849	170	Trial: 170
18CH5	NONE	499.60	391.60	7	1947	171	Trial: 171
18CH5	NONE	644.80	389.80	1982	2079	171	Trial: 171
18CH5	NONE	489.50	383.40	7	731	172	Trial: 172
18CH5	NONE	453.40	393.10	737	1730	172	Trial: 172
18CH5	NONE	489.40	381.60	1753	1917	172	Trial: 172
18CH5	NONE	344.90	359.80	1964	2079	172	Trial: 172
18CH5	NONE	504.10	373.90	7	2031	173	Trial: 173
18CH5	NONE	512.30	386.90	7	1729	174	Trial: 174
18CH5	NONE	672.30	341.50	1768	1942	174	Trial: 174
18CH5	NONE	497.20	394.40	7	1953	175	Trial: 175
18CH5	NONE	515.60	381.00	7	637	176	Trial: 176
18CH5	NONE	512.30	394.00	647	1905	176	Trial: 176
18CH5	NONE	507.90	390.60	7	2025	177	Trial: 177
18CH5	NONE	503.90	395.90	7	1999	178	Trial: 178
18CH5	NONE	498.30	395.60	7	2079	179	Trial: 179
18CH5	NONE	485.20	386.80	7	2079	180	Trial: 180
18CH5	NONE	599.90	362.40	9	49	181	Trial: 181
18CH5	NONE	543.90	361.80	190	244	181	Trial: 181
18CH5	NONE	532.00	356.00	300	2078	181	Trial: 181
18CH5	NONE	492.70	372.60	7	1856	182	Trial: 182
18CH5	NONE	757.20	342.00	1903	2002	182	Trial: 182
18CH5	NONE	887.60	359.20	2038	2088	182	Trial: 182
18CH5	NONE	511.40	385.30	7	269	183	Trial: 183
18CH5	NONE	502.20	391.30	289	570	183	Trial: 183
18CH5	NONE	489.30	401.60	589	2089	183	Trial: 183
18CH5	NONE	502.90	395.00	7	2089	184	Trial: 184
18CH5	NONE	513.70	390.20	7	690	185	Trial: 185
18CH5	NONE	497.10	394.80	707	2088	185	Trial: 185
18CH5	NONE	508.10	384.90	7	788	186	Trial: 186
18CH5	NONE	520.10	373.50	796	1817	186	Trial: 186
18CH5	NONE	517.80	383.00	7	532	187	Trial: 187
18CH5	NONE	525.20	381.10	546	836	187	Trial: 187
18CH5	NONE	518.80	372.30	854	1914	187	Trial: 187
18CH5	NONE	780.80	375.30	1967	2026	187	Trial: 187
18CH5	NONE	516.70	374.50	7	404	188	Trial: 188
18CH5	NONE	511.30	370.90	417	705	188	Trial: 188
18CH5	NONE	514.10	371.40	712	2040	188	Trial: 188
18CH5	NONE	505.10	389.90	7	2079	189	Trial: 189
18CH5	AFTER	504.00	385.70	7	833	190	Trial: 190
18CH5	BEFORE	506.20	387.40	976	2079	190	Trial: 190
18CH5	NONE	505.10	387.60	7	2030	191	Trial: 191
18CH5	NONE	513.60	386.90	7	2089	192	Trial: 192
